"cod1990";"cod1982";"annee";"typemodif";"ratio"
"21268";"21331";"1983-01-01";"f";1
"21331";"21331";"1983-01-01";"f";1
"22204";"22204";"1986-09-01";"f";1
"22269";"22204";"1986-09-01";"f";1
"22103";"22213";"1984-01-01";"f";1
"22213";"22213";"1984-01-01";"f";1
"22165";"22296";"1984-07-05";"f";1
"22296";"22296";"1984-07-05";"f";1
"24068";"24068";"1989-02-15";"f";1
"24560";"24068";"1989-02-15";"f";1
"24375";"24450";"1984-01-01";"f";1
"24450";"24450";"1984-01-01";"f";1
"25317";"25317";"1986-01-01";"f";1
"25414";"25317";"1986-01-01";"f";1
"25362";"25592";"1985-01-01";"f";1
"25592";"25592";"1985-01-01";"f";1
"28159";"28159";"1987-01-01";"f";1
"28368";"28159";"1987-01-01";"f";1
"31144";"31144";"1983-02-01";"f";1
"31548";"31144";"1983-02-01";"f";1
"35266";"35266";"1986-01-01";"f";1
"35363";"35266";"1986-01-01";"f";1
"38422";"38422";"1989-02-15";"f";1
"38567";"38422";"1989-02-15";"f";1
"38418";"38466";"1984-01-01";"f";1
"38466";"38466";"1984-01-01";"f";1
"38478";"38478";"1989-02-15";"f";1
"38567";"38478";"1989-02-15";"f";1
"38529";"38529";"1989-02-15";"f";1
"38567";"38529";"1989-02-15";"f";1
"39302";"39302";"1985-01-01";"f";1
"39414";"39302";"1985-01-01";"f";1
"39259";"39439";"1987-03-01";"f";1
"39439";"39439";"1987-03-01";"f";1
"47058";"47093";"1983-11-24";"f";1
"47093";"47093";"1983-11-24";"f";1
"47019";"47209";"1983-11-24";"f";1
"47209";"47209";"1983-11-24";"f";1
"47095";"47310";"1987-10-01";"f";1
"47310";"47310";"1987-10-01";"f";1
"47223";"47324";"1983-01-01";"f";1
"47324";"47324";"1983-01-01";"f";1
"50042";"50410";"1989-01-01";"f";1
"50410";"50410";"1989-01-01";"f";1
"50221";"50463";"1984-01-01";"f";1
"50463";"50463";"1984-01-01";"f";1
"50063";"50528";"1983-01-01";"f";1
"50528";"50528";"1983-01-01";"f";1
"50548";"50528";"1983-01-01";"f";1
"50317";"50531";"1985-01-01";"f";1
"50531";"50531";"1985-01-01";"f";1
"51300";"51316";"1983-01-01";"f";1
"51316";"51316";"1983-01-01";"f";1
"52017";"52017";"1983-01-01";"f";1
"52022";"52017";"1983-01-01";"f";1
"52035";"52035";"1985-01-01";"f";1
"52285";"52035";"1985-01-01";"f";1
"52030";"52156";"1985-01-01";"f";1
"52156";"52156";"1985-01-01";"f";1
"52257";"52257";"1985-01-01";"f";1
"52390";"52257";"1985-01-01";"f";1
"52513";"52257";"1985-01-01";"f";1
"52311";"52311";"1988-01-01";"f";1
"52392";"52311";"1988-01-01";"f";1
"52009";"52348";"1984-01-01";"f";1
"52037";"52348";"1984-01-01";"f";1
"52059";"52348";"1984-01-01";"f";1
"52105";"52348";"1984-01-01";"f";1
"52108";"52348";"1984-01-01";"f";1
"52116";"52348";"1984-01-01";"f";1
"52163";"52348";"1984-01-01";"f";1
"52207";"52348";"1984-01-01";"f";1
"52280";"52348";"1984-01-01";"f";1
"52348";"52348";"1984-01-01";"f";1
"52363";"52348";"1984-01-01";"f";1
"52397";"52348";"1984-01-01";"f";1
"52223";"52406";"1986-01-01";"f";1
"52394";"52406";"1986-01-01";"f";1
"52406";"52406";"1986-01-01";"f";1
"52467";"52406";"1986-01-01";"f";1
"52493";"52406";"1986-01-01";"f";1
"52503";"52406";"1986-01-01";"f";1
"52546";"52406";"1986-01-01";"f";1
"52335";"52420";"1983-01-01";"f";1
"52420";"52420";"1983-01-01";"f";1
"52473";"52420";"1983-01-01";"f";1
"52523";"52420";"1983-01-01";"f";1
"52042";"52432";"1989-02-15";"f";1
"52432";"52432";"1989-02-15";"f";1
"52016";"52439";"1985-01-01";"f";1
"52439";"52439";"1985-01-01";"f";1
"52103";"52504";"1986-01-01";"f";1
"52504";"52504";"1986-01-01";"f";1
"53003";"53003";"1987-01-01";"f";1
"53111";"53003";"1987-01-01";"f";1
"53181";"53181";"1983-01-01";"f";1
"53213";"53181";"1983-01-01";"f";1
"53238";"53181";"1983-01-01";"f";1
"54142";"54142";"1987-04-08";"f";1
"54411";"54142";"1987-04-08";"f";1
"54554";"54142";"1987-04-08";"f";1
"54405";"54405";"1987-01-01";"f";1
"54523";"54405";"1987-01-01";"f";1
"54133";"54418";"1987-01-01";"f";1
"54388";"54418";"1987-01-01";"f";1
"54418";"54418";"1987-01-01";"f";1
"54601";"54418";"1987-01-01";"f";1
"55033";"55033";"1986-01-01";"f";1
"55103";"55033";"1986-01-01";"f";1
"55035";"55035";"1984-01-01";"f";1
"55352";"55035";"1984-01-01";"f";1
"55118";"55119";"1983-01-01";"f";1
"55119";"55119";"1983-01-01";"f";1
"55154";"55154";"1985-01-01";"f";1
"55204";"55154";"1985-01-01";"f";1
"55183";"55183";"1988-01-01";"f";1
"55580";"55183";"1988-01-01";"f";1
"55245";"55245";"1983-01-01";"f";1
"55386";"55245";"1983-01-01";"f";1
"55286";"55286";"1984-01-01";"f";1
"55395";"55286";"1984-01-01";"f";1
"55482";"55286";"1984-01-01";"f";1
"55525";"55286";"1984-01-01";"f";1
"55208";"55438";"1987-01-01";"f";1
"55438";"55438";"1987-01-01";"f";1
"55487";"55487";"1983-01-01";"f";1
"55540";"55487";"1983-01-01";"f";1
"55409";"55517";"1990-01-01";"f";1
"55517";"55517";"1990-01-01";"f";1
"55295";"55569";"1986-01-01";"f";1
"55569";"55569";"1986-01-01";"f";1
"55044";"55570";"1988-01-01";"f";1
"55210";"55570";"1988-01-01";"f";1
"55448";"55570";"1988-01-01";"f";1
"55555";"55570";"1988-01-01";"f";1
"55570";"55570";"1988-01-01";"f";1
"57011";"57011";"1983-03-01";"f";1
"57346";"57011";"1984-01-01";"f";1
"57494";"57011";"1983-03-01";"f";1
"57086";"57086";"1986-01-01";"f";1
"57173";"57086";"1986-01-01";"f";1
"57027";"57115";"1985-08-04";"f";1
"57115";"57115";"1985-08-04";"f";1
"57328";"57115";"1985-08-04";"f";1
"57673";"57115";"1985-08-04";"f";1
"57175";"57175";"1985-01-01";"f";1
"57362";"57175";"1985-01-01";"f";1
"57306";"57306";"1987-02-17";"f";1
"57562";"57306";"1987-02-17";"f";1
"57372";"57372";"1989-01-01";"f";1
"57767";"57372";"1989-01-01";"f";1
"64007";"64252";"1983-01-01";"f";1
"64252";"64252";"1983-01-01";"f";1
"64269";"64269";"1989-01-01";"f";1
"64329";"64269";"1989-01-01";"f";1
"64108";"64461";"1984-01-01";"f";1
"64461";"64461";"1984-01-01";"f";1
"64462";"64461";"1984-01-01";"f";1
"66037";"66037";"1983-11-15";"f";1
"66186";"66037";"1983-11-15";"f";1
"66130";"66130";"1985-01-01";"f";1
"66220";"66130";"1985-01-01";"f";1
"66099";"66134";"1989-09-30";"f";1
"66134";"66134";"1989-09-30";"f";1
"66211";"66134";"1989-09-30";"f";1
"66161";"66161";"1983-02-21";"f";1
"66219";"66161";"1983-02-21";"f";1
"66100";"66167";"1984-03-28";"f";1
"66167";"66167";"1984-03-28";"f";1
"67108";"67108";"1983-01-01";"f";1
"67247";"67108";"1983-01-01";"f";1
"67163";"67163";"1986-01-01";"f";1
"67406";"67163";"1986-01-01";"f";1
"67012";"67484";"1988-01-01";"f";1
"67349";"67484";"1989-01-01";"f";1
"67484";"67484";"1988-01-01";"f";1
"70117";"70117";"1989-01-01";"f";1
"70330";"70117";"1989-01-01";"f";1
"71014";"71014";"1985-10-01";"f";1
"71414";"71014";"1985-10-01";"f";1
"73003";"73003";"1988-01-01";"f";1
"73024";"73003";"1988-01-01";"f";1
"74203";"74237";"1983-01-01";"f";1
"74237";"74237";"1983-01-01";"f";1
"74013";"74281";"1983-01-01";"f";1
"74281";"74281";"1983-01-01";"f";1
"79005";"79005";"1985-01-01";"f";1
"79047";"79005";"1985-01-01";"f";1
"79038";"79049";"1983-02-15";"f";1
"79049";"79049";"1983-02-15";"f";1
"79054";"79196";"1983-02-14";"f";1
"79196";"79196";"1983-02-14";"f";1
"79056";"79277";"1983-02-15";"f";1
"79277";"79277";"1983-02-15";"f";1
"80163";"80163";"1986-01-01";"f";1
"80836";"80163";"1986-01-01";"f";1
"85002";"85002";"1985-01-01";"f";1
"85045";"85002";"1985-01-01";"f";1
"89002";"89224";"1985-02-08";"f";1
"89224";"89224";"1985-02-08";"f";1
"90033";"90033";"1983-01-01";"f";1
"90056";"90033";"1983-01-01";"f";1
"97306";"97306";"1989-01-01";"f";1
"97361";"97306";"1989-01-01";"f";1
