"CODGEO";"LIBGEO";"POP"
"01118";"CORBONOD";1012
"01119";"CORCELLES";232
"01120";"CORDIEUX";84
"01121";"CORLIER";60
"01122";"CORMARANCHE-EN-BUGEY";524
"01123";"CORMORANCHE-SUR-SAONE";628
"01124";"CORMOZ";664
"01125";"CORVEISSIAT";420
"01127";"COURMANGOUX";404
"01128";"COURTES";236
"01129";"CRANS";152
"01130";"CRAS-SUR-REYSSOUZE";700
"01131";"CRAZ";100
"01133";"CRESSIN-ROCHEFORT";164
"01134";"CROTTET";620
"01135";"CROZET";464
"01136";"CRUZILLES-LES-MEPILLAT";576
"01137";"CUISIAT";332
"01138";"CULOZ";2536
"01139";"CURCIAT-DONGALON";828
"01140";"CURTAFOND";404
"01141";"CUZIEU";112
"01142";"DAGNEUX";1400
"01143";"DIVONNE-LES-BAINS";3312
"01144";"DOMMARTIN";592
"01145";"DOMPIERRE-SUR-VEYLE";652
"01146";"DOMPIERRE-SUR-CHALARONNE";220
"01147";"DOMSURE";536
"01148";"DORTAN";1572
"01149";"DOUVRES";244
"01150";"DROM";116
"01151";"DRUILLAT";580
"01152";"ECHALLON";348
"01153";"ECHENEVEX";364
"01154";"ETREZ";364
"01155";"EVOSGES";112
"01156";"FARAMANS";328
"01157";"FAREINS";900
"01158";"FARGES";360
"01159";"FEILLENS";2556
"01160";"FERNEY-VOLTAIRE";2904
"01161";"FITIGNIEU";68
"01162";"FLAXIEU";28
"01163";"FOISSIAT";1636
"01165";"FRANCHELEINS";128
"01166";"FRANS";456
"01167";"GARNERANS";372
"01169";"GENOUILLEUX";156
"01170";"BEARD-GEOVREISSIAT";220
"01171";"GEOVREISSET";188
"01172";"GERMAGNAT";96
"01173";"GEX";2924
"01174";"GIRON";132
"01175";"GORREVOD";360
"01176";"GRAND-ABERGEMENT";164
"01177";"GRAND-CORENT";60
"01178";"GRANGES";56
"01179";"GRIEGES";1080
"01180";"GRILLY";260
"01181";"GROISSIAT";140
"01182";"GROSLEE";376
"01183";"GUEREINS";628
"01184";"HAUTECOURT-ROMANECHE";332
"01185";"HAUTEVILLE-LOMPNES";3872
"01186";"HOSTIAZ";84
"01187";"HOTONNES";284
"01188";"ILLIAT";472
"01189";"INJOUX-GENISSIAT";776
"01190";"INNIMOND";164
"01191";"IZENAVE";168
"01192";"IZERNORE";548
"01193";"IZIEU";156
"01194";"JASSANS-RIOTTIER";2292
"01195";"JASSERON";736
"01196";"JAYAT";628
"01197";"JOURNANS";200
"01198";"JOYEUX";132
"01199";"JUJURIEUX";1520
"01200";"LABALME";188
"01202";"LAGNIEU";4104
"01203";"LAIZ";384
"01204";"LALLEYRIAT";184
"01205";"LANCRANS";832
"01206";"LANTENAY";176
"01207";"LAPEYROUSE";196
"01208";"LAVOURS";156
"01209";"LEAZ";420
"01210";"LELEX";176
"01211";"LENT";712
"01212";"LESCHEROUX";632
"01213";"LEYMENT";460
"01214";"LEYSSARD";108
"01215";"LHOPITAL";44
"01216";"LHUIS";680
"01217";"LILIGNOD";52
"01218";"LOCHIEU";84
"01219";"LOMPNAS";120
"01221";"LOMPNIEU";184
"01223";"LOYES";288
"01224";"LOYETTES";1008
"01225";"LURCY";152
"01226";"LUTHEZIEU";40
"01227";"MAGNIEU";212
"01228";"MAILLAT";476
"01229";"MALAFRETAZ";532
"01230";"MANTENAY-MONTLIN";356
"01231";"MANZIAT";1056
"01232";"MARBOZ";1816
"01233";"MARCHAMP";120
"01234";"MARIGNIEU";136
"01235";"MARLIEUX";612
"01236";"MARSONNAS";644
"01237";"MARTIGNAT";548
"01238";"MASSIEUX";168
"01239";"MASSIGNIEU-DE-RIVES";320
"01240";"MATAFELON-GRANGES";288
"01241";"MEILLONNAS";572
"01242";"MERIGNAT";76
"01243";"MESSIMY-SUR-SAONE";308
"01244";"MEXIMIEUX";2652
"01245";"BOHAS-MEYRIAT-RIGNAT";272
"01246";"MEZERIAT";1216
"01247";"MIJOUX";188
"01248";"MIONNAY";352
"01249";"MIRIBEL";5664
"01250";"MISERIEUX";620
"01251";"MOENS";312
"01252";"MOGNENEINS";480
"01253";"MOLLON";160
"01254";"MONTAGNAT";380
"01255";"MONTAGNIEU";236
"01257";"MONTANGES";208
"01258";"MONTCEAUX";344
"01259";"MONTCET";304
"01260";"MONTELLIER";164
"01261";"MONTHIEUX";236
"01262";"MONTLUEL";3332
"01263";"MONTMERLE-SUR-SAONE";1320
"01264";"MONTRACOL";448
"01265";"MONTREAL-LA-CLUSE";1848
"01266";"MONTREVEL-EN-BRESSE";1492
"01267";"NURIEUX-VOLOGNAT";300
"01268";"MURS-ET-GELIGNIEUX";168
"01269";"NANTUA";3588
"01270";"NAPT";36
"01271";"NATTAGES";276
"01272";"NEUVILLE-LES-DAMES";1172
"01273";"NEUVILLE-SUR-AIN";992
"01274";"NEYROLLES";296
"01275";"NEYRON";1008
"01276";"NIEVROZ";392
"01277";"NIVOLLET-MONTGRIFFON";112
"01278";"OCHIAZ";212
"01279";"ONCIEU";40
"01280";"ORDONNAZ";224
"01281";"ORNEX";464
"01282";"OUTRIAZ";236
"01283";"OYONNAX";19484
"01284";"OZAN";288
"01285";"PARCIEUX";404
"01286";"PARVES";132
"01287";"PASSIN";200
"01288";"PERON";676
"01289";"PERONNAS";2364
"01290";"PEROUGES";512
"01291";"PERREX";548
"01292";"PETIT-ABERGEMENT";164
"01293";"PEYRIAT";64
"01294";"PEYRIEU";508
"01295";"PEYZIEUX-SUR-SAONE";236
"01296";"PIRAJOUX";308
"01297";"PIZAY";200
"01298";"PLAGNE";72
"01299";"PLANTAY";272
"01300";"POIZAT";248
"01301";"POLLIAT";1468
"01302";"POLLIEU";120
"01303";"PONCIN";1160
"01304";"PONT-D'AIN";1792
"01305";"PONT-DE-VAUX";2108
"01306";"PONT-DE-VEYLE";1196
"01307";"PORT";260
"01308";"POUGNY";452
"01309";"POUILLAT";40
"01310";"PREMEYZEL";68
"01311";"PREMILLIEU";72
"01312";"PRESSIAT";184
"01313";"PREVESSIN-MOENS";392
"01314";"PRIAY";688
"01316";"PUGIEU";104
"01317";"RAMASSE";160
"01318";"RANCE";244
"01319";"RELEVANT";276
"01320";"REPLONGES";2220
"01321";"REVONNAS";260
"01322";"REYRIEUX";1352
"01323";"REYSSOUZE";600
"01324";"RIGNAT";168
"01325";"RIGNIEUX-LE-FRANC";220
"01327";"ROMANECHE";192
"01328";"ROMANS";420
"01329";"ROSSILLON";132
"01330";"RUFFIEU";180
"01331";"SAINT-ALBAN";120
"01332";"SAINT-ANDRE-DE-BAGE";168
"01333";"SAINT-ANDRE-DE-CORCY";860
"01334";"SAINT-ANDRE-D'HUIRIAT";356
"01335";"SAINT-ANDRE-LE-BOUCHOUX";164
"01336";"SAINT-ANDRE-SUR-VIEUX-JONC";524
"01337";"SAINT-BENIGNE";728
"01338";"SAINT-BENOIT";496
"01339";"SAINT-BERNARD";540
"01340";"SAINT-BOIS";140
"01341";"SAINT-CHAMP";132
"01342";"SAINTE-CROIX";136
"01343";"SAINT-CYR-SUR-MENTHON";860
"01344";"SAINT-DENIS-LES-BOURG";2448
"01345";"SAINT-DENIS-EN-BUGEY";1188
"01346";"SAINT-DIDIER-D'AUSSIAT";668
"01347";"SAINT-DIDIER-DE-FORMANS";620
"01348";"SAINT-DIDIER-SUR-CHALARONNE";1708
"01349";"SAINT-ELOI";148
"01350";"SAINT-ETIENNE-DU-BOIS";1288
"01351";"SAINT-ETIENNE-SUR-CHALARONNE";800
"01352";"SAINT-ETIENNE-SUR-REYSSOUZE";464
"01353";"SAINTE-EUPHEMIE";380
"01354";"SAINT-GENIS-POUILLY";2008
"01355";"SAINT-GENIS-SUR-MENTHON";316
"01356";"SAINT-GEORGES-SUR-RENON";156
"01357";"SAINT-GERMAIN-DE-JOUX";552
"01358";"SAINT-GERMAIN-LES-PAROISSES";272
"01359";"SAINT-GERMAIN-SUR-RENON";152
"01360";"SAINT-JEAN-DE-GONVILLE";580
"01361";"SAINT-JEAN-DE-NIOST";212
"01362";"SAINT-JEAN-DE-THURIGNEUX";220
"01363";"SAINT-JEAN-LE-VIEUX";912
"01364";"SAINT-JEAN-SUR-REYSSOUZE";772
"01365";"SAINT-JEAN-SUR-VEYLE";700
"01366";"SAINTE-JULIE";368
"01367";"SAINT-JULIEN-SUR-REYSSOUZE";540
"01368";"SAINT-JULIEN-SUR-VEYLE";512
"01369";"SAINT-JUST";252
"01370";"SAINT-LAURENT-SUR-SAONE";1944
"01371";"SAINT-MARCEL";152
"01372";"SAINT-MARTIN-DE-BAVEL";304
"01373";"SAINT-MARTIN-DU-FRENE";632
"01374";"SAINT-MARTIN-DU-MONT";1024
"01375";"SAINT-MARTIN-LE-CHATEL";504
"01376";"SAINT-MAURICE-DE-BEYNOST";2732
"01378";"SAINT-MAURICE-DE-GOURDANS";572
"01379";"SAINT-MAURICE-DE-REMENS";372
"01380";"SAINT-NIZIER-LE-BOUCHOUX";852
"01381";"SAINT-NIZIER-LE-DESERT";360
"01382";"SAINTE-OLIVE";96
"01383";"SAINT-PAUL-DE-VARAX";748
"01384";"SAINT-RAMBERT-EN-BUGEY";2892
"01385";"SAINT-REMY";320
"01386";"SAINT-SORLIN-EN-BUGEY";568
"01387";"SAINT-SULPICE";68
"01388";"SAINT-TRIVIER-DE-COURTES";968
"01389";"SAINT-TRIVIER-SUR-MOIGNANS";1116
"01390";"SAINT-VULBAS";416
"01391";"SALAVRE";308
"01392";"SAMOGNAT";128
"01393";"SANDRANS";316
"01396";"SAULT-BRENAZ";952
"01397";"SAUVERNY";112
"01398";"SAVIGNEUX";472
"01399";"SEGNY";528
"01400";"SEILLONNAZ";100
"01401";"SERGY";344
"01402";"SERMOYER";528
"01403";"SERRIERES-DE-BRIORD";704
"01404";"SERRIERES-SUR-AIN";60
"01405";"SERVAS";376
"01406";"SERVIGNAT";208
"01407";"SEYSSEL";1032
"01408";"SIMANDRE-SUR-SURAN";396
"01409";"SONGIEU";124
"01410";"SONTHONNAX-LA-MONTAGNE";108
"01411";"SOUCLIN";264
"01412";"SULIGNAT";320
"01413";"SURJOUX";124
"01414";"SUTRIEU";68
"01415";"TALISSIEU";384
"01416";"TENAY";2084
"01417";"THEZILLIEU";272
"01418";"THIL";368
"01419";"THOIRY";1464
"01420";"THOISSEY";1484
"01421";"TORCIEU";380
"01422";"TOSSIAT";620
"01423";"TOUSSIEUX";164
"01424";"TRAMOYES";356
"01425";"TRANCLIERE";164
"01426";"TREFFORT-CUISIAT";988
"01427";"TREVOUX";4168
"01428";"VALEINS";88
"01429";"VANDEINS";256
"01430";"VARAMBON";348
"01431";"VAUX-EN-BUGEY";776
"01432";"VERJON";204
"01433";"VERNOUX";220
"01434";"VERSAILLEUX";228
"01435";"VERSONNEX";128
"01436";"VESANCY";252
"01437";"VESCOURS";264
"01439";"VESINES";108
"01440";"VEYZIAT";364
"01441";"VIEU-D'IZENAVE";424
"01442";"VIEU";296
"01443";"VILLARS-LES-DOMBES";1824
"01444";"VILLEBOIS";780
"01445";"VILLEMOTIER";416
"01446";"VILLENEUVE";656
"01447";"VILLEREVERSURE";964
"01448";"VILLES";112
"01449";"VILLETTE-SUR-AIN";216
"01450";"VILLIEU-LOYES-MOLLON";764
"01451";"VIRIAT";2940
"01452";"VIRIEU-LE-GRAND";948
"01453";"VIRIEU-LE-PETIT";272
"01454";"VIRIGNIN";364
"01455";"VOLOGNAT";168
"01456";"VONGNES";100
"01457";"VONNAS";1876
"01458";"VOUVRAY";348
"02001";"ABBECOURT";492
"02002";"ACHERY";520
"02003";"ACY";864
"02004";"AGNICOURT-ET-SECHELLES";256
"02005";"AGUILCOURT";248
"02006";"AISONVILLE-ET-BERNOVILLE";348
"02007";"AIZELLES";144
"02008";"AIZY-JOUY";156
"02009";"ALAINCOURT";484
"02010";"ALLEMANT";140
"02011";"AMBLENY";868
"02012";"AMBRIEF";96
"02013";"AMIFONTAINE";484
"02014";"AMIGNY-ROUY";480
"02015";"ANCIENVILLE";44
"02016";"ANDELAIN";196
"02017";"ANGUILCOURT-LE-SART";352
"02018";"ANIZY-LE-CHATEAU";1740
"02019";"ANNOIS";288
"02020";"ANY-MARTIN-RIEUX";548
"02021";"ARCHON";116
"02022";"ARCY-SAINTE-RESTITUE";384
"02023";"ARMENTIERES-SUR-OURCQ";56
"02024";"ARRANCY";80
"02025";"ARTEMPS";324
"02026";"ARTONGES";244
"02027";"ASSIS-SUR-SERRE";328
"02028";"ATHIES-SOUS-LAON";1712
"02029";"ATTILLY";384
"02030";"AUBENCHEUL-AUX-BOIS";388
"02031";"AUBENTON";1104
"02032";"AUBIGNY-AUX-KAISNES";264
"02033";"AUBIGNY-EN-LAONNOIS";144
"02034";"AUDIGNICOURT";120
"02035";"AUDIGNY";280
"02036";"AUGY";52
"02037";"AULNOIS-SOUS-LAON";940
"02038";"AUTELS";144
"02039";"AUTREMENCOURT";216
"02040";"AUTREPPES";256
"02041";"AUTREVILLE";644
"02042";"AZY-SUR-MARNE";220
"02043";"BAGNEUX";24
"02044";"BANCIGNY";68
"02045";"BARBONVAL";16
"02046";"BARENTON-BUGNY";396
"02047";"BARENTON-CEL";76
"02048";"BARENTON-SUR-SERRE";68
"02049";"BARISIS";764
"02050";"BARZY-EN-THIERACHE";456
"02051";"BARZY-SUR-MARNE";184
"02052";"BASSOLES-AULERS";152
"02053";"BAULNE-EN-BRIE";168
"02054";"BAZOCHES-SUR-VESLES";316
"02055";"BEAUME";156
"02056";"BEAUMONT-EN-BEINE";132
"02057";"BEAUREVOIR";1372
"02058";"BEAURIEUX";544
"02059";"BEAUTOR";4012
"02060";"BEAUVOIS-EN-VERMANDOIS";248
"02061";"BECQUIGNY";348
"02062";"BELLEAU";96
"02063";"BELLENGLISE";396
"02064";"BELLEU";3496
"02065";"BELLICOURT";640
"02066";"BENAY";192
"02067";"BERGUES-SUR-SAMBRE";352
"02068";"BERLANCOURT";108
"02069";"BERLISE";152
"02070";"BERNOT";648
"02071";"BERNY-RIVIERE";460
"02072";"BERRIEUX";152
"02073";"BERRY-AU-BAC";336
"02074";"BERTAUCOURT-EPOURDON";516
"02075";"BERTHENICOURT";224
"02076";"BERTRICOURT";64
"02077";"BERZY-LE-SEC";372
"02078";"BESME";120
"02079";"BESMONT";232
"02080";"BESNY-ET-LOIZY";196
"02081";"BETHANCOURT-EN-VAUX";364
"02082";"BEUGNEUX";104
"02083";"BEUVARDES";536
"02084";"BEZU-LE-GUERY";140
"02085";"BEZU-SAINT-GERMAIN";336
"02086";"BICHANCOURT";776
"02087";"BIEUXY";12
"02088";"BIEVRES";76
"02089";"BILLY-SUR-AISNE";1224
"02090";"BILLY-SUR-OURCQ";180
"02091";"BLANZY-LES-FISMES";100
"02092";"BLERANCOURDELLE";48
"02093";"BLERANCOURT";1052
"02094";"BLESMES";192
"02095";"BOHAIN-EN-VERMANDOIS";6808
"02096";"BOIS-LES-PARGNY";236
"02097";"BONCOURT";292
"02098";"BONNEIL";296
"02099";"BONNESVALYN";204
"02100";"BONY";132
"02101";"BOSMONT-SUR-SERRE";308
"02102";"BOUCONVILLE-VAUCLAIR";184
"02103";"BOUE";1272
"02104";"BOUFFIGNEREUX";72
"02105";"BOURESCHES";220
"02106";"BOURG-ET-COMIN";548
"02107";"BOURGUIGNON-SOUS-COUCY";104
"02108";"BOURGUIGNON-SOUS-MONTBAVIN";112
"02109";"BOUTEILLE";604
"02110";"BRAINE";1676
"02111";"BRANCOURT-EN-LAONNOIS";336
"02112";"BRANCOURT-LE-GRAND";776
"02113";"BRANGES";60
"02114";"BRASLES";1116
"02115";"BRAYE-EN-LAONNOIS";276
"02116";"BRAYE-EN-THIERACHE";312
"02117";"BRAY-SAINT-CHRISTOPHE";104
"02118";"BRAYE";100
"02119";"BRECY";204
"02120";"BRENELLE";220
"02121";"BRENY";240
"02122";"BRIE";124
"02123";"BRISSAY-CHOIGNY";416
"02124";"BRISSY-HAMEGICOURT";832
"02125";"BRUMETZ";92
"02126";"BRUNEHAMEL";684
"02127";"BRUYERES-SUR-FERE";284
"02128";"BRUYERES-ET-MONTBERAULT";1064
"02129";"BRUYS";48
"02130";"BUCILLY";224
"02131";"BUCY-LE-LONG";1376
"02132";"BUCY-LES-CERNY";188
"02133";"BUCY-LES-PIERREPONT";624
"02134";"BUIRE";996
"02135";"BUIRONFOSSE";1424
"02136";"BURELLES";192
"02137";"BUSSIARES";88
"02138";"BUZANCY";112
"02139";"CAILLOUEL-CREPIGNY";316
"02140";"CAMELIN";268
"02141";"CAPELLE";2056
"02142";"CASTRES";224
"02143";"CATELET";248
"02144";"CAULAINCOURT";112
"02145";"CAUMONT";264
"02146";"CELLES-LES-CONDE";40
"02147";"CELLE-SOUS-MONTMIRAIL";72
"02148";"CELLES-SUR-AISNE";236
"02149";"CERIZY";92
"02150";"CERNY-EN-LAONNOIS";40
"02151";"CERNY-LES-BUCY";108
"02152";"CERSEUIL";80
"02153";"CESSIERES";264
"02154";"CHACRISE";332
"02155";"CHAILLEVOIS";184
"02156";"CHALANDRY";228
"02157";"CHAMBRY";392
"02158";"CHAMOUILLE";112
"02159";"CHAMPS";328
"02160";"CHAOURSE";712
"02161";"CHAPELLE-MONTHODON";180
"02162";"CHAPELLE-SUR-CHEZY";172
"02163";"CHARLY-SUR-MARNE";1968
"02164";"CHARMEL";224
"02165";"CHARMES";2036
"02166";"CHARTEVES";220
"02167";"CHASSEMY";500
"02168";"CHATEAU-THIERRY";10672
"02169";"CHATILLON-LES-SONS";148
"02170";"CHATILLON-SUR-OISE";220
"02171";"CHAUDARDES";48
"02172";"CHAUDUN";280
"02173";"CHAUNY";13896
"02174";"CHAVIGNON";508
"02175";"CHAVIGNY";144
"02176";"CHAVONNE";132
"02177";"CHERET";40
"02178";"CHERMIZY-AILLES";80
"02179";"CHERY-CHARTREUVE";360
"02180";"CHERY-LES-POUILLY";568
"02181";"CHERY-LES-ROZOY";148
"02182";"CHEVENNES";128
"02183";"CHEVREGNY";224
"02184";"CHEVRESIS-MONCEAU";344
"02185";"CHEZY-EN-ORXOIS";360
"02186";"CHEZY-SUR-MARNE";1076
"02187";"CHIERRY";1072
"02188";"CHIGNY";228
"02189";"CHIVRES-EN-LAONNOIS";356
"02190";"CHIVRES-VAL";452
"02191";"CHIVY-LES-ETOUVELLES";440
"02192";"CHOUY";220
"02193";"CIERGES";104
"02194";"CILLY";344
"02195";"CIRY-SALSOGNE";400
"02196";"CLACY-ET-THIERRET";312
"02197";"CLAIRFONTAINE";664
"02198";"CLAMECY";200
"02199";"CLASTRES";452
"02200";"CLERMONT-LES-FERMES";248
"02201";"COEUVRES-ET-VALSERY";364
"02202";"COHAN";100
"02203";"COINCY";704
"02204";"COINGT";184
"02205";"COLLIGIS-CRANDELAIN";112
"02206";"COLONFAY";92
"02207";"COMMENCHON";152
"02208";"CONCEVREUX";144
"02209";"CONDE-EN-BRIE";604
"02210";"CONDE-SUR-AISNE";192
"02211";"CONDE-SUR-SUIPPE";404
"02212";"CONDREN";584
"02213";"CONNIGIS";164
"02214";"CONTESCOURT";48
"02215";"CORBENY";548
"02216";"CORCY";240
"02217";"COUCY-LE-CHATEAU-AUFFRIQUE";968
"02218";"COUCY-LES-EPPES";460
"02219";"COUCY-LA-VILLE";152
"02220";"COULONGES-COHAN";248
"02221";"COUPRU";100
"02222";"COURBES";64
"02223";"COURBOIN";192
"02224";"COURCELLES-SUR-VESLE";212
"02225";"COURCHAMPS";56
"02226";"COURMELLES";956
"02227";"COURMONT";144
"02228";"COURTEMONT-VARENNES";216
"02229";"COURTRIZY-ET-FUSSIGNY";100
"02230";"COUVRELLES";144
"02231";"COUVRON-ET-AUMENCOURT";564
"02232";"COYOLLES";188
"02233";"CRAMAILLE";136
"02234";"CRAONNE";168
"02235";"CRAONNELLE";108
"02236";"CRECY-AU-MONT";352
"02237";"CRECY-SUR-SERRE";1464
"02238";"CREPY";1496
"02239";"CREZANCY";840
"02240";"CROIX-FONSOMME";240
"02241";"CROIX-SUR-OURCQ";104
"02242";"CROUTTES-SUR-MARNE";484
"02243";"CROUY";3080
"02244";"CRUPILLY";48
"02245";"CUFFIES";1720
"02246";"CUGNY";444
"02247";"CUGNY-LES-CROUTTES";12
"02248";"CUIRIEUX";128
"02249";"CUIRY-HOUSSE";284
"02250";"CUIRY-LES-CHAUDARDES";48
"02251";"CUIRY-LES-IVIERS";92
"02252";"CUISSY-ET-GENY";116
"02253";"CUISY-EN-ALMONT";608
"02254";"CUTRY";116
"02255";"CYS-LA-COMMUNE";152
"02256";"DAGNY-LAMBERCY";200
"02257";"DALLON";312
"02258";"DAMMARD";392
"02259";"DAMPLEUX";192
"02260";"DANIZY";544
"02261";"DERCY";440
"02262";"DEUILLET";112
"02263";"DHUIZEL";132
"02264";"DIZY-LE-GROS";1140
"02265";"DOHIS";232
"02266";"DOLIGNON";52
"02267";"DOMMIERS";216
"02268";"DOMPTIN";288
"02269";"DORENGT";268
"02270";"DOUCHY";252
"02271";"DRAVEGNY";168
"02272";"DROIZY";68
"02273";"DURY";184
"02274";"EBOULEAU";204
"02275";"EFFRY";620
"02276";"ENGLANCOURT";164
"02277";"EPAGNY";276
"02278";"EPARCY";92
"02279";"EPAUX-BEZU";304
"02280";"EPIEDS";228
"02281";"EPINE-AUX-BOIS";132
"02282";"EPPES";364
"02283";"ERLON";188
"02284";"ERLOY";172
"02285";"ESCAUFOURT";268
"02286";"ESQUEHERIES";1192
"02287";"ESSIGNY-LE-GRAND";648
"02288";"ESSIGNY-LE-PETIT";416
"02289";"ESSISES";224
"02290";"ESSOMES-SUR-MARNE";2044
"02291";"ESTREES";444
"02292";"ETAMPES-SUR-MARNE";1188
"02293";"ETAVES-ET-BOCQUIAUX";808
"02294";"ETOUVELLES";160
"02295";"ETREAUPONT";1040
"02296";"ETREILLERS";1020
"02297";"ETREPILLY";140
"02298";"ETREUX";1784
"02299";"EVERGNICOURT";680
"02300";"FARGNIERS";4064
"02301";"FAUCOUCOURT";236
"02302";"FAVEROLLES";348
"02303";"FAYET";320
"02304";"FERE";3436
"02305";"FERE-EN-TARDENOIS";2640
"02306";"FERTE-CHEVRESIS";656
"02307";"FERTE-MILON";1464
"02308";"FESMY-LE-SART";392
"02309";"FESTIEUX";324
"02310";"FIEULAINE";324
"02311";"FILAIN";96
"02312";"FLAMENGRIE";1112
"02313";"FLAVIGNY-LE-GRAND-ET-BEAURAIN";560
"02315";"FLAVY-LE-MARTEL";1580
"02316";"FLEURY";120
"02317";"FLUQUIERES";252
"02318";"FOLEMBRAY";1384
"02319";"FONSOMME";660
"02320";"FONTAINE-LES-CLERCS";220
"02321";"FONTAINE-LES-VERVINS";744
"02322";"FONTAINE-NOTRE-DAME";396
"02323";"FONTAINE-UTERTE";176
"02324";"FONTENELLE";408
"02325";"FONTENELLE-EN-BRIE";248
"02326";"FONTENOY";412
"02327";"FORESTE";152
"02328";"FOSSOY";404
"02329";"FOURDRAIN";384
"02330";"FRANCILLY-SELENCY";240
"02331";"FRANQUEVILLE";144
"02332";"FRESNES-EN-TARDENOIS";196
"02333";"FRESNES";108
"02334";"FRESNOY-LE-GRAND";3448
"02335";"FRESSANCOURT";152
"02336";"FRIERES-FAILLOUEL";556
"02337";"FROIDESTREES";204
"02338";"FROIDMONT-COHARTILLE";276
"02339";"GANDELU";344
"02340";"GAUCHY";4172
"02341";"GERCY";328
"02342";"GERGNY";176
"02343";"GERMAINE";112
"02344";"GERNICOURT";72
"02345";"GIBERCOURT";64
"02346";"GIZY";552
"02347";"GLAND";308
"02348";"GLENNES";144
"02349";"GOUDELANCOURT-LES-BERRIEUX";84
"02350";"GOUDELANCOURT-LES-PIERREPONT";208
"02351";"GOUSSANCOURT";164
"02352";"GOUY";628
"02353";"GRANDLUP-ET-FAY";372
"02354";"GRANDRIEUX";168
"02355";"GRICOURT";348
"02356";"GRISOLLES";128
