"CODGEO";"LIBGEO";"POP"
"14390";"MAISONCELLES-SUR-AJON";130
"14391";"MAISONS";225
"14393";"MAIZET";105
"14394";"MAIZIERES";410
"14395";"MALLOUE";30
"14396";"MALTOT";235
"14397";"MANDEVILLE-EN-BESSIN";225
"14398";"MANERBE";200
"14399";"MANNEVILLE-LA-PIPARD";225
"14400";"MANOIR";165
"14401";"MANVIEUX";40
"14402";"MARAIS-LA-CHAPELLE";55
"14403";"MAROLLES";425
"14404";"MARTAINVILLE";45
"14405";"MARTIGNY-SUR-L'ANTE";270
"14406";"MARTRAGNY";290
"14407";"MATHIEU";1100
"14408";"MAY-SUR-ORNE";1265
"14409";"MERVILLE-FRANCEVILLE-PLAGE";1220
"14410";"MERY-CORBON";590
"14411";"MESLAY";235
"14412";"MESNIL-AU-GRAIN";20
"14413";"MESNIL-AUZOUF";290
"14414";"MESNIL-BACLEY";170
"14415";"MESNIL-BENOIST";60
"14416";"MESNIL-CAUSSOIS";125
"14417";"MESNIL-CLINCHAMPS";670
"14418";"MESNIL-DURAND";280
"14419";"MESNIL-EUDES";240
"14420";"MESNIL-GERMAIN";205
"14421";"MESNIL-GUILLAUME";395
"14422";"MESNIL-MAUGER";815
"14423";"MESNIL-PATRY";160
"14424";"MESNIL-ROBERT";130
"14425";"MESNIL-SIMON";185
"14426";"MESNIL-SUR-BLANGY";130
"14427";"MESNIL-VILLEMENT";380
"14429";"MEULLES";470
"14430";"MEUVAINES";170
"14431";"MEZIDON-CANON";4275
"14432";"MISSY";410
"14433";"MITTOIS";215
"14435";"MONCEAUX";60
"14436";"MONCEAUX-EN-BESSIN";320
"14437";"MONDEVILLE";9185
"14438";"MONDRAINVILLE";80
"14439";"MONFREVILLE";140
"14440";"MONTAMY";70
"14441";"MONT-BERTRAND";145
"14442";"MONTCHAMP";555
"14443";"MONTCHAUVET";345
"14444";"MONTEILLE";95
"14445";"MONTFIQUET";175
"14446";"MONTIGNY";55
"14448";"MONTREUIL-EN-AUGE";30
"14449";"MONTS-EN-BESSIN";205
"14450";"MONTVIETTE";135
"14452";"MORTEAUX-COULIBOEUF";520
"14453";"MOSLES";255
"14454";"MOUEN";770
"14455";"MOULINES";175
"14456";"MOULT";740
"14457";"MOUTIERS-EN-AUGE";125
"14458";"MOUTIERS-EN-CINGLAIS";275
"14459";"MOUTIERS-HUBERT";75
"14460";"MOYAUX";890
"14461";"MUTRECY";150
"14462";"NEUILLY-LA-FORET";575
"14465";"NONANT";300
"14466";"NOROLLES";190
"14467";"NORON-L'ABBAYE";190
"14468";"NORON-LA-POTERIE";265
"14469";"NORREY-EN-AUGE";90
"14471";"NOTRE-DAME-DE-COURSON";440
"14473";"NOTRE-DAME-DE-LIVAYE";155
"14474";"NOTRE-DAME-D'ESTREES";245
"14475";"NOYERS-BOCAGE";600
"14476";"OLENDON";170
"14477";"ONDEFONTAINE";300
"14478";"ORBEC";3440
"14480";"OSMANVILLE";355
"14481";"OUBEAUX";235
"14483";"OUFFIERES";110
"14484";"OUILLY-DU-HOULEY";85
"14486";"OUILLY-LE-TESSON";415
"14487";"OUILLY-LE-VICOMTE";750
"14488";"OUISTREHAM";5990
"14489";"OUVILLE-LA-BIEN-TOURNEE";200
"14491";"PARFOURU-SUR-ODON";100
"14492";"PENNEDEPIE";285
"14493";"PERCY-EN-AUGE";335
"14494";"PERIERS-EN-AUGE";100
"14495";"PERIERS-SUR-LE-DAN";360
"14496";"PERIGNY";70
"14497";"PERRIERES";315
"14498";"PERTHEVILLE-NERS";175
"14499";"PETIVILLE";120
"14500";"PIERREFITTE-EN-AUGE";200
"14501";"PIERREFITTE-EN-CINGLAIS";275
"14502";"PIERREPONT";140
"14503";"PIERRES";270
"14504";"PIN";320
"14505";"PLACY";110
"14506";"PLANQUERY";235
"14508";"PLESSIS-GRIMOULT";295
"14509";"PLUMETOT";195
"14510";"POMMERAYE";110
"14511";"PONT-BELLANGER";125
"14512";"PONTECOULANT";80
"14513";"PONT-FARCY";750
"14514";"PONT-L'EVEQUE";3565
"14515";"PORT-EN-BESSIN-HUPPAIN";2470
"14516";"POTIGNY";2455
"14517";"POUSSY-LA-CAMPAGNE";50
"14518";"PREAUX-SAINT-SEBASTIEN";85
"14519";"PREAUX-BOCAGE";120
"14520";"PRE-D'AUGE";475
"14521";"PRESLES";260
"14522";"PRETREVILLE";245
"14523";"PROUSSY";350
"14524";"PUTOT-EN-AUGE";355
"14525";"PUTOT-EN-BESSIN";250
"14527";"BIEVILLE-QUETIEVILLE";390
"14528";"QUETTEVILLE";290
"14529";"RANCHY";130
"14530";"RANVILLE";1520
"14531";"RAPILLY";55
"14532";"RECULEY";175
"14533";"REPENTIGNY";35
"14534";"REUX";225
"14535";"REVIERS";355
"14536";"RIVIERE-SAINT-SAUVEUR";1390
"14538";"ROCQUANCOURT";535
"14539";"ROCQUE";75
"14540";"ROCQUES";195
"14541";"ROQUE-BAIGNARD";70
"14542";"ROSEL";400
"14543";"ROTS";1075
"14544";"ROUCAMPS";160
"14545";"ROULLOURS";510
"14546";"ROUVRES";225
"14547";"RUBERCY";120
"14548";"RUCQUEVILLE";60
"14549";"RULLY";255
"14550";"RUMESNIL";35
"14551";"RUSSY";190
"14552";"RYES";295
"14553";"SAINT-AGNAN-LE-MALHERBE";125
"14554";"SAINT-AIGNAN-DE-CRAMESNIL";350
"14555";"SAINT-ANDRE-D'HEBERTOT";230
"14556";"SAINT-ANDRE-SUR-ORNE";1370
"14557";"SAINT-ARNOULT";585
"14558";"SAINT-AUBIN-D'ARQUENAY";390
"14559";"SAINT-AUBIN-DES-BOIS";390
"14562";"SAINT-AUBIN-SUR-MER";1065
"14563";"SAINT-BENOIT-D'HEBERTOT";255
"14564";"SAINT-CHARLES-DE-PERCY";185
"14565";"SAINT-COME-DE-FRESNE";190
"14566";"SAINT-CONTEST";780
"14568";"SAINTE-CROIX-GRAND-TONNE";325
"14569";"SAINTE-CROIX-SUR-MER";120
"14570";"SAINT-CYR-DU-RONCERAY";400
"14571";"SAINT-DENIS-DE-MAILLOC";320
"14572";"SAINT-DENIS-DE-MERE";850
"14573";"SAINT-DENIS-MAISONCELLES";60
"14574";"SAINT-DESIR";1435
"14575";"SAINT-ETIENNE-LA-THILLAYE";265
"14576";"SAINTE-FOY-DE-MONTGOMMERY";160
"14577";"SAINT-GABRIEL-BRECY";275
"14578";"SAINT-GATIEN-DES-BOIS";1155
"14579";"SAINT-GEORGES-D'AUNAY";730
"14580";"SAINT-GEORGES-EN-AUGE";115
"14581";"SAINT-GERMAIN-D'ECTOT";260
"14582";"SAINT-GERMAIN-DE-LIVET";665
"14583";"SAINT-GERMAIN-DE-MONTGOMMERY";80
"14584";"SAINT-GERMAIN-DE-TALLEVENDE-LA-LANDE-VAUMONT";1320
"14585";"SAINT-GERMAIN-DU-CRIOULT";655
"14586";"SAINT-GERMAIN-DU-PERT";180
"14587";"SAINT-GERMAIN-LA-BLANCHE-HERBE";1255
"14588";"SAINT-GERMAIN-LANGOT";215
"14589";"SAINT-GERMAIN-LE-VASSON";965
"14590";"SAINTE-HONORINE-DE-DUCY";200
"14591";"SAINTE-HONORINE-DES-PERTES";270
"14592";"SAINTE-HONORINE-DU-FAY";660
"14593";"SAINT-HYMER";625
"14595";"SAINT-JEAN-DE-LIVET";145
"14596";"SAINT-JEAN-DES-ESSARTIERS";195
"14597";"SAINT-JEAN-LE-BLANC";420
"14598";"SAINT-JOUIN";150
"14599";"SAINT-JULIEN-DE-MAILLOC";280
"14600";"SAINT-JULIEN-LE-FAUCON";330
"14601";"SAINT-JULIEN-SUR-CALONNE";105
"14602";"SAINT-LAMBERT";205
"14603";"SAINT-LAURENT-DE-CONDEL";405
"14604";"SAINT-LAURENT-DU-MONT";45
"14605";"SAINT-LAURENT-SUR-MER";130
"14606";"SAINT-LEGER-DUBOSQ";70
"14607";"SAINT-LOUET-SUR-SEULLES";155
"14608";"SAINT-LOUP-DE-FRIBOIS";140
"14609";"SAINT-LOUP-HORS";215
"14610";"SAINT-MANVIEU-NORREY";870
"14611";"SAINT-MANVIEU-BOCAGE";405
"14613";"SAINT-MARCOUF";85
"14614";"SAINTE-MARGUERITE-D'ELLE";795
"14615";"SAINTE-MARGUERITE-DES-LOGES";215
"14616";"SAINTE-MARGUERITE-DE-VIETTE";360
"14618";"SAINTE-MARIE-LAUMONT";495
"14619";"SAINTE-MARIE-OUTRE-L'EAU";150
"14620";"SAINT-MARTIN-AUX-CHARTRAINS";275
"14621";"SAINT-MARTIN-DE-BIENFAITE-LA-CRESSONNIERE";515
"14622";"SAINT-MARTIN-DE-BLAGNY";115
"14623";"SAINT-MARTIN-DE-FONTENAY";1290
"14624";"OUDON";1510
"14625";"SAINT-MARTIN-DE-LA-LIEUE";680
"14626";"SAINT-MARTIN-DE-MAILLOC";445
"14627";"SAINT-MARTIN-DE-MIEUX";240
"14628";"SAINT-MARTIN-DE-SALLEN";430
"14629";"SAINT-MARTIN-DES-BESACES";1020
"14630";"SAINT-MARTIN-DES-ENTREES";280
"14632";"SAINT-MARTIN-DON";250
"14633";"SAINT-MARTIN-DU-MESNIL-OURY";80
"14634";"SAINT-MICHEL-DE-LIVET";105
"14635";"SAINT-OMER";175
"14636";"SAINT-OUEN-DES-BESACES";160
"14637";"SAINT-OUEN-DU-MESNIL-OGER";185
"14638";"SAINT-OUEN-LE-HOUX";40
"14639";"SAINT-OUEN-LE-PIN";175
"14640";"SAINT-PAIR";120
"14643";"SAINT-PAUL-DU-VERNAY";515
"14644";"SAINT-PHILBERT-DES-CHAMPS";330
"14645";"SAINT-PIERRE-AZIF";110
"14646";"SAINT-PIERRE-CANIVET";360
"14647";"SAINT-PIERRE-DE-MAILLOC";270
"14648";"SAINT-PIERRE-DES-IFS";320
"14649";"SAINT-PIERRE-DU-BU";185
"14650";"SAINT-PIERRE-DU-FRESNE";90
"14651";"SAINT-PIERRE-DU-JONQUET";155
"14652";"SAINT-PIERRE-DU-MONT";95
"14653";"SAINT-PIERRE-LA-VIEILLE";250
"14654";"SAINT-PIERRE-SUR-DIVES";4185
"14655";"SAINT-PIERRE-TARENTAINE";330
"14656";"SAINT-REMY";1170
"14657";"SAINT-SAMSON";195
"14658";"SAINT-SEVER-CALVADOS";1230
"14659";"SAINT-SYLVAIN";735
"14660";"SAINT-VAAST-EN-AUGE";75
"14661";"SAINT-VAAST-SUR-SEULLES";80
"14662";"SAINT-VIGOR-DES-MEZERETS";245
"14663";"SAINT-VIGOR-LE-GRAND";1645
"14664";"SALLEN";310
"14665";"SALLENELLES";310
"14666";"SANNERVILLE";805
"14667";"SAON";215
"14668";"SAONNET";180
"14669";"SASSY";170
"14670";"SECQUEVILLE-EN-BESSIN";195
"14671";"SEPT-FRERES";330
"14672";"SEPT-VENTS";310
"14674";"SOIGNOLLES";50
"14675";"SOLIERS";710
"14676";"SOMMERVIEU";535
"14677";"SOULANGY";145
"14678";"SOUMONT-SAINT-QUENTIN";610
"14679";"SUBLES";295
"14680";"SULLY";110
"14681";"SURRAIN";95
"14682";"SURVILLE";205
"14684";"TESSEL";170
"14685";"THAON";730
"14686";"THEIL-BOCAGE";325
"14687";"THEIL-EN-AUGE";110
"14688";"THIEVILLE";285
"14689";"THURY-HARCOURT";1280
"14690";"TIERCEVILLE";125
"14691";"TILLY-LA-CAMPAGNE";105
"14692";"TILLY-SUR-SEULLES";1015
"14693";"TORDOUET";315
"14694";"TORQUESNE";150
"14695";"TORTEVAL-QUESNAY";275
"14696";"TORTISAMBERT";205
"14698";"TOUFFREVILLE";275
"14699";"TOUQUES";1660
"14700";"TOUR-EN-BESSIN";370
"14701";"TOURGEVILLE";605
"14702";"TOURNAY-SUR-ODON";210
"14703";"TOURNEBU";335
"14704";"TOURNEUR";595
"14705";"TOURNIERES";120
"14706";"TOURVILLE-EN-AUGE";145
"14707";"TOURVILLE-SUR-ODON";230
"14708";"TRACY-BOCAGE";205
"14709";"TRACY-SUR-MER";245
"14710";"TREPREL";105
"14711";"TREVIERES";730
"14712";"TROARN";1945
"14713";"TROIS-MONTS";225
"14714";"TRONQUAY";560
"14715";"TROUVILLE-SUR-MER";6515
"14716";"TRUNGY";235
"14717";"TRUTTEMER-LE-GRAND";515
"14718";"TRUTTEMER-LE-PETIT";185
"14719";"URVILLE";590
"14720";"USSY";625
"14721";"VACOGNES-NEUILLY";275
"14722";"VACQUERIE";340
"14723";"VALSEME";115
"14724";"VARAVILLE";570
"14726";"VASSY";1495
"14727";"VAUBADON";335
"14728";"VAUCELLES";200
"14729";"VAUDELOGES";150
"14730";"VAUDRY";1295
"14731";"VAUVILLE";195
"14732";"VAUX-SUR-AURE";340
"14733";"VAUX-SUR-SEULLES";250
"14734";"VENDES";265
"14735";"VENDEUVRE";715
"14737";"VERSAINVILLE";220
"14738";"VERSON";1750
"14739";"VER-SUR-MER";665
"14740";"VESPIERE";450
"14741";"VEY";115
"14742";"VICQUES";70
"14743";"VICTOT-PONTFOL";145
"14744";"VIENNE-EN-BESSIN";120
"14745";"VIERVILLE-SUR-MER";290
"14746";"VIESSOIX";500
"14747";"VIEUX";450
"14748";"VIEUX-BOURG";65
"14749";"VIEUX-FUME";300
"14750";"VIEUX-PONT-EN-AUGE";125
"14751";"VIGNATS";220
"14752";"VILLERS-BOCAGE";2190
"14753";"VILLERS-CANIVET";520
"14754";"VILLERS-SUR-MER";1795
"14755";"VILLERVILLE";660
"14756";"VILLETTE";205
"14757";"VILLIERS-LE-SEC";355
"14758";"VILLONS-LES-BUISSONS";340
"14759";"VILLY-LEZ-FALAISE";180
"14760";"VILLY-BOCAGE";315
"14761";"VIMONT";280
"14762";"VIRE";13190
"14763";"VOUILLY";245
"14764";"PONT-D'OUILLY";1220
"15001";"ALLANCHE";1315
"15002";"ALLEUZE";300
"15003";"ALLY";1135
"15004";"ANDELAT";380
"15005";"ANGLARDS-DE-SAINT-FLOUR";300
"15006";"ANGLARDS-DE-SALERS";1060
"15007";"ANTERRIEUX";85
"15008";"ANTIGNAC";415
"15009";"APCHON";330
"15010";"ARCHES";195
"15011";"ARNAC";265
"15012";"ARPAJON-SUR-CERE";4220
"15013";"AURIAC-L'EGLISE";395
"15014";"AURILLAC";31010
"15015";"AUZERS";400
"15016";"AYRENS";450
"15017";"BADAILHAC";260
"15018";"BARRIAC-LES-BOSQUETS";255
"15019";"BASSIGNAC";260
"15020";"BEAULIEU";125
"15021";"BOISSET";770
"15022";"BONNAC";160
"15025";"ALBEPIERRE-BREDONS";395
"15026";"BREZONS";445
"15027";"CALVINET";525
"15028";"CARLAT";425
"15029";"CASSANIOUZE";610
"15030";"CAYROLS";250
"15031";"CELLES";285
"15032";"CELOUX";140
"15033";"CEZENS";355
"15034";"CHALIERS";205
"15035";"CHALINARGUES";420
"15036";"CHALVIGNAC";675
"15037";"CHAMPAGNAC";1385
"15038";"CHAMPS-SUR-TARENTAINE-MARCHAL";1310
"15040";"CHANTERELLE";255
"15041";"CHAPELLE-D'ALAGNON";255
"15042";"CHAPELLE-LAURENT";395
"15043";"CHARMENSAC";140
"15044";"CHASTEL-SUR-MURAT";85
"15045";"CHAUDES-AIGUES";1170
"15046";"CHAUSSENAC";375
"15047";"CHAVAGNAC";160
"15048";"CHAZELLES";95
"15049";"CHEYLADE";450
"15050";"CLAUX";335
"15051";"CLAVIERES";400
"15052";"COLLANDRES";315
"15053";"COLTINES";280
"15054";"CONDAT";1580
"15055";"COREN";275
"15056";"CRANDELLES";245
"15057";"CROS-DE-MONTVERT";275
"15058";"CROS-DE-RONESQUE";290
"15059";"CUSSAC";220
"15060";"DEUX-VERGES";55
"15061";"DIENNE";555
"15063";"DRUGEAC";640
"15064";"ESCORAILLES";85
"15065";"ESPINASSE";80
"15066";"FALGOUX";365
"15067";"FAU";85
"15068";"FAVEROLLES";550
"15069";"FERRIERES-SAINT-MARY";500
"15070";"FONTANGES";335
"15071";"FOURNOULES";120
"15072";"FREIX-ANGLARDS";375
"15073";"FRIDEFONT";85
"15074";"GIOU-DE-MAMOU";425
"15075";"GIRGOLS";160
"15076";"GLENAT";235
"15077";"GOURDIEGES";60
"15078";"JABRUN";165
"15079";"JALEYRAC";395
"15080";"JOURSAC";320
"15081";"JOU-SOUS-MONJOU";215
"15082";"JUNHAC";470
"15083";"JUSSAC";1565
"15084";"LABESSERETTE";355
"15085";"LABROUSSE";320
"15086";"LACAPELLE-BARRES";140
"15087";"LACAPELLE-DEL-FRAISSE";270
"15088";"LACAPELLE-VIESCAMP";265
"15089";"LADINHAC";600
"15090";"LAFEUILLADE-EN-VEZIE";480
"15091";"LANDEYRAT";165
"15092";"LANOBRE";1565
"15093";"LAPEYRUGUE";175
"15094";"LAROQUEBROU";1150
"15095";"LAROQUEVIEILLE";435
"15096";"LASCELLE";235
"15097";"LASTIC";235
"15098";"LAURIE";215
"15099";"LAVASTRIE";410
"15100";"LAVEISSENET";100
"15101";"LAVEISSIERE";550
"15102";"LAVIGERIE";180
"15103";"LEUCAMP";305
"15104";"LEYNHAC";475
"15105";"LEYVAUX";45
"15106";"LIEUTADES";300
"15107";"LORCIERES";280
"15108";"LOUBARESSE";605
"15110";"LUGARDE";385
"15111";"MADIC";225
"15112";"MALBO";195
"15113";"MANDAILLES-SAINT-JULIEN";500
"15114";"MARCENAT";1120
"15116";"MARCHASTEL";440
"15117";"MARCOLES";645
"15118";"MARMANHAC";855
"15119";"MASSIAC";1935
"15120";"MAURIAC";3980
"15121";"MAURINES";230
"15122";"MAURS";2620
"15123";"MEALLET";305
"15124";"MENET";820
"15125";"MENTIERES";155
"15126";"MOLEDES";310
"15127";"MOLOMPIZE";460
"15128";"MONSELIE";205
"15129";"MONTBOUDIF";360
"15130";"MONTCHAMP";170
"15131";"MONTEIL";415
"15132";"MONTGRELEIX";140
"15133";"MONTMURAT";125
"15134";"MONTSALVY";1045
"15135";"MONTVERT";200
"15136";"MOURJOU";415
"15137";"MOUSSAGES";495
"15138";"MURAT";2715
"15139";"NARNHAC";150
"15140";"NAUCELLES";1845
"15141";"NEUSSARGUES-MOISSAC";1155
"15142";"NEUVEGLISE";1190
"15143";"NIEUDAN";75
"15144";"OMPS";210
"15145";"ORADOUR";500
"15146";"PAILHEROLS";195
"15147";"PARLAN";530
"15148";"PAULHAC";725
"15149";"PAULHENC";565
"15150";"PERS";270
"15151";"PEYRUSSE";230
"15152";"PIERREFORT";970
"15153";"PLEAUX";2470
"15154";"POLMINHAC";1135
"15155";"PRADIERS";100
"15156";"PRUNET";515
"15157";"QUEZAC";440
"15158";"RAGEADE";155
"15159";"RAULHAC";405
"15161";"REZENTIERES";220
"15162";"RIOM-ES-MONTAGNES";3720
"15163";"ROANNES-SAINT-MARY";805
"15164";"ROFFIAC";420
"15165";"ROUFFIAC";315
"15166";"ROUMEGOUX";165
"15167";"ROUZIERS";175
"15168";"RUYNES-EN-MARGERIDE";580
"15169";"SAIGNES";625
"15170";"SAINT-AMANDIN";425
"15171";"SAINTE-ANASTASIE";250
"15172";"SAINT-ANTOINE";150
"15173";"SAINT-BONNET-DE-CONDAT";390
"15174";"SAINT-BONNET-DE-SALERS";430
"15175";"SAINT-CERNIN";1350
"15176";"SAINT-CHAMANT";335
"15178";"SAINT-CIRGUES-DE-JORDANNE";195
"15179";"SAINT-CIRGUES-DE-MALBERT";375
"15180";"SAINT-CLEMENT";180
"15181";"SAINT-CONSTANT";695
"15182";"SAINT-ETIENNE-CANTALES";205
"15183";"SAINT-ETIENNE-DE-CARLAT";145
"15184";"SAINT-ETIENNE-DE-MAURS";515
"15185";"SAINT-ETIENNE-DE-CHOMEIL";480
"15186";"SAINTE-EULALIE";250
"15187";"SAINT-FLOUR";7420
"15188";"SAINT-GEORGES";845
"15189";"SAINT-GERONS";170
"15190";"SAINT-HIPPOLYTE";265
"15191";"SAINT-ILLIDE";955
"15192";"SAINT-JACQUES-DES-BLATS";335
"15194";"SAINT-JULIEN-DE-TOURSAC";120
"15195";"SAINT-JUST";315
"15196";"SAINT-MAMET-LA-SALVETAT";1145
"15197";"SAINT-MARC";110
"15198";"SAINTE-MARIE";125
"15199";"SAINT-MARTIAL";120
"15200";"SAINT-MARTIN-CANTALES";250
"15201";"SAINT-MARTIN-SOUS-VIGOUROUX";325
"15202";"SAINT-MARTIN-VALMEROUX";1200
"15203";"SAINT-MARY-LE-PLAIN";235
"15204";"SAINT-PAUL-DES-LANDES";855
"15205";"SAINT-PAUL-DE-SALERS";340
"15206";"SAINT-PIERRE";75
"15207";"SAINT-PONCY";360
"15208";"SAINT-PROJET-DE-SALERS";175
"15209";"SAINT-REMY-DE-CHAUDES-AIGUES";110
"15211";"SAINT-SANTIN-CANTALES";475
"15212";"SAINT-SANTIN-DE-MAURS";415
"15213";"SAINT-SATURNIN";605
"15214";"SAINT-SAURY";255
"15215";"SAINT-SIMON";1045
"15216";"SAINT-URCIZE";700
"15217";"SAINT-VICTOR";90
"15218";"SAINT-VINCENT-DE-SALERS";140
"15219";"SALERS";605
"15220";"SALINS";250
"15221";"SANSAC-DE-MARMIESSE";530
"15222";"SANSAC-VEINAZES";230
"15223";"SAUVAT";180
"15224";"SEGALASSIERE";180
"15225";"SEGUR-LES-VILLAS";455
"15226";"SENEZERGUES";280
"15227";"SERIERS";225
"15228";"SIRAN";670
"15229";"SOULAGES";160
"15230";"SOURNIAC";105
"15231";"TALIZAT";685
"15232";"TANAVELLE";180
"15233";"TEISSIERES-DE-CORNET";225
"15234";"TEISSIERES-LES-BOULIES";350
"15235";"TERNES";480
"15236";"THIEZAC";785
"15237";"TIVIERS";140
"15238";"TOURNEMIRE";280
"15240";"TREMOUILLE";340
"15241";"TRINITAT";45
"15242";"TRIOULOU";160
"15243";"TRIZAC";885
"15244";"USSEL";225
"15245";"VABRES";205
"15246";"VALETTE";290
"15247";"VALJOUZE";10
"15248";"VALUEJOLS";720
"15249";"VAULMIER";265
"15250";"VEBRET";510
"15251";"VEDRINES-SAINT-LOUP";265
"15252";"VELZIC";445
"15253";"VERNOLS";115
"15254";"VEYRIERES";165
"15255";"VEZAC";860
"15256";"VEZE";125
"15257";"VEZELS-ROUSSY";170
"15258";"VIC-SUR-CERE";1875
"15259";"VIEILLESPESSE";280
"15260";"VIEILLEVIE";210
"15261";"VIGEAN";905
"15262";"VILLEDIEU";400
"15263";"VIRARGUES";190
"15264";"VITRAC";495
"15265";"YDES";1815
"15266";"YOLET";305
"15267";"YTRAC";1575
"15268";"ROUGET";1005
"15269";"BESSE";190
"16001";"ABZAC";610
"16002";"ADJOTS";495
"16003";"AGRIS";850
"16004";"AIGNES-ET-PUYPEROUX";285
"16005";"AIGRE";1195
"16007";"ALLOUE";630
"16008";"AMBERAC";370
"16009";"AMBERNAC";510
"16010";"AMBLEVILLE";335
"16011";"ANAIS";410
"16012";"ANGEAC-CHAMPAGNE";470
"16013";"ANGEAC-CHARENTE";445
"16014";"ANGEDUC";175
"16015";"ANGOULEME";48110
"16016";"ANSAC-SUR-VIENNE";810
"16017";"ANVILLE";160
"16018";"ARS";450
"16019";"ASNIERES-SUR-NOUERE";695
"16020";"AUBETERRE-SUR-DRONNE";465
"16021";"AUBEVILLE";180
"16022";"AUGE";315
"16023";"AUNAC";275
"16024";"AUSSAC-VADALLE";330
"16025";"BAIGNES-SAINTE-RADEGONDE";1525
"16026";"BALZAC";745
"16027";"BARBEZIERES";220
"16028";"BARBEZIEUX-SAINT-HILAIRE";5210
"16029";"BARDENAC";410
"16030";"BARRET";760
"16031";"BARRO";245
"16032";"BASSAC";475
"16033";"BAYERS";165
"16034";"BAZAC";165
"16035";"BEAULIEU-SUR-SONNETTE";290
"16036";"BECHERESSE";200
"16037";"BELLON";265
"16038";"BENEST";450
"16039";"BERNAC";290
"16040";"BERNEUIL";265
"16041";"BESSAC";215
"16042";"BESSE";145
"16043";"BIGNAC";190
"16044";"BIOUSSAC";290
"16045";"BIRAC";230
"16046";"BLANZAC-PORCHERESSE";1030
"16047";"BLANZAGUET-SAINT-CYBARD";205
"16048";"BOISBRETEAU";140
"16049";"BONNES";470
"16050";"BONNEUIL";285
"16051";"BONNEVILLE";200
"16052";"BORS  CANTON DE MONTMOREAU-SAINT-CYBARD";435
"16053";"BORS  CANTON DE BAIGNES-SAINTE-RADEGONDE";110
"16054";"BOUCHAGE";300
"16055";"BOUEX";580
"16056";"BOURG-CHARENTE";685
"16057";"BOUTEVILLE";365
"16058";"BOUTIERS-SAINT-TROJAN";1335
"16059";"BRETTES";240
"16060";"BREVILLE";540
"16061";"BRIE";1310
"16062";"BRIE-SOUS-BARBEZIEUX";110
"16064";"BRIGUEUIL";955
"16065";"BRILLAC";750
"16066";"BROSSAC";720
"16067";"BUNZAC";385
"16068";"CELLEFROUIN";665
"16069";"CELLETTES";165
"16070";"CHABANAIS";2255
"16071";"CHABRAC";510
"16072";"CHADURIE";405
"16073";"CHALAIS";2275
"16074";"CHALLIGNAC";275
"16075";"CHAMPAGNE-VIGNY";210
"16076";"CHAMPAGNE-MOUTON";770
"16077";"CHAMPMILLON";320
"16078";"CHAMPNIERS";3525
"16079";"CHANTILLAC";545
"16081";"CHAPELLE";130
"16082";"CHARMANT";240
"16083";"CHARME";515
"16084";"CHARRAS";340
"16085";"CHASSENEUIL-SUR-BONNIEURE";2935
"16086";"CHASSENON";985
"16087";"CHASSIECQ";215
"16088";"CHASSORS";1005
"16089";"CHATEAUBERNARD";3945
"16090";"CHATEAUNEUF-SUR-CHARENTE";3515
"16091";"CHATIGNAC";175
"16092";"CHAVENAT";145
"16093";"CHAZELLES";950
"16094";"CHENOMMET";145
"16095";"CHENON";225
"16096";"CHERVES-CHATELARS";515
"16097";"CHERVES-RICHEMONT";2360
"16098";"CHEVRERIE";205
"16099";"CHILLAC";190
"16100";"CHIRAC";635
"16101";"CLAIX";590
"16102";"COGNAC";22360
"16103";"COMBIERS";120
"16104";"CONDAC";395
"16105";"CONDEON";580
"16106";"CONFOLENS";2955
"16107";"COULGENS";405
"16108";"COULONGES";240
"16109";"COURBILLAC";460
"16110";"COURCOME";390
"16111";"COURGEAC";270
"16112";"COURLAC";95
"16113";"COURONNE";5775
"16114";"COUTURE";305
"16115";"CRESSAC-SAINT-GENIS";220
"16116";"CRITEUIL-LA-MAGDELEINE";555
"16117";"CURAC";170
"16118";"DEVIAT";235
"16119";"DIGNAC";825
"16120";"DIRAC";815
"16121";"DOUZAT";315
"16122";"EBREON";165
"16123";"ECHALLAT";435
"16124";"ECURAS";630
"16125";"EDON";290
"16127";"EMPURE";125
"16128";"EPENEDE";315
"16129";"ERAVILLE";235
"16130";"ESSARDS";250
"16131";"ESSE";405
"16132";"ETAGNAC";925
"16133";"ETRIAC";140
"16134";"EXIDEUIL";1285
"16135";"EYMOUTHIERS";225
"16136";"FAYE";655
"16137";"FEUILLADE";365
"16138";"FLEAC";1845
"16139";"FLEURAC";275
"16140";"FONTCLAIREAU";305
"16141";"FONTENILLE";280
"16142";"FORET-DE-TESSE";255
"16143";"FOUQUEBRUNE";400
"16144";"FOUQUEURE";465
"16145";"FOUSSIGNAC";495
"16146";"GARAT";935
"16147";"GARDES-LE-PONTAROUX";215
"16148";"GENAC";740
"16149";"GENOUILLAC";780
"16150";"GENSAC-LA-PALLUE";1300
"16151";"GENTE";705
"16152";"GIMEUX";460
"16153";"GONDEVILLE";475
"16154";"GOND-PONTOUVRE";5315
"16155";"GOURS";115
"16156";"GOURVILLE";500
"16157";"GRAND-MADIEU";175
"16158";"GRASSAC";225
"16159";"GRAVES";160
"16160";"GUIMPS";450
"16161";"GUIZENGEARD";255
"16162";"GURAT";235
"16163";"HIERSAC";780
"16164";"HIESSE";420
"16165";"HOULETTE";360
"16166";"ISLE-D'ESPAGNAC";4745
"16167";"JARNAC";4970
"16168";"JAULDES";585
