"cod1975";"cod1982";"annee";"typemodif";"ratio"
"20176";"2B176";"1976-01-01";"c";1
"20177";"2B177";"1976-01-01";"c";1
"20178";"2B178";"1976-01-01";"c";1
"20179";"2B179";"1976-01-01";"c";1
"20180";"2B180";"1976-01-01";"c";1
"20182";"2B182";"1976-01-01";"c";1
"20183";"2B183";"1976-01-01";"c";1
"20184";"2B184";"1976-01-01";"c";1
"20185";"2B185";"1976-01-01";"c";1
"20187";"2B187";"1976-01-01";"c";1
"20188";"2B188";"1976-01-01";"c";1
"20190";"2B190";"1976-01-01";"c";1
"20192";"2B192";"1976-01-01";"c";1
"20193";"2B193";"1976-01-01";"c";1
"20194";"2B194";"1976-01-01";"c";1
"20195";"2B195";"1976-01-01";"c";1
"20199";"2B199";"1976-01-01";"c";1
"20201";"2B201";"1976-01-01";"c";1
"20202";"2B202";"1976-01-01";"c";1
"20205";"2B205";"1976-01-01";"c";1
"20206";"2B206";"1976-01-01";"c";1
"20207";"2B207";"1976-01-01";"c";1
"20208";"2B208";"1976-01-01";"c";1
"20210";"2B210";"1976-01-01";"c";1
"20213";"2B213";"1976-01-01";"c";1
"20214";"2B214";"1976-01-01";"c";1
"20216";"2B216";"1976-01-01";"c";1
"20217";"2B217";"1976-01-01";"c";1
"20218";"2B218";"1976-01-01";"c";1
"20219";"2B219";"1976-01-01";"c";1
"20220";"2B220";"1976-01-01";"c";1
"20221";"2B221";"1976-01-01";"c";1
"20222";"2B222";"1976-01-01";"c";1
"20223";"2B223";"1976-01-01";"c";1
"20224";"2B224";"1976-01-01";"c";1
"20225";"2B225";"1976-01-01";"c";1
"20226";"2B226";"1976-01-01";"c";1
"20227";"2B227";"1976-01-01";"c";1
"20229";"2B229";"1976-01-01";"c";1
"20230";"2B230";"1976-01-01";"c";1
"20231";"2B231";"1976-01-01";"c";1
"20233";"2B233";"1976-01-01";"c";1
"20234";"2B234";"1976-01-01";"c";1
"20235";"2B235";"1976-01-01";"c";1
"20236";"2B236";"1976-01-01";"c";1
"20238";"2B238";"1976-01-01";"c";1
"20239";"2B239";"1976-01-01";"c";1
"20241";"2B241";"1976-01-01";"c";1
"20242";"2B242";"1976-01-01";"c";1
"20243";"2B243";"1976-01-01";"c";1
"20244";"2B244";"1976-01-01";"c";1
"20245";"2B245";"1976-01-01";"c";1
"20246";"2B246";"1976-01-01";"c";1
"20248";"2B248";"1976-01-01";"c";1
"20250";"2B250";"1976-01-01";"c";1
"20251";"2B251";"1976-01-01";"c";1
"20252";"2B252";"1976-01-01";"c";1
"20255";"2B255";"1976-01-01";"c";1
"20256";"2B256";"1976-01-01";"c";1
"20257";"2B257";"1976-01-01";"c";1
"20260";"2B260";"1976-01-01";"c";1
"20261";"2B261";"1976-01-01";"c";1
"20263";"2B263";"1976-01-01";"c";1
"20264";"2B264";"1976-01-01";"c";1
"20265";"2B265";"1976-01-01";"c";1
"20267";"2B267";"1976-01-01";"c";1
"20273";"2B273";"1976-01-01";"c";1
"20274";"2B274";"1976-01-01";"c";1
"20275";"2B275";"1976-01-01";"c";1
"20277";"2B277";"1976-01-01";"c";1
"20280";"2B280";"1976-01-01";"c";1
"20281";"2B281";"1976-01-01";"c";1
"20283";"2B283";"1976-01-01";"c";1
"20286";"2B286";"1976-01-01";"c";1
"20287";"2B287";"1976-01-01";"c";1
"20289";"2B289";"1976-01-01";"c";1
"20290";"2B290";"1976-01-01";"c";1
"20291";"2B291";"1976-01-01";"c";1
"20292";"2B292";"1976-01-01";"c";1
"20293";"2B293";"1976-01-01";"c";1
"20296";"2B296";"1976-01-01";"c";1
"20297";"2B297";"1976-01-01";"c";1
"20298";"2B298";"1976-01-01";"c";1
"20299";"2B299";"1976-01-01";"c";1
"20301";"2B301";"1976-01-01";"c";1
"20302";"2B302";"1976-01-01";"c";1
"20303";"2B303";"1976-01-01";"c";1
"20304";"2B304";"1976-01-01";"c";1
"20305";"2B305";"1976-01-01";"c";1
"20306";"2B306";"1976-01-01";"c";1
"20307";"2B307";"1976-01-01";"c";1
"20309";"2B309";"1976-01-01";"c";1
"20311";"2B311";"1976-01-01";"c";1
"20313";"2B313";"1976-01-01";"c";1
"20314";"2B314";"1976-01-01";"c";1
"20315";"2B315";"1976-01-01";"c";1
"20316";"2B316";"1976-01-01";"c";1
"20317";"2B317";"1976-01-01";"c";1
"20318";"2B318";"1976-01-01";"c";1
"20319";"2B319";"1976-01-01";"c";1
"20320";"2B320";"1976-01-01";"c";1
"20321";"2B321";"1976-01-01";"c";1
"20327";"2B327";"1976-01-01";"c";1
"20328";"2B328";"1976-01-01";"c";1
"20329";"2B329";"1976-01-01";"c";1
"20332";"2B332";"1976-01-01";"c";1
"20333";"2B333";"1976-01-01";"c";1
"20334";"2B334";"1976-01-01";"c";1
"20335";"2B335";"1976-01-01";"c";1
"20337";"2B337";"1976-01-01";"c";1
"20338";"2B338";"1976-01-01";"c";1
"20339";"2B339";"1976-01-01";"c";1
"20340";"2B340";"1976-01-01";"c";1
"20341";"2B341";"1976-01-01";"c";1
"20342";"2B342";"1976-01-01";"c";1
"20343";"2B343";"1976-01-01";"c";1
"20344";"2B344";"1976-01-01";"c";1
"20346";"2B346";"1976-01-01";"c";1
"20347";"2B347";"1976-01-01";"c";1
"20350";"2B350";"1976-01-01";"c";1
"20352";"2B352";"1976-01-01";"c";1
"20353";"2B353";"1976-01-01";"c";1
"20354";"2B354";"1976-01-01";"c";1
"20355";"2B355";"1976-01-01";"c";1
"20356";"2B356";"1976-01-01";"c";1
"20361";"2B361";"1976-01-01";"c";1
"20364";"2B364";"1976-01-01";"c";1
"20365";"2B365";"1976-01-01";"c";1
"20366";"2B366";"1976-01-01";"c";1
"02524";"02166";"1978-01-01";"d";0.306451612903226
"02524";"02524";"1978-01-01";"d";0.693548387096774
"04072";"04009";"1980-01-01";"d";0.142857142857143
"04072";"04072";"1980-01-01";"d";0.857142857142857
"04112";"04112";"1980-06-12";"d";0.998933901918977
"04112";"04190";"1980-06-12";"d";0.00106609808102345
"09306";"09092";"1981-01-01";"d";0.00203873598369011
"09306";"09306";"1981-01-01";"d";0.99796126401631
"12305";"12003";"1978-12-07";"d";0.181308411214953
"12305";"12305";"1978-12-07";"d";0.818691588785047
"19261";"19206";"1982-01-01";"d";0.0741839762611276
"19261";"19261";"1982-01-01";"d";0.925816023738872
"25015";"25015";"1979-01-01";"d";0.465753424657534
"25015";"25017";"1979-01-01";"d";0.0650684931506849
"25015";"25155";"1981-01-01";"d";0.191780821917808
"25317";"25172";"1982-01-01";"d";0.32258064516129
"25015";"25236";"1981-01-01";"d";0.160958904109589
"25317";"25317";"1982-01-01";"d";0.67741935483871
"25015";"25359";"1981-01-01";"d";0.116438356164384
"27528";"27701";"1981-09-28";"d";0.203463
"27528";"27528";"1981-09-28";"d";0.796537
"28226";"28226";"1982-01-01";"d";0.780918727915194
"28226";"28351";"1982-01-01";"d";0.219081272084806
"39465";"39465";"1979-10-01";"d";0.506666666666667
"39465";"39584";"1979-10-01";"d";0.493333333333333
"47048";"47033";"1979-04-16";"d";0.112980769230769
"47048";"47048";"1979-04-16";"d";0.836538461538462
"47048";"47259";"1979-04-16";"d";0.0504807692307692
"50528";"50035";"1980-01-01";"d";0.0742857142857143
"50066";"50066";"1978-01-01";"d";0.425476603119584
"50160";"50097";"1980-01-01";"d";0.317880794701987
"50160";"50160";"1980-01-01";"d";0.682119205298013
"50167";"50167";"1979-01-01";"d";0.368563685636856
"50609";"50170";"1980-01-01";"d";0.410714285714286
"50167";"50199";"1979-01-01";"d";0.37940379403794
"50630";"50284";"1980-01-01";"d";0.223880597014925
"50167";"50496";"1979-01-01";"d";0.252032520325203
"50528";"50528";"1980-01-01";"d";0.925714285714286
"50066";"50532";"1978-01-01";"d";0.574523396880416
"50609";"50571";"1980-01-01";"d";0.142857142857143
"50609";"50609";"1980-01-01";"d";0.446428571428571
"50630";"50630";"1980-01-01";"d";0.776119402985075
"52205";"52205";"1979-02-01";"d";0.704166666666667
"52205";"52297";"1979-02-01";"d";0.295833333333333
"55069";"55069";"1982-01-01";"d";0.714285714285714
"55535";"55216";"1982-01-01";"d";0.14
"55535";"55367";"1982-01-01";"d";0.44
"55535";"55535";"1982-01-01";"d";0.42
"55069";"55560";"1982-01-01";"d";0.285714285714286
"57460";"57069";"1981-01-01";"d";0.161198288159772
"57106";"57106";"1982-01-01";"d";0.915505226480836
"57106";"57110";"1982-01-01";"d";0.0844947735191638
"57460";"57460";"1981-01-01";"d";0.570613409415121
"57465";"57465";"1982-01-01";"d";0.528336380255942
"57460";"57570";"1981-01-01";"d";0.146932952924394
"57460";"57720";"1981-01-01";"d";0.121255349500713
"57465";"57733";"1982-01-01";"d";0.471663619744059
"64113";"64031";"1977-11-15";"d";0.454545454545455
"64113";"64113";"1977-11-15";"d";0.545454545454545
"64367";"64179";"1978-01-20";"d";0.0964630225080386
"64367";"64349";"1978-01-20";"d";0.327974276527331
"64367";"64367";"1978-01-20";"d";0.57556270096463
"70427";"70025";"1977-07-01";"d";0.346938775510204
"70427";"70427";"1977-07-01";"d";0.653061224489796
"71263";"71056";"1979-03-01";"d";0.234592445328032
"71263";"71263";"1979-03-01";"d";0.60596421471173
"71263";"71528";"1979-03-01";"d";0.159443339960239
"76025";"76025";"1980-01-01";"d";0.779661016949153
"76025";"76292";"1980-01-01";"d";0.220338983050847
"76355";"76355";"1976-10-29";"d";0.712328767123288
"76755";"76386";"1979-01-01";"d";0.254612546125461
"76355";"76531";"1976-10-29";"d";0.287671232876712
"76755";"76680";"1979-01-01";"d";0.166051660516605
"76755";"76689";"1979-01-01";"d";0.239852398523985
"76755";"76755";"1979-01-01";"d";0.339483394833948
"77352";"77136";"1982-01-01";"d";0.141868512110727
"77352";"77352";"1982-01-01";"d";0.858131487889273
"78246";"78202";"1982-01-01";"d";0.305454545454545
"78246";"78246";"1982-01-01";"d";0.694545454545455
"79100";"79100";"1981-01-01";"d";0.712355212355212
"79100";"79304";"1981-01-01";"d";0.287644787644788
"85003";"85003";"1979-05-31";"d";0.885187810063785
"85003";"85055";"1979-05-31";"d";0.114812189936215
"86160";"86002";"1980-01-01";"d";0.0720720720720721
"86160";"86073";"1980-01-01";"d";0.117117117117117
"86160";"86089";"1980-01-01";"d";0.0802620802620803
"86160";"86144";"1980-01-01";"d";0.0581490581490582
"86160";"86150";"1980-01-01";"d";0.0409500409500409
"86160";"86160";"1980-01-01";"d";0.466830466830467
"86160";"86277";"1980-01-01";"d";0.0696150696150696
"86160";"86299";"1980-01-01";"d";0.095004095004095
"88351";"88048";"1978-01-01";"d";0.282555282555283
"88351";"88351";"1978-01-01";"d";0.717444717444717
"89010";"89010";"1979-01-01";"d";0.463414634146341
"89233";"89040";"1982-01-01";"d";0.370786516853933
"89054";"89054";"1976-01-01";"d";0.528301886792453
"89069";"89069";"1979-01-01";"d";0.522648083623693
"89118";"89118";"1979-01-01";"d";0.618296529968454
"89118";"89155";"1979-01-01";"d";0.381703470031546
"89344";"89220";"1977-01-01";"d";0.119496855345912
"89233";"89233";"1982-01-01";"d";0.629213483146067
"89283";"89252";"1980-01-01";"d";0.228758169934641
"89344";"89254";"1977-01-01";"d";0.155974842767296
"89010";"89259";"1979-01-01";"d";0.357723577235772
"89275";"89275";"1979-01-01";"d";0.646258503401361
"89283";"89283";"1980-01-01";"d";0.77124183006536
"89420";"89340";"1977-01-01";"d";0.206521739130435
"89344";"89344";"1977-01-01";"d";0.641509433962264
"89344";"89352";"1977-01-01";"d";0.0830188679245283
"89054";"89369";"1976-01-01";"d";0.471698113207547
"89010";"89371";"1979-01-01";"d";0.178861788617886
"89420";"89420";"1977-01-01";"d";0.793478260869565
"89069";"89425";"1979-01-01";"d";0.477351916376307
"89275";"89457";"1979-01-01";"d";0.353741496598639
"90026";"90026";"1978-01-01";"d";0.892857142857143
"90033";"90033";"1980-01-01";"d";0.947921643573817
"90026";"90048";"1978-01-01";"d";0.107142857142857
"90033";"90063";"1980-01-01";"d";0.0520783564261825
"91122";"91122";"1977-02-19";"d";0.218110676355506
"91471";"91471";"1977-02-19";"d";0.328790786948177
"91122";"91692";"1977-02-19";"d";0.781889323644494
"91471";"91692";"1977-02-19";"d";0.671209213051823
"97357";"97357";"1976-11-12";"d";0.5
"97357";"97360";"1976-11-12";"d";0.5
"02559";"02559";"1979-01-01";"f";1
"02611";"02559";"1979-01-01";"f";1
"02247";"02580";"1976-12-31";"f";1
"02580";"02580";"1976-12-31";"f";1
"04029";"04155";"1978-01-01";"f";1
"04155";"04155";"1978-01-01";"f";1
"07031";"07031";"1975-07-01";"f";1
"07046";"07031";"1975-07-01";"f";1
"07125";"07147";"1975-07-01";"f";1
"07147";"07147";"1975-07-01";"f";1
"07320";"07147";"1975-07-01";"f";1
"07246";"07284";"1975-07-01";"f";1
"07284";"07284";"1975-07-01";"f";1
"08169";"08169";"1982-03-03";"f";1
"08221";"08169";"1982-03-03";"f";1
"19267";"19275";"1977-01-01";"f";1
"19275";"19275";"1977-01-01";"f";1
"25485";"25485";"1977-01-01";"f";1
"25577";"25485";"1977-01-01";"f";1
"26151";"26262";"1976-01-01";"f";1
"26262";"26262";"1976-01-01";"f";1
"35036";"35064";"1976-07-01";"f";1
"35064";"35064";"1976-07-01";"f";1
"39005";"39385";"1976-01-01";"f";1
"39385";"39385";"1976-01-01";"f";1
"51021";"51158";"1977-01-01";"f";1
"51024";"51158";"1977-01-01";"f";1
"51158";"51158";"1977-01-01";"f";1
"51383";"51158";"1977-01-01";"f";1
"55060";"55060";"1977-01-01";"f";1
"55337";"55060";"1977-01-01";"f";1
"55354";"55060";"1977-01-01";"f";1
"55487";"55487";"1976-07-01";"f";1
"55540";"55487";"1976-07-01";"f";1
"57132";"57132";"1975-06-01";"f";1
"57157";"57132";"1975-06-01";"f";1
"57133";"57133";"1981-02-01";"f";1
"57170";"57133";"1981-02-01";"f";1
"57150";"57150";"1979-06-01";"f";1
"57420";"57150";"1979-06-01";"f";1
"59183";"59183";"1980-01-01";"f";1
"59380";"59183";"1980-01-01";"f";1
"59298";"59350";"1977-04-24";"f";1
"59350";"59350";"1977-04-24";"f";1
"63217";"63303";"1976-01-01";"f";1
"63303";"63303";"1976-01-01";"f";1
"65008";"65141";"1979-01-01";"f";1
"65141";"65141";"1979-01-01";"f";1
"68216";"68216";"1975-07-01";"f";1
"68236";"68216";"1975-07-01";"f";1
"69011";"69172";"1976-01-01";"f";1
"69172";"69172";"1976-01-01";"f";1
"74246";"74256";"1977-02-15";"f";1
"74256";"74256";"1977-02-15";"f";1
"76217";"76217";"1980-01-01";"f";1
"76466";"76217";"1980-01-01";"f";1
"88227";"88227";"1978-01-01";"f";1
"88396";"88227";"1978-01-01";"f";1
"89014";"89014";"1977-01-01";"f";1
"89140";"89014";"1977-01-01";"f";1
