"cod1975";"cod1968";"annee";"typemodif";"ratio"
"69299";"38119";"1971-04-01";"c";1
"62909";"80831";"1971-01-01";"c";1
"78143";"91143";"1969-11-29";"c";1
"78620";"91620";"1969-11-29";"c";1
"01165";"01003";"1974-01-01";"d";0.380434782608696
"01033";"01018";"1971-01-01";"d";0.145765176299527
"01033";"01033";"1971-01-01";"d";0.854234823700473
"01036";"01036";"1974-11-01";"d";0.859154929577465
"01245";"01048";"1974-01-01";"d";0.367816091954023
"01283";"01055";"1973-01-01";"d";0.00461384152457372
"01165";"01070";"1974-01-01";"d";0.271739130434783
"01079";"01079";"1973-01-01";"d";0.659459459459459
"01414";"01086";"1974-01-01";"d";0.381818181818182
"01091";"01091";"1973-11-01";"d";0.6
"01262";"01120";"1973-01-01";"d";0.0245901639344262
"01189";"01131";"1973-01-01";"d";0.114155251141553
"01426";"01137";"1972-12-01";"d";0.251515151515152
"01414";"01161";"1974-01-01";"d";0.309090909090909
"01165";"01165";"1974-01-01";"d";0.347826086956522
"01240";"01178";"1973-01-01";"d";0.162790697674419
"01184";"01184";"1973-01-01";"d";0.633587786259542
"01189";"01189";"1973-01-01";"d";0.885844748858447
"01079";"01217";"1973-01-01";"d";0.0702702702702703
"01450";"01223";"1974-01-01";"d";0.237623762376238
"01036";"01226";"1974-11-01";"d";0.140845070422535
"01240";"01240";"1973-01-01";"d";0.837209302325581
"01245";"01245";"1974-01-01";"d";0.390804597701149
"01313";"01251";"1975-01-01";"d";0.443181818181818
"01450";"01253";"1974-01-01";"d";0.132013201320132
"01262";"01262";"1973-01-01";"d";0.975409836065574
"01267";"01267";"1973-03-01";"d";0.641025641025641
"01410";"01270";"1974-01-01";"d";0.25
"01091";"01278";"1973-11-01";"d";0.151428571428571
"01283";"01283";"1973-01-01";"d";0.977131394182548
"01079";"01287";"1973-01-01";"d";0.27027027027027
"01313";"01313";"1975-01-01";"d";0.556818181818182
"01245";"01324";"1974-01-01";"d";0.241379310344828
"01184";"01327";"1973-01-01";"d";0.366412213740458
"01410";"01410";"1974-01-01";"d";0.75
"01414";"01414";"1974-01-01";"d";0.309090909090909
"01426";"01426";"1972-12-01";"d";0.748484848484849
"01283";"01440";"1973-01-01";"d";0.0182547642928786
"01450";"01450";"1974-01-01";"d";0.63036303630363
"01267";"01455";"1973-03-01";"d";0.358974358974359
"01091";"01458";"1973-11-01";"d";0.248571428571429
"02008";"02008";"1971-02-25";"d";0.6
"02022";"02022";"1973-01-01";"d";0.864864864864865
"02439";"02045";"1971-01-01";"d";0.0487804878048781
"02093";"02092";"1969-01-01";"d";0.0436363636363636
"02093";"02093";"1969-01-01";"d";0.956363636363636
"02022";"02113";"1973-01-01";"d";0.135135135135135
"02140";"02140";"1971-07-01";"d";0.87012987012987
"02524";"02166";"1974-10-01";"d";0.337423312883436
"02220";"02202";"1971-01-01";"d";0.28735632183908
"02220";"02220";"1971-01-01";"d";0.71264367816092
"59545";"02285";"1973-09-01";"d";0.158767772511848
"02738";"02300";"1974-01-01";"d";0.33377135348226
"02308";"02308";"1972-05-01";"d";0.644736842105263
"02008";"02394";"1971-02-25";"d";0.4
"02140";"02436";"1971-07-01";"d";0.12987012987013
"02757";"02437";"1971-01-01";"d";0.251207729468599
"02439";"02439";"1971-01-01";"d";0.951219512195122
"02524";"02524";"1974-10-01";"d";0.662576687116564
"02810";"02603";"1971-07-01";"d";0.13717277486911
"02308";"02700";"1972-05-01";"d";0.355263157894737
"02738";"02738";"1974-01-01";"d";0.497371879106439
"02757";"02757";"1971-01-01";"d";0.748792270531401
"02810";"02810";"1971-07-01";"d";0.86282722513089
"02738";"02825";"1974-01-01";"d";0.168856767411301
"03315";"03199";"1972-03-01";"d";0.063953488372093
"03315";"03315";"1972-03-01";"d";0.936046511627907
"04167";"04002";"1973-04-01";"d";0.0909090909090909
"04081";"04003";"1973-04-15";"d";0.117647058823529
"04072";"04009";"1973-07-01";"d";0.571428571428571
"04136";"04010";"1974-01-01";"d";0.0208333333333333
"04023";"04011";"1973-04-01";"d";0.0588235294117647
"04109";"04014";"1974-01-01";"d";0.4
"04177";"04015";"1973-09-01";"d";0.363636363636364
"04023";"04023";"1973-04-01";"d";0.852941176470588
"04208";"04038";"1974-03-01";"d";0.246753246753247
"04039";"04039";"1973-07-01";"d";0.91044776119403
"04040";"04040";"1973-04-01";"d";0.9
"04043";"04043";"1974-01-01";"d";0.307692307692308
"04046";"04046";"1973-09-01";"d";0.978260869565217
"04039";"04048";"1973-07-01";"d";0.0119402985074627
"04144";"04052";"1974-03-01";"d";0.219512195121951
"04108";"04056";"1974-01-01";"d";0.013215859030837
"04219";"04060";"1974-03-01";"d";0.0465116279069767
"04070";"04070";"1974-03-01";"d";0.997313272434175
"04070";"04071";"1974-03-01";"d";0.00268672756582483
"04072";"04072";"1973-07-01";"d";0.428571428571429
"04075";"04075";"1974-01-01";"d";0.696969696969697
"04039";"04078";"1973-07-01";"d";0.0208955223880597
"04097";"04080";"1973-04-01";"d";0
"04081";"04081";"1973-04-15";"d";0.882352941176471
"04023";"04082";"1973-04-01";"d";0.0882352941176471
"04046";"04083";"1973-09-01";"d";0.0217391304347826
"04084";"04084";"1973-04-15";"d";0.975
"04226";"04089";"1973-04-01";"d";0.127272727272727
"04097";"04097";"1973-04-01";"d";1
"04167";"04098";"1973-04-01";"d";0
"04192";"04105";"1974-01-01";"d";0.114035087719298
"04108";"04108";"1974-01-01";"d";0.986784140969163
"04109";"04109";"1974-01-01";"d";0.6
"04112";"04112";"1975-01-01";"d";0.997836538461538
"04155";"04114";"1973-04-01";"d";0.195121951219512
"04040";"04117";"1973-04-01";"d";0.1
"04161";"04119";"1973-05-15";"d";0.457446808510638
"04124";"04124";"1974-01-01";"d";0.942857142857143
"04043";"04125";"1974-01-01";"d";0.0769230769230769
"04124";"04131";"1974-01-01";"d";0.0571428571428571
"04136";"04136";"1974-01-01";"d";0.979166666666667
"04144";"04144";"1974-03-01";"d";0.780487804878049
"04217";"04146";"1974-01-01";"d";0.0851063829787234
"04204";"04153";"1974-01-01";"d";0
"04155";"04155";"1973-04-01";"d";0.804878048780488
"04161";"04161";"1973-05-15";"d";0.542553191489362
"04023";"04165";"1973-04-01";"d";0
"04167";"04167";"1973-04-01";"d";0.909090909090909
"04039";"04168";"1973-07-01";"d";0.0358208955223881
"04177";"04177";"1973-09-01";"d";0.636363636363636
"04112";"04190";"1975-01-01";"d";0.00216346153846154
"04192";"04192";"1974-01-01";"d";0.885964912280702
"04075";"04196";"1974-01-01";"d";0.0303030303030303
"04204";"04204";"1974-01-01";"d";1
"04208";"04208";"1974-03-01";"d";0.714285714285714
"04039";"04212";"1973-07-01";"d";0.00895522388059702
"04167";"04213";"1973-04-01";"d";0
"04039";"04215";"1973-07-01";"d";0.0119402985074627
"04217";"04217";"1974-01-01";"d";0.914893617021277
"04219";"04219";"1974-03-01";"d";0.953488372093023
"04084";"04221";"1973-04-15";"d";0.025
"04226";"04226";"1973-04-01";"d";0.872727272727273
"04208";"04232";"1974-03-01";"d";0.038961038961039
"04075";"04238";"1974-01-01";"d";0.272727272727273
"04043";"04243";"1974-01-01";"d";0.615384615384615
"05023";"05023";"1974-06-01";"d";0.983524712930604
"05051";"05051";"1969-01-01";"d";1
"05061";"05061";"1975-01-01";"d";0.976580044914982
"05023";"05109";"1974-06-01";"d";0.0164752870693959
"05123";"05112";"1973-01-01";"d";0.0119760479041916
"05123";"05123";"1973-01-01";"d";0.988023952095808
"05061";"05125";"1975-01-01";"d";0.0234199550850176
"05051";"05137";"1969-01-01";"d";0
"07207";"07021";"1972-10-01";"d";0.336363636363636
"07334";"07043";"1973-07-01";"d";0.0546282245827011
"07334";"07057";"1973-07-01";"d";0.0455235204855842
"07132";"07132";"1974-12-01";"d";0.973404255319149
"07334";"07164";"1973-07-01";"d";0.0940819423368741
"07204";"07180";"1973-07-01";"d";0.010016694490818
"07204";"07204";"1973-07-01";"d";0.989983305509182
"07207";"07207";"1972-10-01";"d";0.663636363636364
"07270";"07270";"1974-10-01";"d";0.714285714285714
"07270";"07271";"1974-10-01";"d";0.285714285714286
"07132";"07318";"1974-12-01";"d";0.0265957446808511
"07334";"07334";"1973-07-01";"d";0.805766312594841
"08113";"08002";"1971-03-01";"d";0.0838709677419355
"08437";"08012";"1973-01-01";"d";0.0789473684210526
"08024";"08024";"1971-01-01";"d";0.813229571984436
"08352";"08047";"1974-12-29";"d";0.290322580645161
"08437";"08050";"1973-01-01";"d";0.197368421052632
"08069";"08051";"1973-12-29";"d";0.5
"08319";"08054";"1973-01-01";"d";0.221153846153846
"08057";"08057";"1974-12-29";"d";0.592105263157895
"08490";"08068";"1973-01-01";"d";0.0325271059216013
"08069";"08069";"1973-12-29";"d";0.5
"08089";"08089";"1973-12-29";"d";0.927927927927928
"08469";"08091";"1970-01-01";"d";0.0902777777777778
"08344";"08093";"1973-09-01";"d";0.274509803921569
"08057";"08112";"1974-12-29";"d";0.407894736842105
"08113";"08113";"1971-03-01";"d";0.6
"08125";"08125";"1973-09-01";"d";0.436781609195402
"08189";"08177";"1973-09-01";"d";0.536585365853659
"08189";"08189";"1973-09-01";"d";0.463414634146341
"08194";"08194";"1971-07-01";"d";0.796407185628742
"08366";"08213";"1973-12-29";"d";0.0963855421686747
"08194";"08231";"1971-07-01";"d";0.203592814371257
"08470";"08233";"1973-12-29";"d";0.446428571428571
"08024";"08241";"1971-01-01";"d";0.186770428015564
"08113";"08258";"1974-05-01";"d";0.0903225806451613
"08366";"08265";"1974-05-01";"d";0.116465863453815
"08366";"08266";"1974-05-01";"d";0.220883534136546
"08328";"08285";"1974-06-01";"d";0.00256805341551104
"08125";"08297";"1973-09-01";"d";0.563218390804598
"08319";"08319";"1973-01-01";"d";0.778846153846154
"08328";"08328";"1974-06-01";"d";0.997431946584489
"08333";"08333";"1974-12-29";"d";0.818181818181818
"08362";"08337";"1973-12-29";"d";0.0254618072890664
"08344";"08344";"1973-09-01";"d";0.725490196078431
"08333";"08345";"1974-12-29";"d";0.181818181818182
"08352";"08352";"1974-12-29";"d";0.709677419354839
"08437";"08359";"1973-01-01";"d";0.328947368421053
"08362";"08362";"1973-12-29";"d";0.974538192710934
"08366";"08366";"1973-12-29";"d";0.566265060240964
"08089";"08423";"1973-12-29";"d";0.0720720720720721
"08437";"08437";"1973-01-01";"d";0.394736842105263
"08469";"08469";"1970-01-01";"d";0.909722222222222
"08470";"08470";"1973-12-29";"d";0.553571428571429
"08490";"08490";"1973-01-01";"d";0.967472894078399
"08113";"08495";"1974-05-01";"d";0.225806451612903
"09306";"09036";"1973-04-01";"d";0.015625
"09059";"09059";"1971-01-01";"d";0.914285714285714
"09306";"09092";"1973-04-01";"d";0.009765625
"09107";"09107";"1973-01-01";"d";0.541176470588235
"09107";"09112";"1973-01-01";"d";0.152941176470588
"09059";"09144";"1971-01-01";"d";0.0857142857142857
"09107";"09191";"1973-01-01";"d";0.141176470588235
"09223";"09223";"1969-07-15";"d";0.914285714285714
"09299";"09248";"1973-01-01";"d";0.235294117647059
"09264";"09264";"1975-01-01";"d";0.946969696969697
"09107";"09288";"1973-01-01";"d";0.164705882352941
"09299";"09299";"1973-01-01";"d";0.764705882352941
"09306";"09306";"1973-04-01";"d";0.974609375
"09223";"09333";"1969-07-15";"d";0.0857142857142857
"09264";"09337";"1975-01-01";"d";0.053030303030303
"10289";"10001";"1970-01-01";"d";0.141732283464567
"10019";"10019";"1972-05-01";"d";0.328
"10058";"10036";"1973-05-01";"d";0.2375
"10054";"10038";"1973-01-01";"d";0.401408450704225
"10316";"10043";"1973-01-01";"d";0.292134831460674
"10054";"10054";"1973-01-01";"d";0.253521126760563
"10058";"10058";"1973-05-01";"d";0.7625
"10084";"10084";"1973-01-01";"d";0.848920863309353
"10148";"10148";"1973-01-01";"d";0.581081081081081
"10084";"10152";"1973-01-01";"d";0.151079136690647
"10208";"10208";"1970-01-01";"d";0.72
"10019";"10244";"1972-05-01";"d";0.264
"10289";"10289";"1970-01-01";"d";0.740157480314961
"10208";"10292";"1970-01-01";"d";0.28
"10148";"10311";"1973-01-01";"d";0.418918918918919
"10314";"10314";"1973-07-01";"d";0.929292929292929
"10316";"10316";"1973-01-01";"d";0.707865168539326
"10314";"10322";"1973-07-01";"d";0.0707070707070707
"10054";"10383";"1973-01-01";"d";0.345070422535211
"10386";"10385";"1973-01-01";"d";0.457627118644068
"10386";"10386";"1973-01-01";"d";0.542372881355932
"10289";"10407";"1972-07-01";"d";0.118110236220472
"10019";"10413";"1972-05-01";"d";0.408
