"CODGEO";"LIBGEO";"POP"
"09042";"BASTIDE-DE-SEROU";920
"09043";"BASTIDE-SUR-L'HERS";696
"09044";"BAULOU";148
"09045";"BEDEILHAC-ET-AYNAT";160
"09046";"BEDEILLE";56
"09047";"BELESTA";1188
"09048";"BELLOC";68
"09049";"BENAC";204
"09050";"BENAGUES";340
"09051";"BENAIX";164
"09052";"BESSET";116
"09053";"BESTIAC";8
"09054";"BETCHAT";276
"09055";"BETHMALE";72
"09056";"BEZAC";220
"09057";"BIERT";276
"09058";"BOMPAS";208
"09059";"BONAC-IRAZEIN";88
"09060";"BONNAC";680
"09061";"BORDES-SUR-ARIZE";516
"09062";"BORDES-SUR-LEZ";148
"09063";"BOSC";152
"09064";"BOUAN";28
"09065";"BOUSSENAC";184
"09066";"BRASSAC";548
"09067";"BRIE";160
"09068";"BURRET";24
"09069";"BUZAN";52
"09070";"CABANNES";384
"09071";"CADARCET";212
"09072";"CALZAN";24
"09073";"CAMARADE";156
"09074";"CAMON";148
"09075";"CAMPAGNE-SUR-ARIZE";272
"09076";"CANTE";196
"09077";"CAPOULET-ET-JUNAC";184
"09078";"CARCANIERES";60
"09079";"CARLA-BAYLE";664
"09080";"CARLA-DE-ROQUEFORT";152
"09081";"CARLARET";120
"09082";"CASTELNAU-DURBAN";396
"09083";"CASTERAS";48
"09084";"CASTEX";60
"09085";"CASTILLON-EN-COUSERANS";412
"09086";"CAUMONT";296
"09087";"CAUSSOU";96
"09088";"CAYCHAX";8
"09089";"CAZALS-DES-BAYLES";28
"09090";"CAZAUX";44
"09091";"CAZAVET";168
"09092";"CAZENAVE-SERRES-ET-ALLENS";52
"09093";"CELLES";164
"09094";"CERIZOLS";132
"09095";"CESCAU";132
"09096";"CHATEAU-VERDUN";40
"09097";"CLERMONT";100
"09098";"CONTRAZY";60
"09099";"COS";272
"09100";"COUFLENS";60
"09101";"COUSSA";180
"09102";"COUTENS";128
"09103";"CRAMPAGNA";552
"09104";"DALOU";652
"09105";"DAUMAZAN-SUR-ARIZE";668
"09106";"DREUILHE";332
"09107";"DUN";472
"09108";"DURBAN-SUR-ARIZE";124
"09109";"DURFORT";148
"09110";"ENCOURTIECH";88
"09111";"ENGOMER";252
"09113";"ERCE";524
"09114";"ERP";88
"09115";"ESCLAGNE";140
"09116";"ESCOSSE";364
"09117";"ESPLAS";92
"09118";"ESPLAS-DE-SEROU";124
"09119";"EYCHEIL";508
"09120";"FABAS";276
"09121";"FERRIERES-SUR-ARIEGE";692
"09122";"FOIX";9128
"09123";"FORNEX";144
"09124";"FOSSAT";800
"09125";"FOUGAX-ET-BARRINEUF";484
"09126";"FREYCHENET";84
"09127";"GABRE";104
"09128";"GAJAN";268
"09129";"GALEY";96
"09130";"GANAC";652
"09131";"GARANOU";176
"09132";"GAUDIES";188
"09133";"GENAT";28
"09134";"GESTIES";8
"09135";"GOULIER";48
"09136";"GOURBIT";60
"09137";"GUDAS";120
"09138";"HERM";168
"09139";"HOSPITALET-PRES-L'ANDORRE";164
"09140";"IGNAUX";56
"09141";"ILLARTEIN";60
"09142";"ILHAT";112
"09143";"ILLIER-ET-LARAMADE";28
"09145";"ISSARDS";192
"09146";"JUSTINIAC";44
"09147";"LABATUT";88
"09148";"LACAVE";100
"09149";"LACOURT";244
"09150";"LAGARDE";160
"09151";"LANOUX";76
"09152";"LAPEGE";24
"09153";"LAPENNE";136
"09154";"LARBONT";36
"09155";"LARCAT";40
"09156";"LARNAT";16
"09157";"LAROQUE-D'OLMES";2668
"09158";"LASSERRE";156
"09159";"LASSUR";60
"09160";"LAVELANET";6980
"09161";"LERAN";540
"09162";"LERCOUL";16
"09163";"LESCOUSSE";84
"09164";"LESCURE";464
"09165";"LESPARROU";256
"09166";"LEYCHERT";84
"09167";"LEZAT-SUR-LEZE";2112
"09168";"LIEURAC";164
"09169";"LIMBRASSAC";112
"09170";"LISSAC";172
"09171";"LORDAT";48
"09172";"LOUBAUT";20
"09173";"LOUBENS";208
"09174";"LOUBIERES";196
"09175";"LUDIES";64
"09176";"LUZENAC";628
"09177";"MADIERE";168
"09178";"MALEGOUDE";72
"09179";"MALLEON";32
"09180";"MANSES";120
"09181";"MAS-D'AZIL";1136
"09182";"MASSAT";600
"09183";"MAUVEZIN-DE-PRAT";72
"09184";"MAUVEZIN-DE-SAINTE-CROIX";36
"09185";"MAZERES";2644
"09186";"MERAS";40
"09187";"MERCENAC";252
"09188";"MERCUS-GARRABET";964
"09189";"MERENS-LES-VALS";168
"09190";"MERIGON";92
"09192";"MIGLOS";84
"09193";"MIJANES";80
"09194";"MIREPOIX";3104
"09195";"MONESPLE";24
"09196";"MONTAGAGNE";92
"09197";"MONTAILLOU";20
"09198";"MONTARDIT";152
"09199";"MONTAUT";588
"09200";"MONTBEL";132
"09201";"MONTEGUT-EN-COUSERANS";60
"09202";"MONTEGUT-PLANTAUREL";256
"09203";"MONTELS";132
"09204";"MONTESQUIEU-AVANTES";256
"09205";"MONTFA";68
"09206";"MONTFERRIER";652
"09207";"MONTGAILLARD";1348
"09208";"MONTGAUCH";132
"09209";"MONTJOIE-EN-COUSERANS";1004
"09210";"MONTOULIEU";320
"09211";"MONTSEGUR";120
"09212";"MONTSERON";56
"09213";"MOULIN-NEUF";208
"09214";"MOULIS";748
"09215";"NALZEN";136
"09216";"NESCUS";64
"09217";"NIAUX";188
"09218";"ORGEIX";60
"09219";"ORGIBET";152
"09220";"ORLU";200
"09221";"ORNOLAC-USSAT-LES-BAINS";220
"09222";"ORUS";24
"09223";"OUST";516
"09224";"PAILHES";328
"09225";"PAMIERS";13430
"09226";"PECH";28
"09227";"PEREILLE";208
"09228";"PERLES-ET-CASTELET";164
"09229";"PEYRAT";444
"09230";"PLA";72
"09231";"PORT";176
"09232";"PRADES";48
"09233";"PRADETTES";28
"09234";"PRADIERES";100
"09235";"PRAT-BONREPAUX";780
"09236";"PRAYOLS";288
"09237";"PUCH";20
"09238";"PUJOLS";524
"09239";"QUERIGUT";100
"09240";"QUIE";360
"09241";"RABAT-LES-TROIS-SEIGNEURS";272
"09242";"RAISSAC";68
"09243";"REGAT";60
"09244";"RIEUCROS";432
"09245";"RIEUX-DE-PELLEPORT";808
"09246";"RIMONT";496
"09247";"RIVERENERT";136
"09249";"ROQUEFIXADE";132
"09250";"ROQUEFORT-LES-CASCADES";124
"09251";"ROUMENGOUX";152
"09252";"ROUZE";60
"09253";"SABARAT";276
"09254";"SAINT-AMADOU";208
"09255";"SAINT-AMANS";48
"09256";"SAINT-BAUZEIL";92
"09257";"SAINTE-CROIX-VOLVESTRE";612
"09258";"SAINT-FELIX-DE-RIEUTORD";328
"09259";"SAINT-FELIX-DE-TOURNEGAT";108
"09260";"SAINTE-FOI";12
"09261";"SAINT-GIRONS";6253
"09262";"SAINT-JEAN-D'AIGUES-VIVES";404
"09263";"SAINT-JEAN-DU-CASTILLONNAIS";28
"09264";"SAINT-JEAN-DE-VERGES";832
"09265";"SAINT-JEAN-DU-FALGA";2268
"09266";"SAINT-JULIEN-DE-GRAS-CAPOU";64
"09267";"SAINT-LARY";160
"09268";"SAINT-LIZIER";1604
"09269";"SAINT-MARTIN-DE-CARALP";272
"09270";"SAINT-MARTIN-D'OYDES";200
"09271";"SAINT-MICHEL";68
"09272";"SAINT-PAUL-DE-JARRAT";1240
"09273";"SAINT-PIERRE-DE-RIVIERE";572
"09274";"SAINT-QUENTIN-LA-TOUR";300
"09275";"SAINT-QUIRC";260
"09276";"SAINT-VICTOR-ROUZAUD";176
"09277";"SAINT-YBARS";536
"09279";"SALSEIN";36
"09280";"SAURAT";604
"09281";"SAUTEL";88
"09282";"SAVERDUN";3560
"09283";"SAVIGNAC-LES-ORMEAUX";392
"09284";"SEGURA";140
"09285";"SEIX";688
"09286";"SEM";16
"09287";"SENCONAC";8
"09289";"LORP-SENTARAILLE";1148
"09290";"SENTEIN";160
"09291";"SENTENAC-D'OUST";108
"09292";"SENTENAC-DE-SEROU";32
"09293";"SERRES-SUR-ARGET";712
"09294";"SIEURAS";88
"09295";"SIGUER";84
"09296";"SINSAT";120
"09297";"SOR";44
"09298";"SORGEAT";72
"09299";"SOUEIX-ROGALLE";356
"09300";"SOULA";164
"09301";"SOULAN";328
"09302";"SUC-ET-SENTENAC";100
"09303";"SURBA";344
"09304";"SUZAN";24
"09305";"TABRE";396
"09306";"TARASCON-SUR-ARIEGE";3452
"09307";"TAURIGNAN-CASTET";180
"09308";"TAURIGNAN-VIEUX";204
"09309";"TEILHET";112
"09310";"THOUARS-SUR-ARIZE";48
"09311";"TIGNAC";16
"09312";"TOUR-DU-CRIEU";1972
"09313";"TOURTOUSE";180
"09314";"TOURTROL";204
"09315";"TREMOULET";84
"09316";"TROYE-D'ARIEGE";80
"09317";"UCHENTEIN";16
"09318";"UNAC";120
"09319";"UNZENT";92
"09320";"URS";24
"09321";"USSAT";396
"09322";"USTOU";304
"09323";"VALS";80
"09324";"VARILHES";2696
"09325";"VAYCHIS";28
"09326";"VEBRE";136
"09327";"VENTENAC";196
"09328";"VERDUN";180
"09329";"VERNAJOUL";572
"09330";"VERNAUX";24
"09331";"VERNET";496
"09332";"VERNIOLLE";2036
"09334";"VICDESSOS";480
"09335";"VILLENEUVE";40
"09336";"VILLENEUVE-D'OLMES";1304
"09338";"VILLENEUVE-DU-LATOU";116
"09339";"VILLENEUVE-DU-PAREAGE";500
"09340";"VIRA";136
"09341";"VIVIES";92
"09342";"SAINTE-SUZANNE";196
"10002";"AILLEVILLE";244
"10003";"AIX-EN-OTHE";2180
"10004";"ALLIBAUDIERES";276
"10005";"AMANCE";236
"10006";"ARCIS-SUR-AUBE";2888
"10007";"ARCONVILLE";162
"10008";"ARGANCON";116
"10009";"ARRELLES";60
"10010";"ARREMBECOURT";28
"10011";"ARRENTIERES";262
"10012";"ARSONVAL";340
"10013";"ASSENAY";96
"10014";"ASSENCIERES";108
"10015";"AUBETERRE";164
"10017";"AULNAY";112
"10018";"AUXON";952
"10019";"VAL-D'AUZON";352
"10020";"AVANT-LES-MARCILLY";400
"10021";"AVANT-LES-RAMERUPT";172
"10022";"AVIREY-LINGEY";216
"10023";"AVON-LA-PEZE";132
"10024";"AVREUIL";172
"10025";"BAGNEUX-LA-FOSSE";176
"10026";"BAILLY-LE-FRANC";32
"10027";"BALIGNICOURT";84
"10028";"BALNOT-LA-GRANGE";156
"10029";"BALNOT-SUR-LAIGNES";184
"10030";"BARBEREY-SAINT-SULPICE";768
"10031";"BARBUISE";340
"10032";"BAROVILLE";304
"10033";"BAR-SUR-AUBE";6258
"10034";"BAR-SUR-SEINE";3492
"10035";"BAYEL";860
"10037";"BERCENAY-EN-OTHE";372
"10039";"BERGERES";116
"10040";"BERNON";192
"10041";"BERTIGNOLLES";60
"10042";"BERULLE";224
"10043";"BESSY";116
"10044";"BETIGNICOURT";32
"10045";"BEUREY";180
"10046";"BLAINCOURT-SUR-AUBE";88
"10047";"BLIGNICOURT";68
"10048";"BLIGNY";188
"10049";"BORDES-AUMONT";312
"10050";"BOSSANCOURT";216
"10051";"BOUILLY";1092
"10052";"BOULAGES";216
"10053";"BOURANTON";448
"10054";"BOURDENAY";408
"10055";"BOURGUIGNONS";284
"10056";"BOUY-LUXEMBOURG";184
"10057";"BOUY-SUR-ORVIN";68
"10058";"BRAGELOGNE-BEAUVOIR";276
"10059";"BRAUX";116
"10060";"BREVIANDES";1924
"10061";"BREVONNES";584
"10062";"BRIEL-SUR-BARSE";160
"10063";"BRIENNE-LA-VIEILLE";420
"10064";"BRIENNE-LE-CHATEAU";3347
"10065";"BRILLECOURT";72
"10066";"BUCEY-EN-OTHE";328
"10067";"BUCHERES";1392
"10068";"BUXEUIL";120
"10069";"BUXIERES-SUR-ARCE";116
"10070";"CELLES-SUR-OURCE";432
"10071";"CHACENAY";68
"10072";"CHAISE";28
"10073";"CHALETTE-SUR-VOIRE";124
"10074";"CHAMOY";440
"10075";"CHAMPFLEURY";128
"10076";"CHAMPIGNOL-LEZ-MONDEVILLE";296
"10077";"CHAMPIGNY-SUR-AUBE";60
"10078";"CHAMP-SUR-BARSE";24
"10079";"CHANNES";132
"10080";"CHAOURCE";1120
"10081";"CHAPELLE-SAINT-LUC";14464
"10082";"CHAPELLE-VALLON";192
"10083";"CHAPPES";268
"10084";"CHARMONT-SOUS-BARBUISE";688
"10085";"CHARMOY";68
"10086";"CHARNY-LE-BACHOT";196
"10087";"CHASEREY";48
"10089";"CHATRES";588
"10090";"CHAUCHIGNY";244
"10091";"CHAUDREY";192
"10092";"CHAUFFOUR-LES-BAILLY";100
"10093";"CHAUMESNIL";72
"10094";"CHAVANGES";676
"10095";"CHENE";196
"10096";"CHENNEGY";448
"10097";"CHERVEY";188
"10098";"CHESLEY";312
"10099";"CHESSY-LES-PRES";540
"10100";"CLEREY";952
"10101";"COCLOIS";140
"10102";"COLOMBE-LA-FOSSE";264
"10103";"COLOMBE-LE-SEC";144
"10104";"CORMOST";296
"10105";"COURCELLES-SUR-VOIRE";16
"10106";"COURCEROY";96
"10107";"COURSAN-EN-OTHE";84
"10108";"COURTAOULT";85
"10109";"COURTENOT";248
"10110";"COURTERANGES";432
"10111";"COURTERON";120
"10112";"COUSSEGREY";176
"10113";"COUVIGNON";216
"10114";"CRANCEY";833
"10115";"CRENEY-PRES-TROYES";1420
"10116";"CRESANTIGNES";272
"10117";"CRESPY-LE-NEUF";144
"10118";"CROUTES";96
"10119";"CUNFIN";204
"10120";"CUSSANGY";196
"10121";"DAMPIERRE";300
"10122";"DAVREY";232
"10123";"DIENVILLE";760
"10124";"DIERREY-SAINT-JULIEN";232
"10125";"DIERREY-SAINT-PIERRE";168
"10126";"DOLANCOURT";120
"10127";"DOMMARTIN-LE-COQ";72
"10128";"DONNEMENT";88
"10129";"DOSCHES";228
"10130";"DOSNON";92
"10131";"DROUPT-SAINT-BASLE";284
"10132";"DROUPT-SAINTE-MARIE";224
"10133";"EAUX-PUISEAUX";160
"10134";"ECHEMINES";92
"10135";"ECLANCE";104
"10136";"EGUILLY-SOUS-BOIS";92
"10137";"ENGENTE";36
"10138";"EPAGNE";100
"10139";"EPOTHEMONT";180
"10140";"ERVY-LE-CHATEL";1200
"10141";"ESSOYES";632
"10142";"ESTISSAC";1700
"10143";"ETOURVY";204
"10144";"ETRELLES-SUR-AUBE";120
"10145";"FAUX-VILLECERF";224
"10146";"FAY-LES-MARCILLY";64
"10147";"FAYS-LA-CHAPELLE";132
"10148";"FERREUX-QUINCEY";340
"10149";"FEUGES";192
"10150";"FONTAINE";236
"10151";"FONTAINE-LES-GRES";884
"10153";"FONTAINE-MACON";444
"10154";"FONTENAY-DE-BOSSERY";68
"10155";"FONTETTE";188
"10156";"FONTVANNES";544
"10157";"FOSSE-CORDUAN";208
"10158";"FOUCHERES";488
"10159";"FRALIGNES";72
"10160";"FRAVAUX";44
"10161";"FRESNAY";32
"10162";"FRESNOY-LE-CHATEAU";216
"10163";"FULIGNY";68
"10164";"GELANNES";701
"10165";"GERAUDOT";308
"10166";"GRANDES-CHAPELLES";304
"10167";"GRANDVILLE";88
"10168";"GRANGES";72
"10169";"GUMERY";216
"10170";"GYE-SUR-SEINE";520
"10171";"HAMPIGNY";260
"10172";"HERBISSE";148
"10173";"ISLE-AUMONT";564
"10174";"ISLE-AUBIGNY";132
"10175";"JASSEINES";160
"10176";"JAUCOURT";184
"10177";"JAVERNANT";100
"10178";"JESSAINS";236
"10179";"JEUGNY";360
"10180";"JONCREUIL";68
"10181";"JULLY-SUR-SARCE";284
"10182";"JUVANCOURT";156
"10183";"JUVANZE";44
"10184";"JUZANVIGNY";136
"10185";"LAGESSE";160
"10186";"LAINES-AUX-BOIS";444
"10187";"LANDREVILLE";532
"10188";"LANTAGES";225
"10189";"LASSICOURT";44
"10190";"LAUBRESSEL";336
"10191";"LAVAU";448
"10192";"LENTILLES";120
"10193";"LESMONT";332
"10194";"LEVIGNY";104
"10195";"LHUITRE";256
"10196";"LIGNIERES";240
"10197";"LIGNOL-LE-CHATEAU";136
"10198";"LIREY";104
"10199";"LOCHES-SUR-OURCE";440
"10200";"LOGE-AUX-CHEVRES";68
"10201";"LOGE-POMBLIN";40
"10202";"LOGES-MARGUERON";160
"10203";"LONGCHAMP-SUR-AUJON";468
"10204";"LONGEVILLE-SUR-MOGNE";92
"10205";"LONGPRE-LE-SEC";60
"10206";"LONGSOLS";144
"10207";"LONGUEVILLE-SUR-AUBE";136
"10208";"LOUPTIERE-THENARD";228
"10209";"LUSIGNY-SUR-BARSE";1464
"10210";"LUYERES";388
"10211";"MACEY";753
"10212";"MACHY";112
"10213";"MAGNANT";208
"10214";"MAGNICOURT";56
"10215";"MAGNY-FOUCHARD";192
"10216";"MAILLY-LE-CAMP";1428
"10217";"MAISON-DES-CHAMPS";44
"10218";"MAISONS-LES-CHAOURCE";160
"10219";"MAISONS-LES-SOULAINES";56
"10220";"MAIZIERES-LA-GRANDE-PAROISSE";1480
"10221";"MAIZIERES-LES-BRIENNE";172
"10222";"MARAYE-EN-OTHE";432
"10223";"MARCILLY-LE-HAYER";712
"10224";"MARIGNY-LE-CHATEL";1504
"10225";"MARNAY-SUR-SEINE";260
"10226";"MAROLLES-LES-BAILLY";100
"10227";"MAROLLES-SOUS-LIGNIERES";292
"10228";"MATHAUX";200
"10229";"MAUPAS";96
"10230";"MERGEY";580
"10231";"MERIOT";488
"10232";"MERREY-SUR-ARCE";316
"10233";"MERY-SUR-SEINE";1282
"10234";"MESGRIGNY";192
"10235";"MESNIL-LA-COMTESSE";64
"10236";"MESNIL-LETTRE";52
"10237";"MESNIL-SAINT-LOUP";496
"10238";"MESNIL-SAINT-PERE";344
"10239";"MESNIL-SELLIERES";408
"10240";"MESSON";324
"10241";"METZ-ROBERT";28
"10242";"MEURVILLE";184
"10243";"MOLINS-SUR-AUBE";88
"10245";"MONTAULIN";608
"10246";"MONTCEAUX-LES-VAUDES";232
"10247";"MONTFEY";136
"10248";"MONTGUEUX";372
"10249";"MONTIERAMEY";408
"10250";"MONTIER-EN-L'ISLE";240
"10251";"MONTIGNY-LES-MONTS";208
"10252";"MONTMARTIN-LE-HAUT";48
"10253";"MONTMORENCY-BEAUFORT";136
"10254";"MONTPOTHIER";268
"10255";"MONTREUIL-SUR-BARSE";292
"10256";"MONTSUZAIN";284
"10257";"MOREMBERT";44
"10258";"MORVILLIERS";256
"10259";"MOTTE-TILLY";328
"10260";"MOUSSEY";392
"10261";"MUSSY-SUR-SEINE";1249
"10262";"NEUVILLE-SUR-SEINE";356
"10263";"NEUVILLE-SUR-VANNE";348
"10264";"NOE-LES-MALLETS";132
"10265";"NOES-PRES-TROYES";3416
"10266";"NOGENT-EN-OTHE";36
"10267";"NOGENT-SUR-AUBE";308
"10268";"NOGENT-SUR-SEINE";5981
"10269";"NOZAY";100
"10270";"ONJON";240
"10271";"ORIGNY-LE-SEC";592
"10272";"ORMES";184
"10273";"ORTILLON";40
"10274";"ORVILLIERS-SAINT-JULIEN";208
"10275";"OSSEY-LES-TROIS-MAISONS";536
"10276";"PAISY-COSDON";248
"10277";"PALIS";560
"10278";"PARGUES";148
"10279";"PARS-LES-CHAVANGES";68
"10280";"PARS-LES-ROMILLY";716
"10281";"PAVILLON-SAINTE-JULIE";248
"10282";"PAYNS";904
"10283";"PEL-ET-DER";140
"10284";"PERIGNY-LA-ROSE";120
"10285";"PERTHES-LES-BRIENNE";52
"10286";"PETIT-MESNIL";216
"10287";"PINEY";1188
"10288";"PLAINES-SAINT-LANGE";352
"10289";"PLANCY-L'ABBAYE";824
"10290";"PLANTY";160
"10291";"PLESSIS-BARBUISE";116
"10293";"POIVRES";184
"10294";"POLIGNY";16
"10295";"POLISOT";312
"10296";"POLISY";200
"10297";"PONT-SAINTE-MARIE";4937
"10298";"PONT-SUR-SEINE";880
"10299";"POUAN-LES-VALLEES";412
"10300";"POUGY";280
"10301";"POUY-SUR-VANNES";124
"10302";"PRASLIN";72
"10303";"PRECY-NOTRE-DAME";68
"10304";"PRECY-SAINT-MARTIN";208
"10305";"PREMIERFAIT";68
"10306";"PROVERVILLE";300
"10307";"PRUGNY";320
"10308";"PRUNAY-BELLEVILLE";264
"10309";"PRUSY";116
"10310";"PUITS-ET-NUISEMENT";196
"10312";"RACINES";172
"10313";"RADONVILLIERS";344
"10314";"RAMERUPT";372
"10315";"RANCES";44
"10316";"RHEGES";196
"10317";"RICEYS";1392
"10318";"RIGNY-LA-NONNEUSE";140
"10319";"RIGNY-LE-FERRON";392
"10320";"RILLY-SAINTE-SYRE";192
"10321";"RIVIERE-DE-CORPS";2952
"10323";"ROMILLY-SUR-SEINE";14664
"10324";"RONCENAY";144
"10325";"ROSIERES-PRES-TROYES";2658
"10326";"ROSNAY-L'HOPITAL";236
"10327";"ROTHIERE";124
"10328";"ROUILLY-SACEY";328
"10329";"ROUILLY-SAINT-LOUP";452
"10330";"ROUVRES-LES-VIGNES";120
"10331";"RUMILLY-LES-VAUDES";508
"10332";"RUVIGNY";420
"10333";"SAINT-ANDRE-LES-VERGERS";11039
"10334";"SAINT-AUBIN";512
"10335";"SAINT-BENOIST-SUR-VANNE";192
"10336";"SAINT-BENOIT-SUR-SEINE";376
"10337";"SAINT-CHRISTOPHE-DODINICOURT";48
"10338";"SAINT-ETIENNE-SOUS-BARBUISE";124
"10339";"SAINT-FLAVY";220
"10340";"SAINT-GERMAIN";2216
"10341";"SAINT-HILAIRE-SOUS-ROMILLY";344
"10342";"SAINT-JEAN-DE-BONNEVAL";364
"10343";"SAINT-JULIEN-LES-VILLAS";6452
"10344";"SAINT-LEGER-PRES-TROYES";660
"10345";"SAINT-LEGER-SOUS-BRIENNE";332
"10346";"SAINT-LEGER-SOUS-MARGERIE";80
"10347";"SAINT-LOUP-DE-BUFFIGNY";160
"10348";"SAINT-LUPIEN";216
"10349";"SAINT-LYE";2632
"10350";"SAINT-MARDS-EN-OTHE";580
"10351";"SAINT-MARTIN-DE-BOSSENAY";272
"10352";"SAINTE-MAURE";1228
"10353";"SAINT-MESMIN";856
"10354";"SAINT-NABORD-SUR-AUBE";136
"10355";"SAINT-NICOLAS-LA-CHAPELLE";88
"10356";"SAINT-OULPH";156
"10357";"SAINT-PARRES-AUX-TERTRES";2596
"10358";"SAINT-PARRES-LES-VAUDES";956
"10359";"SAINT-PHAL";472
"10360";"SAINT-POUANGE";684
"10361";"SAINT-REMY-SOUS-BARBUISE";132
"10362";"SAINTE-SAVINE";10064
"10363";"SAINT-THIBAULT";448
"10364";"SAINT-USAGE";88
"10365";"SALON";144
"10366";"SAULCY";76
"10367";"SAULSOTTE";512
"10368";"SAVIERES";940
"10369";"SEMOINE";196
"10370";"SOLIGNY-LES-ETANGS";164
"10371";"SOMMEVAL";276
"10372";"SOULAINES-DHUYS";244
"10373";"SOULIGNY";360
"10374";"SPOY";132
"10375";"THENNELIERES";256
"10376";"THIEFFRAIN";120
"10377";"THIL";144
"10378";"THORS";84
"10379";"TORCY-LE-GRAND";412
"10380";"TORCY-LE-PETIT";104
"10381";"TORVILLIERS";757
"10382";"TRAINEL";968
"10384";"TRANNES";192
"10386";"TROUANS";192
"10387";"TROYES";60918
"10388";"TURGY";32
"10389";"UNIENVILLE";128
"10390";"URVILLE";136
"10391";"VAILLY";240
"10392";"VALLANT-SAINT-GEORGES";332
"10393";"VALLENTIGNY";176
"10394";"VALLIERES";140
"10395";"VANLAY";292
"10396";"VAUCHASSIS";500
"10397";"VAUCHONVILLIERS";112
"10398";"VAUCOGNE";68
"10399";"VAUDES";564
"10400";"VAUPOISSON";152
"10401";"VENDEUVRE-SUR-BARSE";2616
"10402";"VENDUE-MIGNOT";256
"10403";"VERNONVILLIERS";76
"10404";"VERPILLIERES-SUR-OURCE";112
"10405";"VERRICOURT";32
"10406";"VERRIERES";1736
"10408";"VIAPRES-LE-PETIT";100
"10409";"VILLACERF";444
"10410";"VILLADIN";152
"10411";"VILLE-AUX-BOIS";4
"10412";"VILLECHETIF";688
"10414";"VILLELOUP";108
"10415";"VILLEMAUR-SUR-VANNE";388
"10416";"VILLEMEREUIL";204
"10417";"VILLEMOIRON-EN-OTHE";204
"10418";"VILLEMORIEN";152
"10419";"VILLEMOYENNE";525
"10420";"VILLENAUXE-LA-GRANDE";2638
"10421";"VILLENEUVE-AU-CHATELOT";116
"10422";"VILLENEUVE-AU-CHEMIN";172
"10423";"VILLENEUVE-AU-CHENE";408
"10424";"VILLERET";52
"10425";"VILLERY";300
"10426";"VILLE-SOUS-LA-FERTE";1300
"10427";"VILLE-SUR-ARCE";264
"10428";"VILLE-SUR-TERRE";144
"10429";"VILLETTE-SUR-AUBE";172
"10430";"VILLIERS-HERBISSE";92
"10431";"VILLIERS-LE-BOIS";88
"10432";"VILLIERS-SOUS-PRASLIN";68
"10433";"VILLY-EN-TRODES";180
"10434";"VILLY-LE-BOIS";64
"10435";"VILLY-LE-MARECHAL";120
"10436";"VINETS";160
"10437";"VIREY-SOUS-BAR";684
"10438";"VITRY-LE-CROISE";300
"10439";"VIVIERS-SUR-ARTAUT";120
"10440";"VOIGNY";196
"10441";"VOSNON";160
"10442";"VOUE";428
"10443";"VOUGREY";44
"10444";"VULAINES";200
"10445";"YEVRES-LE-PETIT";60
"11001";"AIGUES-VIVES";472
"11002";"AIROUX";132
"11003";"AJAC";172
"11004";"ALAIGNE";304
"11005";"ALAIRAC";660
"11006";"ALBAS";64
"11007";"ALBIERES";96
"11008";"ALET-LES-BAINS";484
"11009";"ALZONNE";1212
"11010";"ANTUGNAC";268
"11011";"ARAGON";456
"11012";"ARGELIERS";1188
"11013";"ARGENS-MINERVOIS";348
"11014";"ARMISSAN";1200
"11015";"ARQUES";172
"11016";"ARQUETTES-EN-VAL";92
"11017";"ARTIGUES";80
"11018";"ARZENS";961
"11019";"AUNAT";52
"11020";"AURIAC";44
"11021";"AXAT";840
"11022";"AZILLE";1064
"11023";"BADENS";644
"11024";"BAGES";760
"11025";"BAGNOLES";192
"11026";"BARAIGNE";112
"11027";"BARBAIRA";520
"11028";"BELCAIRE";396
"11029";"BELCASTEL-ET-BUC";48
"11030";"BELFLOU";88
"11031";"BELFORT-SUR-REBENTY";32
"11032";"BELLEGARDE-DU-RAZES";196
"11033";"BELPECH";1168
"11034";"BELVEZE-DU-RAZES";764
"11035";"BELVIANES-ET-CAVIRAC";328
"11036";"BELVIS";180
"11037";"BERRIAC";632
"11038";"BESSEDE-DE-SAULT";44
"11039";"BEZOLE";44
"11040";"BIZANET";1076
"11041";"BIZE-MINERVOIS";856
"11042";"BLOMAC";208
"11043";"BOUILHONNAC";240
"11044";"BOUISSE";96
"11045";"BOURIEGE";152
"11046";"BOURIGEOLE";40
"11047";"BOUSQUET";44
"11048";"BOUTENAC";592
"11049";"BRAM";2920
"11050";"BRENAC";216
"11051";"BREZILHAC";112
"11052";"BROUSSES-ET-VILLARET";272
"11053";"BRUGAIROLLES";212
"11054";"BRUNELS";152
"11055";"BUGARACH";173
"11056";"CABRESPINE";209
"11057";"CAHUZAC";28
"11058";"CAILHAU";224
"11059";"CAILHAVEL";108
"11060";"CAILLA";36
"11061";"CAMBIEURE";180
"11062";"CAMPAGNA-DE-SAULT";20
"11063";"CAMPAGNE-SUR-AUDE";588
"11064";"CAMPLONG-D'AUDE";260
"11065";"CAMPS-SUR-L'AGLY";56
"11066";"CAMURAC";124
"11067";"CANET";1088
"11068";"CAPENDU";1356
"11069";"CARCASSONNE";43928
"11070";"CARLIPA";260
"11071";"CASCASTEL-DES-CORBIERES";192
"11072";"CASSAIGNE";200
"11073";"CASSAIGNES";36
"11074";"CASSES";152
"11075";"CASTANS";112
"11076";"CASTELNAUDARY";10896
"11077";"CASTELNAU-D'AUDE";340
"11078";"CASTELRENG";156
