"CODGEO";"LIBGEO";"POP"
"01117";"CONZIEU";80
"01118";"CORBONOD";840
"01119";"CORCELLES";200
"01121";"CORLIER";76
"01122";"CORMARANCHE-EN-BUGEY";696
"01123";"CORMORANCHE-SUR-SAONE";776
"01124";"CORMOZ";516
"01125";"CORVEISSIAT";424
"01127";"COURMANGOUX";328
"01128";"COURTES";196
"01129";"CRANS";212
"01130";"CRAS-SUR-REYSSOUZE";836
"01133";"CRESSIN-ROCHEFORT";252
"01134";"CROTTET";1328
"01135";"CROZET";1168
"01136";"CRUZILLES-LES-MEPILLAT";584
"01138";"CULOZ";2664
"01139";"CURCIAT-DONGALON";456
"01140";"CURTAFOND";416
"01141";"CUZIEU";248
"01142";"DAGNEUX";3312
"01143";"DIVONNE-LES-BAINS";5572
"01144";"DOMMARTIN";544
"01145";"DOMPIERRE-SUR-VEYLE";840
"01146";"DOMPIERRE-SUR-CHALARONNE";272
"01147";"DOMSURE";448
"01148";"DORTAN";2092
"01149";"DOUVRES";616
"01150";"DROM";144
"01151";"DRUILLAT";836
"01152";"ECHALLON";560
"01153";"ECHENEVEX";1004
"01154";"ETREZ";500
"01155";"EVOSGES";108
"01156";"FARAMANS";488
"01157";"FAREINS";1564
"01158";"FARGES";576
"01159";"FEILLENS";2616
"01160";"FERNEY-VOLTAIRE";6404
"01162";"FLAXIEU";48
"01163";"FOISSIAT";1500
"01165";"FRANCHELEINS";832
"01166";"FRANS";1536
"01167";"GARNERANS";500
"01169";"GENOUILLEUX";332
"01170";"BEARD-GEOVREISSIAT";456
"01171";"GEOVREISSET";456
"01172";"GERMAGNAT";76
"01173";"GEX";6612
"01174";"GIRON";88
"01175";"GORREVOD";512
"01176";"GRAND-ABERGEMENT";92
"01177";"GRAND-CORENT";100
"01179";"GRIEGES";1612
"01180";"GRILLY";624
"01181";"GROISSIAT";612
"01182";"GROSLEE";280
"01183";"GUEREINS";1003
"01184";"HAUTECOURT-ROMANECHE";584
"01185";"HAUTEVILLE-LOMPNES";3893
"01186";"HOSTIAZ";48
"01187";"HOTONNES";264
"01188";"ILLIAT";392
"01189";"INJOUX-GENISSIAT";928
"01190";"INNIMOND";80
"01191";"IZENAVE";124
"01192";"IZERNORE";1160
"01193";"IZIEU";148
"01194";"JASSANS-RIOTTIER";4593
"01195";"JASSERON";1096
"01196";"JAYAT";648
"01197";"JOURNANS";296
"01198";"JOYEUX";180
"01199";"JUJURIEUX";1605
"01200";"LABALME";112
"01202";"LAGNIEU";5700
"01203";"LAIZ";792
"01204";"LALLEYRIAT";184
"01205";"LANCRANS";816
"01206";"LANTENAY";240
"01207";"LAPEYROUSE";200
"01208";"LAVOURS";100
"01209";"LEAZ";472
"01210";"LELEX";228
"01211";"LENT";1056
"01212";"LESCHEROUX";524
"01213";"LEYMENT";828
"01214";"LEYSSARD";120
"01215";"LHOPITAL";64
"01216";"LHUIS";600
"01218";"LOCHIEU";72
"01219";"LOMPNAS";136
"01221";"LOMPNIEU";100
"01224";"LOYETTES";2272
"01225";"LURCY";184
"01227";"MAGNIEU";296
"01228";"MAILLAT";620
"01229";"MALAFRETAZ";620
"01230";"MANTENAY-MONTLIN";264
"01231";"MANZIAT";1476
"01232";"MARBOZ";2040
"01233";"MARCHAMP";96
"01234";"MARIGNIEU";148
"01235";"MARLIEUX";656
"01236";"MARSONNAS";716
"01237";"MARTIGNAT";992
"01238";"MASSIEUX";1792
"01239";"MASSIGNIEU-DE-RIVES";424
"01240";"MATAFELON-GRANGES";408
"01241";"MEILLONNAS";1040
"01242";"MERIGNAT";88
"01243";"MESSIMY-SUR-SAONE";824
"01244";"MEXIMIEUX";6253
"01245";"BOHAS-MEYRIAT-RIGNAT";660
"01246";"MEZERIAT";1984
"01247";"MIJOUX";260
"01248";"MIONNAY";1092
"01249";"MIRIBEL";7680
"01250";"MISERIEUX";1248
"01252";"MOGNENEINS";496
"01254";"MONTAGNAT";1188
"01255";"MONTAGNIEU";344
"01257";"MONTANGES";244
"01258";"MONTCEAUX";672
"01259";"MONTCET";440
"01260";"MONTELLIER";184
"01261";"MONTHIEUX";360
"01262";"MONTLUEL";5973
"01263";"MONTMERLE-SUR-SAONE";2595
"01264";"MONTRACOL";568
"01265";"MONTREAL-LA-CLUSE";3508
"01266";"MONTREVEL-EN-BRESSE";1972
"01267";"NURIEUX-VOLOGNAT";852
"01268";"MURS-ET-GELIGNIEUX";188
"01269";"NANTUA";3604
"01271";"NATTAGES";304
"01272";"NEUVILLE-LES-DAMES";1124
"01273";"NEUVILLE-SUR-AIN";1144
"01274";"NEYROLLES";632
"01275";"NEYRON";1768
"01276";"NIEVROZ";1052
"01277";"NIVOLLET-MONTGRIFFON";64
"01279";"ONCIEU";60
"01280";"ORDONNAZ";112
"01281";"ORNEX";2264
"01282";"OUTRIAZ";268
"01283";"OYONNAX";23864
"01284";"OZAN";412
"01285";"PARCIEUX";772
"01286";"PARVES";320
"01288";"PERON";1196
"01289";"PERONNAS";5372
"01290";"PEROUGES";860
"01291";"PERREX";732
"01292";"PETIT-ABERGEMENT";136
"01293";"PEYRIAT";152
"01294";"PEYRIEU";560
"01295";"PEYZIEUX-SUR-SAONE";260
"01296";"PIRAJOUX";316
"01297";"PIZAY";428
"01298";"PLAGNE";72
"01299";"PLANTAY";332
"01300";"POIZAT";256
"01301";"POLLIAT";2024
"01302";"POLLIEU";116
"01303";"PONCIN";1240
"01304";"PONT-D'AIN";2236
"01305";"PONT-DE-VAUX";1904
"01306";"PONT-DE-VEYLE";1420
"01307";"PORT";784
"01308";"POUGNY";584
"01309";"POUILLAT";48
"01310";"PREMEYZEL";192
"01311";"PREMILLIEU";40
"01312";"PRESSIAT";164
"01313";"PREVESSIN-MOENS";3728
"01314";"PRIAY";944
"01316";"PUGIEU";121
"01317";"RAMASSE";188
"01318";"RANCE";424
"01319";"RELEVANT";320
"01320";"REPLONGES";2696
"01321";"REVONNAS";424
"01322";"REYRIEUX";3049
"01323";"REYSSOUZE";684
"01325";"RIGNIEUX-LE-FRANC";744
"01328";"ROMANS";480
"01329";"ROSSILLON";112
"01330";"RUFFIEU";140
"01331";"SAINT-ALBAN";120
"01332";"SAINT-ANDRE-DE-BAGE";440
"01333";"SAINT-ANDRE-DE-CORCY";2536
"01334";"SAINT-ANDRE-D'HUIRIAT";380
"01335";"SAINT-ANDRE-LE-BOUCHOUX";168
"01336";"SAINT-ANDRE-SUR-VIEUX-JONC";968
"01337";"SAINT-BENIGNE";836
"01338";"SAINT-BENOIT";480
"01339";"SAINT-BERNARD";888
"01340";"SAINT-BOIS";120
"01341";"SAINT-CHAMP";128
"01342";"SAINTE-CROIX";352
"01343";"SAINT-CYR-SUR-MENTHON";1240
"01344";"SAINT-DENIS-LES-BOURG";4164
"01345";"SAINT-DENIS-EN-BUGEY";1784
"01346";"SAINT-DIDIER-D'AUSSIAT";604
"01347";"SAINT-DIDIER-DE-FORMANS";1284
"01348";"SAINT-DIDIER-SUR-CHALARONNE";2064
"01349";"SAINT-ELOI";356
"01350";"SAINT-ETIENNE-DU-BOIS";1988
"01351";"SAINT-ETIENNE-SUR-CHALARONNE";1028
"01352";"SAINT-ETIENNE-SUR-REYSSOUZE";368
"01353";"SAINTE-EUPHEMIE";860
"01354";"SAINT-GENIS-POUILLY";5708
"01355";"SAINT-GENIS-SUR-MENTHON";324
"01356";"SAINT-GEORGES-SUR-RENON";124
"01357";"SAINT-GERMAIN-DE-JOUX";460
"01358";"SAINT-GERMAIN-LES-PAROISSES";264
"01359";"SAINT-GERMAIN-SUR-RENON";192
"01360";"SAINT-JEAN-DE-GONVILLE";1008
"01361";"SAINT-JEAN-DE-NIOST";824
"01362";"SAINT-JEAN-DE-THURIGNEUX";492
"01363";"SAINT-JEAN-LE-VIEUX";1288
"01364";"SAINT-JEAN-SUR-REYSSOUZE";552
"01365";"SAINT-JEAN-SUR-VEYLE";916
"01366";"SAINTE-JULIE";520
"01367";"SAINT-JULIEN-SUR-REYSSOUZE";536
"01368";"SAINT-JULIEN-SUR-VEYLE";516
"01369";"SAINT-JUST";608
"01370";"SAINT-LAURENT-SUR-SAONE";1716
"01371";"SAINT-MARCEL";788
"01372";"SAINT-MARTIN-DE-BAVEL";328
"01373";"SAINT-MARTIN-DU-FRENE";973
"01374";"SAINT-MARTIN-DU-MONT";1200
"01375";"SAINT-MARTIN-LE-CHATEL";564
"01376";"SAINT-MAURICE-DE-BEYNOST";3494
"01378";"SAINT-MAURICE-DE-GOURDANS";1584
"01379";"SAINT-MAURICE-DE-REMENS";608
"01380";"SAINT-NIZIER-LE-BOUCHOUX";620
"01381";"SAINT-NIZIER-LE-DESERT";488
"01382";"SAINTE-OLIVE";200
"01383";"SAINT-PAUL-DE-VARAX";1081
"01384";"SAINT-RAMBERT-EN-BUGEY";2096
"01385";"SAINT-REMY";680
"01386";"SAINT-SORLIN-EN-BUGEY";828
"01387";"SAINT-SULPICE";108
"01388";"SAINT-TRIVIER-DE-COURTES";1056
"01389";"SAINT-TRIVIER-SUR-MOIGNANS";1468
"01390";"SAINT-VULBAS";696
"01391";"SALAVRE";256
"01392";"SAMOGNAT";288
"01393";"SANDRANS";340
"01396";"SAULT-BRENAZ";1024
"01397";"SAUVERNY";1104
"01398";"SAVIGNEUX";808
"01399";"SEGNY";1188
"01400";"SEILLONNAZ";128
"01401";"SERGY";1196
"01402";"SERMOYER";532
"01403";"SERRIERES-DE-BRIORD";844
"01404";"SERRIERES-SUR-AIN";84
"01405";"SERVAS";896
"01406";"SERVIGNAT";132
"01407";"SEYSSEL";828
"01408";"SIMANDRE-SUR-SURAN";584
"01409";"SONGIEU";92
"01410";"SONTHONNAX-LA-MONTAGNE";244
"01411";"SOUCLIN";196
"01412";"SULIGNAT";424
"01413";"SURJOUX";68
"01414";"SUTRIEU";212
"01415";"TALISSIEU";400
"01416";"TENAY";1336
"01417";"THEZILLIEU";316
"01418";"THIL";776
"01419";"THOIRY";3028
"01420";"THOISSEY";1320
"01421";"TORCIEU";580
"01422";"TOSSIAT";992
"01423";"TOUSSIEUX";432
"01424";"TRAMOYES";1158
"01425";"TRANCLIERE";256
"01426";"TREFFORT-CUISIAT";1760
"01427";"TREVOUX";6066
"01428";"VALEINS";52
"01429";"VANDEINS";404
"01430";"VARAMBON";361
"01431";"VAUX-EN-BUGEY";864
"01432";"VERJON";220
"01433";"VERNOUX";140
"01434";"VERSAILLEUX";224
"01435";"VERSONNEX";1888
"01436";"VESANCY";384
"01437";"VESCOURS";172
"01439";"VESINES";116
"01441";"VIEU-D'IZENAVE";552
"01442";"VIEU";284
"01443";"VILLARS-LES-DOMBES";3416
"01444";"VILLEBOIS";912
"01445";"VILLEMOTIER";432
"01446";"VILLENEUVE";864
"01447";"VILLEREVERSURE";996
"01448";"VILLES";240
"01449";"VILLETTE-SUR-AIN";400
"01450";"VILLIEU-LOYES-MOLLON";2201
"01451";"VIRIAT";4720
"01452";"VIRIEU-LE-GRAND";936
"01453";"VIRIEU-LE-PETIT";284
"01454";"VIRIGNIN";544
"01456";"VONGNES";96
"01457";"VONNAS";2388
"02001";"ABBECOURT";462
"02002";"ACHERY";552
"02003";"ACY";1004
"02004";"AGNICOURT-ET-SECHELLES";196
"02005";"AGUILCOURT";316
"02006";"AISONVILLE-ET-BERNOVILLE";204
"02007";"AIZELLES";100
"02008";"AIZY-JOUY";216
"02009";"ALAINCOURT";500
"02010";"ALLEMANT";132
"02011";"AMBLENY";1144
"02012";"AMBRIEF";108
"02013";"AMIFONTAINE";372
"02014";"AMIGNY-ROUY";692
"02015";"ANCIENVILLE";44
"02016";"ANDELAIN";156
"02017";"ANGUILCOURT-LE-SART";280
"02018";"ANIZY-LE-CHATEAU";1912
"02019";"ANNOIS";392
"02020";"ANY-MARTIN-RIEUX";536
"02021";"ARCHON";80
"02022";"ARCY-SAINTE-RESTITUE";316
"02023";"ARMENTIERES-SUR-OURCQ";72
"02024";"ARRANCY";32
"02025";"ARTEMPS";328
"02026";"ARTONGES";136
"02027";"ASSIS-SUR-SERRE";272
"02028";"ATHIES-SOUS-LAON";2124
"02029";"ATTILLY";396
"02030";"AUBENCHEUL-AUX-BOIS";280
"02031";"AUBENTON";848
"02032";"AUBIGNY-AUX-KAISNES";260
"02033";"AUBIGNY-EN-LAONNOIS";108
"02034";"AUDIGNICOURT";88
"02035";"AUDIGNY";220
"02036";"AUGY";60
"02037";"AULNOIS-SOUS-LAON";1156
"02038";"AUTELS";104
"02039";"AUTREMENCOURT";140
"02040";"AUTREPPES";140
"02041";"AUTREVILLE";756
"02042";"AZY-SUR-MARNE";372
"02043";"BAGNEUX";44
"02044";"BANCIGNY";36
"02046";"BARENTON-BUGNY";584
"02047";"BARENTON-CEL";152
"02048";"BARENTON-SUR-SERRE";100
"02049";"BARISIS";696
"02050";"BARZY-EN-THIERACHE";320
"02051";"BARZY-SUR-MARNE";352
"02052";"BASSOLES-AULERS";128
"02053";"BAULNE-EN-BRIE";232
"02054";"BAZOCHES-SUR-VESLES";332
"02055";"BEAUME";124
"02056";"BEAUMONT-EN-BEINE";148
"02057";"BEAUREVOIR";1428
"02058";"BEAURIEUX";648
"02059";"BEAUTOR";3121
"02060";"BEAUVOIS-EN-VERMANDOIS";292
"02061";"BECQUIGNY";256
"02062";"BELLEAU";136
"02063";"BELLENGLISE";436
"02064";"BELLEU";4116
"02065";"BELLICOURT";676
"02066";"BENAY";224
"02067";"BERGUES-SUR-SAMBRE";232
"02068";"BERLANCOURT";116
"02069";"BERLISE";96
"02070";"BERNOT";464
"02071";"BERNY-RIVIERE";536
"02072";"BERRIEUX";152
"02073";"BERRY-AU-BAC";498
"02074";"BERTAUCOURT-EPOURDON";448
"02075";"BERTHENICOURT";212
"02076";"BERTRICOURT";68
"02077";"BERZY-LE-SEC";368
"02078";"BESME";140
"02079";"BESMONT";176
"02080";"BESNY-ET-LOIZY";316
"02081";"BETHANCOURT-EN-VAUX";344
"02082";"BEUGNEUX";80
"02083";"BEUVARDES";624
"02084";"BEZU-LE-GUERY";156
"02085";"BEZU-SAINT-GERMAIN";416
"02086";"BICHANCOURT";892
"02087";"BIEUXY";28
"02088";"BIEVRES";96
"02089";"BILLY-SUR-AISNE";1296
"02090";"BILLY-SUR-OURCQ";216
"02091";"BLANZY-LES-FISMES";92
"02093";"BLERANCOURT";1276
"02094";"BLESMES";344
"02095";"BOHAIN-EN-VERMANDOIS";6956
"02096";"BOIS-LES-PARGNY";184
"02097";"BONCOURT";232
"02098";"BONNEIL";320
"02099";"BONNESVALYN";208
"02100";"BONY";100
"02101";"BOSMONT-SUR-SERRE";208
"02102";"BOUCONVILLE-VAUCLAIR";172
"02103";"BOUE";1388
"02104";"BOUFFIGNEREUX";124
"02105";"BOURESCHES";156
"02106";"BOURG-ET-COMIN";536
"02107";"BOURGUIGNON-SOUS-COUCY";92
"02108";"BOURGUIGNON-SOUS-MONTBAVIN";164
"02109";"BOUTEILLE";488
"02110";"BRAINE";2104
"02111";"BRANCOURT-EN-LAONNOIS";716
"02112";"BRANCOURT-LE-GRAND";560
"02114";"BRASLES";1220
"02115";"BRAYE-EN-LAONNOIS";184
"02116";"BRAYE-EN-THIERACHE";160
"02117";"BRAY-SAINT-CHRISTOPHE";80
"02118";"BRAYE";132
"02119";"BRECY";300
"02120";"BRENELLE";188
"02121";"BRENY";204
"02122";"BRIE";68
"02123";"BRISSAY-CHOIGNY";316
"02124";"BRISSY-HAMEGICOURT";736
"02125";"BRUMETZ";164
"02126";"BRUNEHAMEL";516
"02127";"BRUYERES-SUR-FERE";200
"02128";"BRUYERES-ET-MONTBERAULT";1420
"02129";"BRUYS";16
"02130";"BUCILLY";232
"02131";"BUCY-LE-LONG";1840
"02132";"BUCY-LES-CERNY";184
"02133";"BUCY-LES-PIERREPONT";444
"02134";"BUIRE";864
"02135";"BUIRONFOSSE";1244
"02136";"BURELLES";168
"02137";"BUSSIARES";80
"02138";"BUZANCY";184
"02139";"CAILLOUEL-CREPIGNY";460
"02140";"CAMELIN";408
"02141";"CAPELLE";2140
"02142";"CASTRES";156
"02143";"CATELET";224
"02144";"CAULAINCOURT";120
"02145";"CAUMONT";492
"02146";"CELLES-LES-CONDE";88
"02147";"CELLE-SOUS-MONTMIRAIL";84
"02148";"CELLES-SUR-AISNE";216
"02149";"CERIZY";84
"02150";"CERNY-EN-LAONNOIS";48
"02151";"CERNY-LES-BUCY";108
"02152";"CERSEUIL";60
"02153";"CESSIERES";424
"02154";"CHACRISE";328
"02155";"CHAILLEVOIS";160
"02156";"CHALANDRY";216
"02157";"CHAMBRY";716
"02158";"CHAMOUILLE";140
"02159";"CHAMPS";288
"02160";"CHAOURSE";504
"02161";"CHAPELLE-MONTHODON";172
"02162";"CHAPELLE-SUR-CHEZY";188
"02163";"CHARLY-SUR-MARNE";2458
"02164";"CHARMEL";256
"02165";"CHARMES";1832
"02166";"CHARTEVES";320
"02167";"CHASSEMY";688
"02168";"CHATEAU-THIERRY";15313
"02169";"CHATILLON-LES-SONS";76
"02170";"CHATILLON-SUR-OISE";144
"02171";"CHAUDARDES";64
"02172";"CHAUDUN";304
"02173";"CHAUNY";12920
"02174";"CHAVIGNON";756
"02175";"CHAVIGNY";164
"02176";"CHAVONNE";164
"02177";"CHERET";116
"02178";"CHERMIZY-AILLES";68
"02179";"CHERY-CHARTREUVE";316
"02180";"CHERY-LES-POUILLY";696
"02181";"CHERY-LES-ROZOY";100
"02182";"CHEVENNES";132
"02183";"CHEVREGNY";240
"02184";"CHEVRESIS-MONCEAU";296
"02185";"CHEZY-EN-ORXOIS";332
"02186";"CHEZY-SUR-MARNE";1248
"02187";"CHIERRY";1108
"02188";"CHIGNY";172
"02189";"CHIVRES-EN-LAONNOIS";320
"02190";"CHIVRES-VAL";612
"02191";"CHIVY-LES-ETOUVELLES";500
"02192";"CHOUY";256
"02193";"CIERGES";80
"02194";"CILLY";264
"02195";"CIRY-SALSOGNE";616
"02196";"CLACY-ET-THIERRET";388
"02197";"CLAIRFONTAINE";504
"02198";"CLAMECY";280
"02199";"CLASTRES";544
"02200";"CLERMONT-LES-FERMES";136
"02201";"COEUVRES-ET-VALSERY";468
"02203";"COINCY";1020
"02204";"COINGT";128
"02205";"COLLIGIS-CRANDELAIN";152
"02206";"COLONFAY";88
"02207";"COMMENCHON";156
"02208";"CONCEVREUX";172
"02209";"CONDE-EN-BRIE";584
"02210";"CONDE-SUR-AISNE";316
"02211";"CONDE-SUR-SUIPPE";276
"02212";"CONDREN";732
"02213";"CONNIGIS";244
"02214";"CONTESCOURT";80
"02215";"CORBENY";604
"02216";"CORCY";244
"02217";"COUCY-LE-CHATEAU-AUFFRIQUE";1076
"02218";"COUCY-LES-EPPES";580
"02219";"COUCY-LA-VILLE";192
"02220";"COULONGES-COHAN";372
"02221";"COUPRU";112
"02222";"COURBES";32
"02223";"COURBOIN";248
"02224";"COURCELLES-SUR-VESLE";280
"02225";"COURCHAMPS";112
"02226";"COURMELLES";1900
"02227";"COURMONT";100
"02228";"COURTEMONT-VARENNES";296
"02229";"COURTRIZY-ET-FUSSIGNY";52
"02230";"COUVRELLES";192
"02231";"COUVRON-ET-AUMENCOURT";892
"02232";"COYOLLES";364
"02233";"CRAMAILLE";120
"02234";"CRAONNE";68
"02235";"CRAONNELLE";84
"02236";"CRECY-AU-MONT";312
"02237";"CRECY-SUR-SERRE";1521
"02238";"CREPY";1560
"02239";"CREZANCY";1040
"02240";"CROIX-FONSOMME";212
"02241";"CROIX-SUR-OURCQ";108
"02242";"CROUTTES-SUR-MARNE";608
"02243";"CROUY";2812
"02244";"CRUPILLY";72
"02245";"CUFFIES";1307
"02246";"CUGNY";493
"02248";"CUIRIEUX";144
"02249";"CUIRY-HOUSSE";96
"02250";"CUIRY-LES-CHAUDARDES";40
"02251";"CUIRY-LES-IVIERS";52
"02252";"CUISSY-ET-GENY";68
"02253";"CUISY-EN-ALMONT";308
"02254";"CUTRY";84
"02255";"CYS-LA-COMMUNE";120
"02256";"DAGNY-LAMBERCY";172
"02257";"DALLON";404
"02258";"DAMMARD";436
"02259";"DAMPLEUX";328
"02260";"DANIZY";588
"02261";"DERCY";344
"02262";"DEUILLET";160
"02263";"DHUIZEL";104
"02264";"DIZY-LE-GROS";752
"02265";"DOHIS";120
"02266";"DOLIGNON";72
"02267";"DOMMIERS";244
"02268";"DOMPTIN";416
"02269";"DORENGT";164
"02270";"DOUCHY";148
"02271";"DRAVEGNY";156
"02272";"DROIZY";76
"02273";"DURY";172
"02274";"EBOULEAU";216
"02275";"EFFRY";404
"02276";"ENGLANCOURT";100
"02277";"EPAGNY";324
"02278";"EPARCY";56
"02279";"EPAUX-BEZU";432
"02280";"EPIEDS";333
"02281";"EPINE-AUX-BOIS";248
"02282";"EPPES";360
"02283";"ERLON";268
"02284";"ERLOY";152
"02286";"ESQUEHERIES";1004
"02287";"ESSIGNY-LE-GRAND";1264
"02288";"ESSIGNY-LE-PETIT";416
"02289";"ESSISES";340
"02290";"ESSOMES-SUR-MARNE";2472
"02291";"ESTREES";424
"02292";"ETAMPES-SUR-MARNE";1368
"02293";"ETAVES-ET-BOCQUIAUX";636
"02294";"ETOUVELLES";220
"02295";"ETREAUPONT";976
"02296";"ETREILLERS";1100
"02297";"ETREPILLY";96
"02298";"ETREUX";1768
"02299";"EVERGNICOURT";548
"02301";"FAUCOUCOURT";256
"02302";"FAVEROLLES";304
"02303";"FAYET";596
"02304";"FERE";2914
"02305";"FERE-EN-TARDENOIS";3156
"02306";"FERTE-CHEVRESIS";628
"02307";"FERTE-MILON";2196
"02308";"FESMY-LE-SART";484
"02309";"FESTIEUX";480
"02310";"FIEULAINE";248
"02311";"FILAIN";80
"02312";"FLAMENGRIE";1080
"02313";"FLAVIGNY-LE-GRAND-ET-BEAURAIN";456
"02315";"FLAVY-LE-MARTEL";1572
"02316";"FLEURY";124
"02317";"FLUQUIERES";200
"02318";"FOLEMBRAY";1440
"02319";"FONSOMME";548
"02320";"FONTAINE-LES-CLERCS";276
"02321";"FONTAINE-LES-VERVINS";852
"02322";"FONTAINE-NOTRE-DAME";412
"02323";"FONTAINE-UTERTE";132
"02324";"FONTENELLE";280
"02325";"FONTENELLE-EN-BRIE";148
"02326";"FONTENOY";553
"02327";"FORESTE";164
"02328";"FOSSOY";616
"02329";"FOURDRAIN";400
"02330";"FRANCILLY-SELENCY";408
"02331";"FRANQUEVILLE";112
"02332";"FRESNES-EN-TARDENOIS";228
"02333";"FRESNES";140
"02334";"FRESNOY-LE-GRAND";3576
"02335";"FRESSANCOURT";156
"02336";"FRIERES-FAILLOUEL";800
"02337";"FROIDESTREES";216
"02338";"FROIDMONT-COHARTILLE";228
"02339";"GANDELU";536
"02340";"GAUCHY";5704
"02341";"GERCY";332
"02342";"GERGNY";140
"02343";"GERMAINE";68
"02344";"GERNICOURT";56
"02345";"GIBERCOURT";40
"02346";"GIZY";668
"02347";"GLAND";516
"02348";"GLENNES";136
"02349";"GOUDELANCOURT-LES-BERRIEUX";68
"02350";"GOUDELANCOURT-LES-PIERREPONT";136
"02351";"GOUSSANCOURT";84
"02352";"GOUY";652
"02353";"GRANDLUP-ET-FAY";324
"02354";"GRANDRIEUX";112
"02355";"GRICOURT";744
"02356";"GRISOLLES";152
"02357";"GRONARD";72
"02358";"GROUGIS";324
"02359";"GRUGIES";956
"02360";"GUIGNICOURT";2038
"02361";"GUISE";5988
"02362";"GUIVRY";236
"02363";"GUNY";540
"02364";"GUYENCOURT";200
"02366";"HANNAPES";260
"02367";"HAPPENCOURT";176
"02368";"HARAMONT";528
"02369";"HARCIGNY";268
"02370";"HARGICOURT";540
"02371";"HARLY";1884
"02372";"HARTENNES-ET-TAUX";348
"02373";"HARY";212
"02374";"LEHAUCOURT";804
"02375";"HAUTEVESNES";96
"02376";"HAUTEVILLE";157
"02377";"HAUTION";220
"02378";"HERIE";156
"02379";"HERIE-LA-VIEVILLE";204
"02380";"HINACOURT";36
"02381";"HIRSON";10199
"02382";"HOLNON";1176
"02383";"HOMBLIERES";1484
"02384";"HOURY";52
