"CODGEO";"LIBGEO";"POP"
"01102";"CHEVROUX";576
"01103";"CHEVRY";692
"01104";"CHEZERY-FORENS";364
"01105";"CIVRIEUX";708
"01106";"CIZE";140
"01107";"CLEYZIEU";120
"01108";"COLIGNY";1192
"01109";"COLLONGES";980
"01110";"COLOMIEU";108
"01111";"CONAND";120
"01112";"CONDAMINE";240
"01113";"CONDEISSIAT";420
"01114";"CONFORT";416
"01115";"CONFRANCON";732
"01116";"CONTREVOZ";360
"01117";"CONZIEU";68
"01118";"CORBONOD";828
"01119";"CORCELLES";236
"01121";"CORLIER";64
"01122";"CORMARANCHE-EN-BUGEY";572
"01123";"CORMORANCHE-SUR-SAONE";800
"01124";"CORMOZ";572
"01125";"CORVEISSIAT";436
"01127";"COURMANGOUX";296
"01128";"COURTES";200
"01129";"CRANS";136
"01130";"CRAS-SUR-REYSSOUZE";744
"01133";"CRESSIN-ROCHEFORT";200
"01134";"CROTTET";1044
"01135";"CROZET";904
"01136";"CRUZILLES-LES-MEPILLAT";468
"01138";"CULOZ";2672
"01139";"CURCIAT-DONGALON";480
"01140";"CURTAFOND";456
"01141";"CUZIEU";200
"01142";"DAGNEUX";2108
"01143";"DIVONNE-LES-BAINS";4780
"01144";"DOMMARTIN";628
"01145";"DOMPIERRE-SUR-VEYLE";680
"01146";"DOMPIERRE-SUR-CHALARONNE";112
"01147";"DOMSURE";448
"01148";"DORTAN";1480
"01149";"DOUVRES";500
"01150";"DROM";132
"01151";"DRUILLAT";724
"01152";"ECHALLON";440
"01153";"ECHENEVEX";588
"01154";"ETREZ";512
"01155";"EVOSGES";68
"01156";"FARAMANS";400
"01157";"FAREINS";1308
"01158";"FARGES";472
"01159";"FEILLENS";2476
"01160";"FERNEY-VOLTAIRE";6316
"01162";"FLAXIEU";32
"01163";"FOISSIAT";1432
"01165";"FRANCHELEINS";528
"01166";"FRANS";1056
"01167";"GARNERANS";428
"01169";"GENOUILLEUX";340
"01170";"BEARD-GEOVREISSIAT";360
"01171";"GEOVREISSET";280
"01172";"GERMAGNAT";72
"01173";"GEX";4716
"01174";"GIRON";132
"01175";"GORREVOD";444
"01176";"GRAND-ABERGEMENT";88
"01177";"GRAND-CORENT";80
"01179";"GRIEGES";1424
"01180";"GRILLY";496
"01181";"GROISSIAT";552
"01182";"GROSLEE";228
"01183";"GUEREINS";744
"01184";"HAUTECOURT-ROMANECHE";616
"01185";"HAUTEVILLE-LOMPNES";3792
"01186";"HOSTIAZ";56
"01187";"HOTONNES";260
"01188";"ILLIAT";448
"01189";"INJOUX-GENISSIAT";660
"01190";"INNIMOND";68
"01191";"IZENAVE";100
"01192";"IZERNORE";1012
"01193";"IZIEU";156
"01194";"JASSANS-RIOTTIER";3672
"01195";"JASSERON";996
"01196";"JAYAT";748
"01197";"JOURNANS";244
"01198";"JOYEUX";160
"01199";"JUJURIEUX";1456
"01200";"LABALME";132
"01202";"LAGNIEU";5464
"01203";"LAIZ";528
"01204";"LALLEYRIAT";160
"01205";"LANCRANS";820
"01206";"LANTENAY";204
"01207";"LAPEYROUSE";148
"01208";"LAVOURS";128
"01209";"LEAZ";476
"01210";"LELEX";208
"01211";"LENT";964
"01212";"LESCHEROUX";492
"01213";"LEYMENT";548
"01214";"LEYSSARD";104
"01215";"LHOPITAL";20
"01216";"LHUIS";708
"01218";"LOCHIEU";76
"01219";"LOMPNAS";88
"01221";"LOMPNIEU";128
"01224";"LOYETTES";1712
"01225";"LURCY";228
"01227";"MAGNIEU";324
"01228";"MAILLAT";572
"01229";"MALAFRETAZ";536
"01230";"MANTENAY-MONTLIN";232
"01231";"MANZIAT";1524
"01232";"MARBOZ";2072
"01233";"MARCHAMP";148
"01234";"MARIGNIEU";104
"01235";"MARLIEUX";716
"01236";"MARSONNAS";752
"01237";"MARTIGNAT";924
"01238";"MASSIEUX";1608
"01239";"MASSIGNIEU-DE-RIVES";444
"01240";"MATAFELON-GRANGES";364
"01241";"MEILLONNAS";904
"01242";"MERIGNAT";104
"01243";"MESSIMY-SUR-SAONE";568
"01244";"MEXIMIEUX";4060
"01245";"BOHAS-MEYRIAT-RIGNAT";588
"01246";"MEZERIAT";1728
"01247";"MIJOUX";224
"01248";"MIONNAY";788
"01249";"MIRIBEL";7024
"01250";"MISERIEUX";880
"01252";"MOGNENEINS";460
"01254";"MONTAGNAT";992
"01255";"MONTAGNIEU";360
"01257";"MONTANGES";252
"01258";"MONTCEAUX";576
"01259";"MONTCET";300
"01260";"MONTELLIER";144
"01261";"MONTHIEUX";300
"01262";"MONTLUEL";5112
"01263";"MONTMERLE-SUR-SAONE";1972
"01264";"MONTRACOL";560
"01265";"MONTREAL-LA-CLUSE";3044
"01266";"MONTREVEL-EN-BRESSE";2064
"01267";"NURIEUX-VOLOGNAT";624
"01268";"MURS-ET-GELIGNIEUX";88
"01269";"NANTUA";3664
"01271";"NATTAGES";268
"01272";"NEUVILLE-LES-DAMES";1164
"01273";"NEUVILLE-SUR-AIN";964
"01274";"NEYROLLES";524
"01275";"NEYRON";1308
"01276";"NIEVROZ";828
"01277";"NIVOLLET-MONTGRIFFON";60
"01279";"ONCIEU";68
"01280";"ORDONNAZ";100
"01281";"ORNEX";1112
"01282";"OUTRIAZ";244
"01283";"OYONNAX";23060
"01284";"OZAN";332
"01285";"PARCIEUX";672
"01286";"PARVES";292
"01288";"PERON";976
"01289";"PERONNAS";4532
"01290";"PEROUGES";732
"01291";"PERREX";752
"01292";"PETIT-ABERGEMENT";84
"01293";"PEYRIAT";80
"01294";"PEYRIEU";632
"01295";"PEYZIEUX-SUR-SAONE";196
"01296";"PIRAJOUX";292
"01297";"PIZAY";372
"01298";"PLAGNE";44
"01299";"PLANTAY";400
"01300";"POIZAT";184
"01301";"POLLIAT";1812
"01302";"POLLIEU";76
"01303";"PONCIN";1136
"01304";"PONT-D'AIN";2264
"01305";"PONT-DE-VAUX";1988
"01306";"PONT-DE-VEYLE";1172
"01307";"PORT";480
"01308";"POUGNY";584
"01309";"POUILLAT";48
"01310";"PREMEYZEL";80
"01311";"PREMILLIEU";60
"01312";"PRESSIAT";140
"01313";"PREVESSIN-MOENS";2340
"01314";"PRIAY";812
"01316";"PUGIEU";96
"01317";"RAMASSE";196
"01318";"RANCE";304
"01319";"RELEVANT";308
"01320";"REPLONGES";2656
"01321";"REVONNAS";392
"01322";"REYRIEUX";2436
"01323";"REYSSOUZE";704
"01325";"RIGNIEUX-LE-FRANC";540
"01328";"ROMANS";356
"01329";"ROSSILLON";112
"01330";"RUFFIEU";96
"01331";"SAINT-ALBAN";92
"01332";"SAINT-ANDRE-DE-BAGE";400
"01333";"SAINT-ANDRE-DE-CORCY";2188
"01334";"SAINT-ANDRE-D'HUIRIAT";332
"01335";"SAINT-ANDRE-LE-BOUCHOUX";120
"01336";"SAINT-ANDRE-SUR-VIEUX-JONC";868
"01337";"SAINT-BENIGNE";744
"01338";"SAINT-BENOIT";520
"01339";"SAINT-BERNARD";664
"01340";"SAINT-BOIS";88
"01341";"SAINT-CHAMP";140
"01342";"SAINTE-CROIX";272
"01343";"SAINT-CYR-SUR-MENTHON";1148
"01344";"SAINT-DENIS-LES-BOURG";3372
"01345";"SAINT-DENIS-EN-BUGEY";1636
"01346";"SAINT-DIDIER-D'AUSSIAT";536
"01347";"SAINT-DIDIER-DE-FORMANS";952
"01348";"SAINT-DIDIER-SUR-CHALARONNE";2072
"01349";"SAINT-ELOI";232
"01350";"SAINT-ETIENNE-DU-BOIS";1744
"01351";"SAINT-ETIENNE-SUR-CHALARONNE";760
"01352";"SAINT-ETIENNE-SUR-REYSSOUZE";376
"01353";"SAINTE-EUPHEMIE";828
"01354";"SAINT-GENIS-POUILLY";4744
"01355";"SAINT-GENIS-SUR-MENTHON";268
"01356";"SAINT-GEORGES-SUR-RENON";136
"01357";"SAINT-GERMAIN-DE-JOUX";500
"01358";"SAINT-GERMAIN-LES-PAROISSES";320
"01359";"SAINT-GERMAIN-SUR-RENON";132
"01360";"SAINT-JEAN-DE-GONVILLE";872
"01361";"SAINT-JEAN-DE-NIOST";464
"01362";"SAINT-JEAN-DE-THURIGNEUX";324
"01363";"SAINT-JEAN-LE-VIEUX";1124
"01364";"SAINT-JEAN-SUR-REYSSOUZE";552
"01365";"SAINT-JEAN-SUR-VEYLE";844
"01366";"SAINTE-JULIE";312
"01367";"SAINT-JULIEN-SUR-REYSSOUZE";456
"01368";"SAINT-JULIEN-SUR-VEYLE";464
"01369";"SAINT-JUST";428
"01370";"SAINT-LAURENT-SUR-SAONE";1868
"01371";"SAINT-MARCEL";248
"01372";"SAINT-MARTIN-DE-BAVEL";284
"01373";"SAINT-MARTIN-DU-FRENE";704
"01374";"SAINT-MARTIN-DU-MONT";1020
"01375";"SAINT-MARTIN-LE-CHATEL";500
"01376";"SAINT-MAURICE-DE-BEYNOST";3688
"01378";"SAINT-MAURICE-DE-GOURDANS";1172
"01379";"SAINT-MAURICE-DE-REMENS";432
"01380";"SAINT-NIZIER-LE-BOUCHOUX";660
"01381";"SAINT-NIZIER-LE-DESERT";372
"01382";"SAINTE-OLIVE";212
"01383";"SAINT-PAUL-DE-VARAX";1168
"01384";"SAINT-RAMBERT-EN-BUGEY";2156
"01385";"SAINT-REMY";580
"01386";"SAINT-SORLIN-EN-BUGEY";712
"01387";"SAINT-SULPICE";128
"01388";"SAINT-TRIVIER-DE-COURTES";1072
"01389";"SAINT-TRIVIER-SUR-MOIGNANS";1332
"01390";"SAINT-VULBAS";476
"01391";"SALAVRE";184
"01392";"SAMOGNAT";260
"01393";"SANDRANS";404
"01396";"SAULT-BRENAZ";1072
"01397";"SAUVERNY";564
"01398";"SAVIGNEUX";624
"01399";"SEGNY";1056
"01400";"SEILLONNAZ";80
"01401";"SERGY";1024
"01402";"SERMOYER";488
"01403";"SERRIERES-DE-BRIORD";804
"01404";"SERRIERES-SUR-AIN";52
"01405";"SERVAS";816
"01406";"SERVIGNAT";160
"01407";"SEYSSEL";808
"01408";"SIMANDRE-SUR-SURAN";448
"01409";"SONGIEU";100
"01410";"SONTHONNAX-LA-MONTAGNE";168
"01411";"SOUCLIN";164
"01412";"SULIGNAT";348
"01413";"SURJOUX";72
"01414";"SUTRIEU";236
"01415";"TALISSIEU";336
"01416";"TENAY";1316
"01417";"THEZILLIEU";348
"01418";"THIL";592
"01419";"THOIRY";2144
"01420";"THOISSEY";1504
"01421";"TORCIEU";664
"01422";"TOSSIAT";872
"01423";"TOUSSIEUX";368
"01424";"TRAMOYES";796
"01425";"TRANCLIERE";240
"01426";"TREFFORT-CUISIAT";1672
"01427";"TREVOUX";4892
"01428";"VALEINS";72
"01429";"VANDEINS";340
"01430";"VARAMBON";312
"01431";"VAUX-EN-BUGEY";924
"01432";"VERJON";168
"01433";"VERNOUX";160
"01434";"VERSAILLEUX";192
"01435";"VERSONNEX";1172
"01436";"VESANCY";316
"01437";"VESCOURS";216
"01439";"VESINES";92
"01441";"VIEU-D'IZENAVE";520
"01442";"VIEU";276
"01443";"VILLARS-LES-DOMBES";2940
"01444";"VILLEBOIS";820
"01445";"VILLEMOTIER";392
"01446";"VILLENEUVE";708
"01447";"VILLEREVERSURE";1024
"01448";"VILLES";204
"01449";"VILLETTE-SUR-AIN";352
"01450";"VILLIEU-LOYES-MOLLON";1728
"01451";"VIRIAT";4032
"01452";"VIRIEU-LE-GRAND";948
"01453";"VIRIEU-LE-PETIT";284
"01454";"VIRIGNIN";492
"01456";"VONGNES";84
"01457";"VONNAS";2404
"02001";"ABBECOURT";484
"02002";"ACHERY";580
"02003";"ACY";1032
"02004";"AGNICOURT-ET-SECHELLES";204
"02005";"AGUILCOURT";236
"02006";"AISONVILLE-ET-BERNOVILLE";356
"02007";"AIZELLES";80
"02008";"AIZY-JOUY";248
"02009";"ALAINCOURT";592
"02010";"ALLEMANT";128
"02011";"AMBLENY";876
"02012";"AMBRIEF";76
"02013";"AMIFONTAINE";380
"02014";"AMIGNY-ROUY";616
"02015";"ANCIENVILLE";12
"02016";"ANDELAIN";180
"02017";"ANGUILCOURT-LE-SART";276
"02018";"ANIZY-LE-CHATEAU";1972
"02019";"ANNOIS";360
"02020";"ANY-MARTIN-RIEUX";492
"02021";"ARCHON";96
"02022";"ARCY-SAINTE-RESTITUE";388
"02023";"ARMENTIERES-SUR-OURCQ";92
"02024";"ARRANCY";96
"02025";"ARTEMPS";308
"02026";"ARTONGES";124
"02027";"ASSIS-SUR-SERRE";244
"02028";"ATHIES-SOUS-LAON";2116
"02029";"ATTILLY";380
"02030";"AUBENCHEUL-AUX-BOIS";388
"02031";"AUBENTON";1068
"02032";"AUBIGNY-AUX-KAISNES";200
"02033";"AUBIGNY-EN-LAONNOIS";72
"02034";"AUDIGNICOURT";60
"02035";"AUDIGNY";164
"02036";"AUGY";88
"02037";"AULNOIS-SOUS-LAON";1040
"02038";"AUTELS";92
"02039";"AUTREMENCOURT";152
"02040";"AUTREPPES";136
"02041";"AUTREVILLE";628
"02042";"AZY-SUR-MARNE";280
"02043";"BAGNEUX";96
"02044";"BANCIGNY";56
"02046";"BARENTON-BUGNY";656
"02047";"BARENTON-CEL";156
"02048";"BARENTON-SUR-SERRE";80
"02049";"BARISIS";680
"02050";"BARZY-EN-THIERACHE";292
"02051";"BARZY-SUR-MARNE";316
"02052";"BASSOLES-AULERS";156
"02053";"BAULNE-EN-BRIE";200
"02054";"BAZOCHES-SUR-VESLES";316
"02055";"BEAUME";148
"02056";"BEAUMONT-EN-BEINE";140
"02057";"BEAUREVOIR";1424
"02058";"BEAURIEUX";680
"02059";"BEAUTOR";3292
"02060";"BEAUVOIS-EN-VERMANDOIS";244
"02061";"BECQUIGNY";220
"02062";"BELLEAU";116
"02063";"BELLENGLISE";500
"02064";"BELLEU";4188
"02065";"BELLICOURT";648
"02066";"BENAY";208
"02067";"BERGUES-SUR-SAMBRE";248
"02068";"BERLANCOURT";72
"02069";"BERLISE";88
"02070";"BERNOT";460
"02071";"BERNY-RIVIERE";476
"02072";"BERRIEUX";172
"02073";"BERRY-AU-BAC";408
"02074";"BERTAUCOURT-EPOURDON";488
"02075";"BERTHENICOURT";216
"02076";"BERTRICOURT";48
"02077";"BERZY-LE-SEC";420
"02078";"BESME";104
"02079";"BESMONT";148
"02080";"BESNY-ET-LOIZY";316
"02081";"BETHANCOURT-EN-VAUX";356
"02082";"BEUGNEUX";92
"02083";"BEUVARDES";620
"02084";"BEZU-LE-GUERY";128
"02085";"BEZU-SAINT-GERMAIN";276
"02086";"BICHANCOURT";960
"02087";"BIEUXY";24
"02088";"BIEVRES";88
"02089";"BILLY-SUR-AISNE";1336
"02090";"BILLY-SUR-OURCQ";200
"02091";"BLANZY-LES-FISMES";76
"02093";"BLERANCOURT";1160
"02094";"BLESMES";336
"02095";"BOHAIN-EN-VERMANDOIS";7552
"02096";"BOIS-LES-PARGNY";272
"02097";"BONCOURT";228
"02098";"BONNEIL";284
"02099";"BONNESVALYN";152
"02100";"BONY";124
"02101";"BOSMONT-SUR-SERRE";280
"02102";"BOUCONVILLE-VAUCLAIR";208
"02103";"BOUE";1532
"02104";"BOUFFIGNEREUX";84
"02105";"BOURESCHES";156
"02106";"BOURG-ET-COMIN";620
"02107";"BOURGUIGNON-SOUS-COUCY";64
"02108";"BOURGUIGNON-SOUS-MONTBAVIN";132
"02109";"BOUTEILLE";512
"02110";"BRAINE";2020
"02111";"BRANCOURT-EN-LAONNOIS";556
"02112";"BRANCOURT-LE-GRAND";556
"02114";"BRASLES";1168
"02115";"BRAYE-EN-LAONNOIS";216
"02116";"BRAYE-EN-THIERACHE";204
"02117";"BRAY-SAINT-CHRISTOPHE";52
"02118";"BRAYE";136
"02119";"BRECY";240
"02120";"BRENELLE";172
"02121";"BRENY";188
"02122";"BRIE";40
"02123";"BRISSAY-CHOIGNY";316
"02124";"BRISSY-HAMEGICOURT";804
"02125";"BRUMETZ";128
"02126";"BRUNEHAMEL";608
"02127";"BRUYERES-SUR-FERE";168
"02128";"BRUYERES-ET-MONTBERAULT";1308
"02129";"BRUYS";24
"02130";"BUCILLY";232
"02131";"BUCY-LE-LONG";1820
"02132";"BUCY-LES-CERNY";132
"02133";"BUCY-LES-PIERREPONT";460
"02134";"BUIRE";864
"02135";"BUIRONFOSSE";1244
"02136";"BURELLES";188
"02137";"BUSSIARES";64
"02138";"BUZANCY";156
"02139";"CAILLOUEL-CREPIGNY";368
"02140";"CAMELIN";440
"02141";"CAPELLE";2084
"02142";"CASTRES";148
"02143";"CATELET";268
"02144";"CAULAINCOURT";60
"02145";"CAUMONT";376
"02146";"CELLES-LES-CONDE";132
"02147";"CELLE-SOUS-MONTMIRAIL";44
"02148";"CELLES-SUR-AISNE";208
"02149";"CERIZY";52
"02150";"CERNY-EN-LAONNOIS";52
"02151";"CERNY-LES-BUCY";112
"02152";"CERSEUIL";52
"02153";"CESSIERES";244
"02154";"CHACRISE";308
"02155";"CHAILLEVOIS";92
"02156";"CHALANDRY";252
"02157";"CHAMBRY";796
"02158";"CHAMOUILLE";192
"02159";"CHAMPS";308
"02160";"CHAOURSE";500
"02161";"CHAPELLE-MONTHODON";228
"02162";"CHAPELLE-SUR-CHEZY";124
"02163";"CHARLY-SUR-MARNE";2428
"02164";"CHARMEL";284
"02165";"CHARMES";1764
"02166";"CHARTEVES";228
"02167";"CHASSEMY";688
"02168";"CHATEAU-THIERRY";14432
"02169";"CHATILLON-LES-SONS";112
"02170";"CHATILLON-SUR-OISE";116
"02171";"CHAUDARDES";72
"02172";"CHAUDUN";208
"02173";"CHAUNY";13240
"02174";"CHAVIGNON";608
"02175";"CHAVIGNY";200
"02176";"CHAVONNE";172
"02177";"CHERET";112
"02178";"CHERMIZY-AILLES";92
"02179";"CHERY-CHARTREUVE";232
"02180";"CHERY-LES-POUILLY";664
"02181";"CHERY-LES-ROZOY";148
"02182";"CHEVENNES";160
"02183";"CHEVREGNY";152
"02184";"CHEVRESIS-MONCEAU";324
"02185";"CHEZY-EN-ORXOIS";264
"02186";"CHEZY-SUR-MARNE";1192
"02187";"CHIERRY";1156
"02188";"CHIGNY";132
"02189";"CHIVRES-EN-LAONNOIS";276
"02190";"CHIVRES-VAL";480
"02191";"CHIVY-LES-ETOUVELLES";404
"02192";"CHOUY";332
"02193";"CIERGES";64
"02194";"CILLY";264
"02195";"CIRY-SALSOGNE";476
"02196";"CLACY-ET-THIERRET";388
"02197";"CLAIRFONTAINE";572
"02198";"CLAMECY";196
"02199";"CLASTRES";532
"02200";"CLERMONT-LES-FERMES";168
"02201";"COEUVRES-ET-VALSERY";472
"02203";"COINCY";1096
"02204";"COINGT";120
"02205";"COLLIGIS-CRANDELAIN";116
"02206";"COLONFAY";68
"02207";"COMMENCHON";128
"02208";"CONCEVREUX";168
"02209";"CONDE-EN-BRIE";604
"02210";"CONDE-SUR-AISNE";320
"02211";"CONDE-SUR-SUIPPE";316
"02212";"CONDREN";704
"02213";"CONNIGIS";208
"02214";"CONTESCOURT";88
"02215";"CORBENY";536
"02216";"CORCY";144
"02217";"COUCY-LE-CHATEAU-AUFFRIQUE";1116
"02218";"COUCY-LES-EPPES";624
"02219";"COUCY-LA-VILLE";184
"02220";"COULONGES-COHAN";424
"02221";"COUPRU";88
"02222";"COURBES";24
"02223";"COURBOIN";192
"02224";"COURCELLES-SUR-VESLE";204
"02225";"COURCHAMPS";56
"02226";"COURMELLES";2148
"02227";"COURMONT";100
"02228";"COURTEMONT-VARENNES";304
"02229";"COURTRIZY-ET-FUSSIGNY";40
"02230";"COUVRELLES";168
"02231";"COUVRON-ET-AUMENCOURT";656
"02232";"COYOLLES";316
"02233";"CRAMAILLE";100
"02234";"CRAONNE";68
"02235";"CRAONNELLE";60
"02236";"CRECY-AU-MONT";296
"02237";"CRECY-SUR-SERRE";1752
"02238";"CREPY";1452
"02239";"CREZANCY";988
"02240";"CROIX-FONSOMME";348
"02241";"CROIX-SUR-OURCQ";124
"02242";"CROUTTES-SUR-MARNE";664
"02243";"CROUY";2952
"02244";"CRUPILLY";64
"02245";"CUFFIES";1268
"02246";"CUGNY";396
"02248";"CUIRIEUX";68
"02249";"CUIRY-HOUSSE";116
"02250";"CUIRY-LES-CHAUDARDES";24
"02251";"CUIRY-LES-IVIERS";100
"02252";"CUISSY-ET-GENY";76
"02253";"CUISY-EN-ALMONT";332
"02254";"CUTRY";152
"02255";"CYS-LA-COMMUNE";144
"02256";"DAGNY-LAMBERCY";108
"02257";"DALLON";408
"02258";"DAMMARD";328
"02259";"DAMPLEUX";268
"02260";"DANIZY";552
"02261";"DERCY";424
"02262";"DEUILLET";184
"02263";"DHUIZEL";92
"02264";"DIZY-LE-GROS";880
"02265";"DOHIS";132
"02266";"DOLIGNON";72
"02267";"DOMMIERS";232
"02268";"DOMPTIN";236
"02269";"DORENGT";196
"02270";"DOUCHY";104
"02271";"DRAVEGNY";192
"02272";"DROIZY";84
"02273";"DURY";232
"02274";"EBOULEAU";188
"02275";"EFFRY";348
"02276";"ENGLANCOURT";128
"02277";"EPAGNY";236
"02278";"EPARCY";64
"02279";"EPAUX-BEZU";344
"02280";"EPIEDS";240
"02281";"EPINE-AUX-BOIS";132
"02282";"EPPES";400
"02283";"ERLON";236
"02284";"ERLOY";112
"02286";"ESQUEHERIES";1036
"02287";"ESSIGNY-LE-GRAND";960
"02288";"ESSIGNY-LE-PETIT";352
"02289";"ESSISES";300
"02290";"ESSOMES-SUR-MARNE";2376
"02291";"ESTREES";456
"02292";"ETAMPES-SUR-MARNE";1280
"02293";"ETAVES-ET-BOCQUIAUX";544
"02294";"ETOUVELLES";176
"02295";"ETREAUPONT";1060
"02296";"ETREILLERS";1044
"02297";"ETREPILLY";76
"02298";"ETREUX";1896
"02299";"EVERGNICOURT";412
"02301";"FAUCOUCOURT";256
"02302";"FAVEROLLES";332
"02303";"FAYET";592
"02304";"FERE";3068
"02305";"FERE-EN-TARDENOIS";3124
"02306";"FERTE-CHEVRESIS";704
"02307";"FERTE-MILON";2044
"02308";"FESMY-LE-SART";500
"02309";"FESTIEUX";304
"02310";"FIEULAINE";280
"02311";"FILAIN";88
"02312";"FLAMENGRIE";1032
"02313";"FLAVIGNY-LE-GRAND-ET-BEAURAIN";528
"02315";"FLAVY-LE-MARTEL";1368
"02316";"FLEURY";84
"02317";"FLUQUIERES";188
"02318";"FOLEMBRAY";1472
"02319";"FONSOMME";460
"02320";"FONTAINE-LES-CLERCS";220
"02321";"FONTAINE-LES-VERVINS";880
"02322";"FONTAINE-NOTRE-DAME";384
"02323";"FONTAINE-UTERTE";112
"02324";"FONTENELLE";248
"02325";"FONTENELLE-EN-BRIE";100
"02326";"FONTENOY";424
"02327";"FORESTE";184
"02328";"FOSSOY";548
"02329";"FOURDRAIN";404
"02330";"FRANCILLY-SELENCY";412
"02331";"FRANQUEVILLE";128
"02332";"FRESNES-EN-TARDENOIS";180
"02333";"FRESNES";172
"02334";"FRESNOY-LE-GRAND";3584
"02335";"FRESSANCOURT";140
"02336";"FRIERES-FAILLOUEL";724
"02337";"FROIDESTREES";188
"02338";"FROIDMONT-COHARTILLE";228
"02339";"GANDELU";356
"02340";"GAUCHY";5748
"02341";"GERCY";392
"02342";"GERGNY";132
"02343";"GERMAINE";100
"02344";"GERNICOURT";64
"02345";"GIBERCOURT";52
"02346";"GIZY";708
"02347";"GLAND";424
"02348";"GLENNES";116
"02349";"GOUDELANCOURT-LES-BERRIEUX";48
"02350";"GOUDELANCOURT-LES-PIERREPONT";112
"02351";"GOUSSANCOURT";112
"02352";"GOUY";700
"02353";"GRANDLUP-ET-FAY";320
"02354";"GRANDRIEUX";88
"02355";"GRICOURT";672
"02356";"GRISOLLES";104
"02357";"GRONARD";96
"02358";"GROUGIS";308
"02359";"GRUGIES";800
"02360";"GUIGNICOURT";2068
"02361";"GUISE";6296
"02362";"GUIVRY";284
"02363";"GUNY";476
"02364";"GUYENCOURT";120
"02366";"HANNAPES";336
"02367";"HAPPENCOURT";72
"02368";"HARAMONT";348
"02369";"HARCIGNY";192
"02370";"HARGICOURT";504
"02371";"HARLY";2100
"02372";"HARTENNES-ET-TAUX";312
"02373";"HARY";200
"02374";"LEHAUCOURT";756
"02375";"HAUTEVESNES";108
"02376";"HAUTEVILLE";144
"02377";"HAUTION";140
"02378";"HERIE";228
"02379";"HERIE-LA-VIEVILLE";196
"02380";"HINACOURT";56
"02381";"HIRSON";11540
"02382";"HOLNON";1196
"02383";"HOMBLIERES";1148
"02384";"HOURY";44
"02385";"HOUSSET";104
"02386";"IRON";288
