"cod2016";"cod2015";"annee";"typemodif";"ratio"
"01015";"01015";"2016-01-01";"d";0.784469096671949
"01080";"01080";"2016-01-01";"d";0.665684830633284
"01080";"01119";"2016-01-01";"d";0.334315169366716
"01187";"01176";"2016-01-01";"d";0.183791606367583
"01338";"01182";"2016-01-01";"d";0.305932203389831
"01187";"01187";"2016-01-01";"d";0.434153400868307
"01204";"01204";"2016-01-01";"d";0.367088607594937
"01286";"01271";"2016-01-01";"d";0.605963791267306
"01286";"01286";"2016-01-01";"d";0.394036208732694
"01187";"01292";"2016-01-01";"d";0.195369030390738
"01204";"01300";"2016-01-01";"d";0.632911392405063
"01426";"01312";"2016-01-01";"d";0.0938985736925515
"01338";"01338";"2016-01-01";"d";0.694067796610169
"01015";"01340";"2016-01-01";"d";0.215530903328051
"01187";"01409";"2016-01-01";"d";0.186685962373372
"01426";"01426";"2016-01-01";"d";0.906101426307448
"02458";"02026";"2016-01-01";"d";0.23444976076555
"02053";"02053";"2016-01-01";"d";0.464991023339318
"02458";"02147";"2016-01-01";"d";0.138755980861244
"02053";"02161";"2016-01-01";"d";0.341113105924596
"02458";"02325";"2016-01-01";"d";0.273923444976077
"02439";"02348";"2016-01-01";"d";0.190878378378378
"02439";"02439";"2016-01-01";"d";0.421452702702703
"02458";"02458";"2016-01-01";"d";0.352870813397129
"02439";"02479";"2016-01-01";"d";0.0819256756756757
"02439";"02597";"2016-01-01";"d";0.066722972972973
"02439";"02646";"2016-01-01";"d";0.0599662162162162
"02053";"02669";"2016-01-01";"d";0.193895870736086
"02439";"02771";"2016-01-01";"d";0.0701013513513514
"02439";"02811";"2016-01-01";"d";0.108952702702703
"03158";"03123";"2016-01-01";"d";0.263665594855305
"03158";"03153";"2016-01-01";"d";0.367631296891747
"03158";"03158";"2016-01-01";"d";0.368703108252947
"04120";"04100";"2016-01-01";"d";0.5
"04120";"04120";"2016-01-01";"d";0.5
"05118";"05005";"2016-01-01";"d";0.135400907715582
"05118";"05034";"2016-01-01";"d";0.251134644478064
"05053";"05053";"2016-01-01";"d";0.420183486238532
"05053";"05069";"2016-01-01";"d";0.488073394495413
"05118";"05118";"2016-01-01";"d";0.613464447806354
"05053";"05143";"2016-01-01";"d";0.0917431192660551
"08116";"08007";"2016-01-01";"d";0.0731481481481481
"08311";"08009";"2016-01-01";"d";0.0802005012531328
"08115";"08114";"2016-01-01";"d";0.226548672566372
"08115";"08115";"2016-01-01";"d";0.773451327433628
"08116";"08116";"2016-01-01";"d";0.864814814814815
"08145";"08145";"2015-09-15";"d";0.879568884723524
"08198";"08198";"2016-01-01";"d";0.761499148211244
"08116";"08261";"2016-01-01";"d";0.062037037037037
"08145";"08267";"2015-09-15";"d";0.120431115276476
"08311";"08311";"2016-01-01";"d";0.919799498746867
"08198";"08441";"2016-01-01";"d";0.238500851788756
"10003";"10003";"2016-01-01";"d";0.687220982142857
"10003";"10277";"2016-01-01";"d";0.172712053571429
"10003";"10415";"2016-01-01";"d";0.140066964285714
"11304";"11050";"2016-01-01";"d";0.0623179965055329
"11080";"11080";"2016-01-01";"d";0.78743961352657
"11080";"11171";"2016-01-01";"d";0.21256038647343
"11304";"11304";"2016-01-01";"d";0.937682003494467
"12223";"12005";"2016-01-01";"d";0.0375366568914956
"12224";"12014";"2016-01-01";"d";0.0762038335670874
"12021";"12021";"2016-01-01";"d";0.500610500610501
"12270";"12040";"2016-01-01";"d";0.0455986344793953
"12076";"12076";"2016-01-01";"d";0.151515151515152
"12177";"12081";"2016-01-01";"d";0.270813397129187
"12177";"12087";"2016-01-01";"d";0.403827751196172
"12223";"12112";"2016-01-01";"d";0.12375366568915
"12076";"12114";"2016-01-01";"d";0.235294117647059
"12223";"12117";"2016-01-01";"d";0.108504398826979
"12120";"12120";"2016-01-01";"d";0.793053545586107
"12270";"12123";"2016-01-01";"d";0.187515240185321
"12270";"12126";"2016-01-01";"d";0.0563277249451353
"12076";"12173";"2016-01-01";"d";0.0992275698158051
"12177";"12177";"2016-01-01";"d";0.325358851674641
"12270";"12196";"2016-01-01";"d";0.125822970007315
"12076";"12218";"2016-01-01";"d";0.513963161021985
"12223";"12223";"2016-01-01";"d";0.573020527859238
"12224";"12224";"2016-01-01";"d";0.923796166432913
"12021";"12245";"2016-01-01";"d";0.238095238095238
"12270";"12270";"2016-01-01";"d";0.584735430382833
"12120";"12271";"2016-01-01";"d";0.206946454413893
"12223";"12279";"2016-01-01";"d";0.0891495601173021
"12021";"12285";"2016-01-01";"d";0.261294261294261
"12223";"12304";"2016-01-01";"d";0.0680351906158358
"14014";"14014";"2016-01-01";"d";0.658515283842795
"14371";"14028";"2016-01-01";"d";0.0474664224664225
"14371";"14029";"2016-01-01";"d";0.00763125763125763
"14035";"14035";"2016-01-01";"d";0.694560669456067
"14037";"14037";"2016-01-01";"d";0.775303643724696
"14061";"14052";"2016-01-01";"d";0.0217140217140217
"14371";"14058";"2016-01-01";"d";0.0224358974358974
"14061";"14061";"2016-01-01";"d";0.12000462000462
"14726";"14065";"2016-01-01";"d";0.0918183308739138
"14576";"14105";"2016-01-01";"d";0.21996303142329
"14726";"14113";"2016-01-01";"d";0.0634530250860797
"14061";"14115";"2016-01-01";"d";0.0182490182490182
"14061";"14129";"2016-01-01";"d";0.0673365673365673
"14061";"14139";"2016-01-01";"d";0.0395010395010395
"14689";"14144";"2016-01-01";"d";0.0236004390779363
"14371";"14148";"2016-01-01";"d";0.0148046398046398
"14174";"14152";"2016-01-01";"d";0.0145368960265818
"14576";"14153";"2016-01-01";"d";0.142329020332717
"14570";"14154";"2016-01-01";"d";0.216423948220065
"14371";"14155";"2016-01-01";"d";0.0444139194139194
"14726";"14156";"2016-01-01";"d";0.0391867519265453
"14014";"14170";"2016-01-01";"d";0.341484716157205
"14174";"14174";"2016-01-01";"d";0.72601412155614
"14762";"14187";"2016-01-01";"d";0.0414461589883572
"14579";"14188";"2016-01-01";"d";0.346399270738377
"14371";"14210";"2016-01-01";"d";0.0204517704517705
"14689";"14213";"2016-01-01";"d";0.130625686059276
"14726";"14222";"2016-01-01";"d";0.0134448270208231
"14726";"14253";"2016-01-01";"d";0.059026069847516
"14061";"14255";"2016-01-01";"d";0.0347655347655348
"14371";"14259";"2016-01-01";"d";0.0178571428571429
"14061";"14264";"2016-01-01";"d";0.0367290367290367
"14371";"14265";"2016-01-01";"d";0.102258852258852
"14740";"14292";"2016-01-01";"d";0.193053311793215
"14061";"14317";"2016-01-01";"d";0.134211134211134
"14689";"14324";"2016-01-01";"d";0.121295279912184
"14371";"14330";"2016-01-01";"d";0.0312881562881563
"14543";"14356";"2016-01-01";"d";0.243401759530792
"14174";"14361";"2016-01-01";"d";0.025197286446075
"14371";"14371";"2016-01-01";"d";0.326617826617827
"14762";"14388";"2016-01-01";"d";0.0256810205559579
"14061";"14395";"2016-01-01";"d";0.00311850311850312
"14371";"14414";"2016-01-01";"d";0.032051282051282
"14371";"14418";"2016-01-01";"d";0.0460927960927961
"14371";"14420";"2016-01-01";"d";0.0418192918192918
"14371";"14429";"2016-01-01";"d";0.0589133089133089
"14475";"14432";"2016-01-01";"d";0.314476885644769
"14061";"14440";"2016-01-01";"d";0.0105105105105105
"14061";"14441";"2016-01-01";"d";0.0272580272580273
"14726";"14442";"2016-01-01";"d";0.0980488604689293
"14061";"14443";"2016-01-01";"d";0.0436590436590437
"14371";"14459";"2016-01-01";"d";0.00702075702075702
"14371";"14471";"2016-01-01";"d";0.0660866910866911
"14475";"14475";"2016-01-01";"d";0.685523114355231
"14726";"14503";"2016-01-01";"d";0.0314805705853419
"14371";"14518";"2016-01-01";"d";0.0057997557997558
