"cod2015";"cod2016";"annee";"typemodif";"ratio"
"27596";"27049";"2016-01-01";"f";1
"27628";"27049";"2016-01-01";"f";1
"27085";"27085";"2016-01-01";"f";1
"27223";"27085";"2016-01-01";"f";1
"27244";"27085";"2016-01-01";"f";1
"27084";"27105";"2016-01-01";"f";1
"27105";"27105";"2016-01-01";"f";1
"27637";"27105";"2016-01-01";"f";1
"27107";"27107";"2016-01-01";"f";1
"27526";"27107";"2016-01-01";"f";1
"27112";"27112";"2016-01-01";"f";1
"27159";"27112";"2016-01-01";"f";1
"27305";"27112";"2016-01-01";"f";1
"27145";"27157";"2016-01-01";"f";1
"27157";"27157";"2016-01-01";"f";1
"27225";"27157";"2016-01-01";"f";1
"27532";"27157";"2016-01-01";"f";1
"27191";"27191";"2016-01-01";"f";1
"27211";"27191";"2016-01-01";"f";1
"27250";"27191";"2016-01-01";"f";1
"27024";"27198";"2016-01-01";"f";1
"27166";"27198";"2016-01-01";"f";1
"27198";"27198";"2016-01-01";"f";1
"27293";"27198";"2016-01-01";"f";1
"27387";"27198";"2016-01-01";"f";1
"27503";"27198";"2016-01-01";"f";1
"27060";"27213";"2016-01-01";"f";1
"27121";"27213";"2016-01-01";"f";1
"27122";"27213";"2016-01-01";"f";1
"27128";"27213";"2016-01-01";"f";1
"27160";"27213";"2016-01-01";"f";1
"27197";"27213";"2016-01-01";"f";1
"27213";"27213";"2016-01-01";"f";1
"27255";"27213";"2016-01-01";"f";1
"27257";"27213";"2016-01-01";"f";1
"27262";"27213";"2016-01-01";"f";1
"27264";"27213";"2016-01-01";"f";1
"27308";"27213";"2016-01-01";"f";1
"27449";"27213";"2016-01-01";"f";1
"27653";"27213";"2016-01-01";"f";1
"27277";"27277";"2016-01-01";"f";1
"27484";"27277";"2016-01-01";"f";1
"27302";"27302";"2016-01-01";"f";1
"27574";"27302";"2016-01-01";"f";1
"27303";"27565";"2016-01-01";"f";1
"27565";"27565";"2016-01-01";"f";1
"27195";"27578";"2016-01-01";"f";1
"27573";"27578";"2016-01-01";"f";1
"27578";"27578";"2016-01-01";"f";1
"27636";"27638";"2016-01-01";"f";1
"27638";"27638";"2016-01-01";"f";1
"27639";"27638";"2016-01-01";"f";1
"27688";"27693";"2016-01-01";"f";1
"27693";"27693";"2016-01-01";"f";1
"28015";"28015";"2016-01-01";"f";1
"28361";"28015";"2016-01-01";"f";1
"28183";"28183";"2016-01-01";"f";1
"28288";"28183";"2016-01-01";"f";1
"28254";"28254";"2016-01-01";"f";1
"28402";"28254";"2016-01-01";"f";1
"28297";"28383";"2016-01-01";"f";1
"28383";"28383";"2016-01-01";"f";1
"28020";"28406";"2016-01-01";"f";1
"28145";"28406";"2016-01-01";"f";1
"28179";"28406";"2016-01-01";"f";1
"28406";"28406";"2016-01-01";"f";1
"28258";"28422";"2016-01-01";"f";1
"28320";"28422";"2016-01-01";"f";1
"28416";"28422";"2016-01-01";"f";1
"28422";"28422";"2016-01-01";"f";1
"29003";"29003";"2016-01-01";"f";1
"29052";"29003";"2016-01-01";"f";1
"29127";"29266";"2016-01-01";"f";1
"29266";"29266";"2016-01-01";"f";1
"32079";"32079";"2016-01-01";"f";1
"32168";"32079";"2016-01-01";"f";1
"33018";"33018";"2016-01-01";"f";1
"33371";"33018";"2016-01-01";"f";1
"33495";"33018";"2016-01-01";"f";1
"35060";"35060";"2016-01-01";"f";1
"35158";"35060";"2016-01-01";"f";1
"35129";"35176";"2016-01-01";"f";1
"35176";"35176";"2016-01-01";"f";1
"36093";"36093";"2016-01-01";"f";1
"36201";"36093";"2016-01-01";"f";1
"36202";"36202";"2016-01-01";"f";1
"36245";"36202";"2016-01-01";"f";1
"36151";"36229";"2016-01-01";"f";1
"36183";"36229";"2016-01-01";"f";1
"36229";"36229";"2016-01-01";"f";1
"38001";"38001";"2016-01-01";"f";1
"38028";"38001";"2016-01-01";"f";1
"38165";"38001";"2016-01-01";"f";1
"38022";"38022";"2016-01-01";"f";1
"38541";"38022";"2016-01-01";"f";1
"38021";"38225";"2016-01-01";"f";1
"38225";"38225";"2016-01-01";"f";1
"38145";"38359";"2015-12-31";"f";1
"38359";"38359";"2015-12-31";"f";1
"38262";"38439";"2016-01-01";"f";1
"38439";"38439";"2016-01-01";"f";1
"39017";"39017";"2016-01-01";"f";1
"39482";"39017";"2016-01-01";"f";1
"39021";"39021";"2016-01-01";"f";1
"39215";"39021";"2016-01-01";"f";1
"39488";"39021";"2016-01-01";"f";1
"39544";"39021";"2016-01-01";"f";1
"39130";"39130";"2016-01-01";"f";1
"39442";"39130";"2016-01-01";"f";1
"39177";"39177";"2016-01-01";"f";1
"39260";"39177";"2016-01-01";"f";1
"39332";"39177";"2016-01-01";"f";1
"39209";"39209";"2016-01-01";"f";1
"39226";"39209";"2016-01-01";"f";1
"39382";"39209";"2016-01-01";"f";1
"39509";"39209";"2016-01-01";"f";1
"39286";"39286";"2016-01-01";"f";1
"39438";"39286";"2016-01-01";"f";1
"39213";"39329";"2016-01-01";"f";1
"39329";"39329";"2016-01-01";"f";1
"39340";"39329";"2016-01-01";"f";1
"39161";"39331";"2016-01-01";"f";1
"39331";"39331";"2016-01-01";"f";1
"39294";"39368";"2016-01-01";"f";1
"39368";"39368";"2016-01-01";"f";1
"39371";"39368";"2016-01-01";"f";1
"41142";"41142";"2016-01-01";"f";1
"41169";"41142";"2016-01-01";"f";1
"41023";"41151";"2016-01-01";"f";1
"41151";"41151";"2016-01-01";"f";1
"41056";"41173";"2016-01-01";"f";1
"41133";"41173";"2016-01-01";"f";1
"41173";"41173";"2016-01-01";"f";1
"41183";"41173";"2016-01-01";"f";1
"41244";"41173";"2016-01-01";"f";1
"41264";"41173";"2016-01-01";"f";1
"41270";"41173";"2016-01-01";"f";1
"42039";"42039";"2016-01-01";"f";1
"42114";"42039";"2016-01-01";"f";1
"43090";"43090";"2016-01-01";"f";1
"43255";"43090";"2016-01-01";"f";1
"43081";"43245";"2016-01-01";"f";1
"43245";"43245";"2016-01-01";"f";1
"44005";"44005";"2016-01-01";"f";1
"44040";"44005";"2016-01-01";"f";1
"44021";"44021";"2016-01-01";"f";1
"44059";"44021";"2016-01-01";"f";1
"44008";"44029";"2016-01-01";"f";1
"44029";"44029";"2016-01-01";"f";1
"44087";"44087";"2016-01-01";"f";1
"44181";"44087";"2016-01-01";"f";1
"44004";"44163";"2016-01-01";"f";1
"44163";"44163";"2016-01-01";"f";1
"44011";"44213";"2016-01-01";"f";1
"44034";"44213";"2016-01-01";"f";1
"44147";"44213";"2016-01-01";"f";1
"44213";"44213";"2016-01-01";"f";1
"45129";"45129";"2016-01-01";"f";1
"45211";"45129";"2016-01-01";"f";1
"45057";"45191";"2016-01-01";"f";1
"45106";"45191";"2016-01-01";"f";1
"45190";"45191";"2016-01-01";"f";1
"45191";"45191";"2016-01-01";"f";1
"45192";"45191";"2016-01-01";"f";1
"45221";"45191";"2016-01-01";"f";1
"45236";"45191";"2016-01-01";"f";1
"46103";"46103";"2016-01-01";"f";1
"46287";"46103";"2016-01-01";"f";1
"46019";"46138";"2016-01-01";"f";1
"46110";"46138";"2016-01-01";"f";1
"46138";"46138";"2016-01-01";"f";1
"46291";"46138";"2016-01-01";"f";1
"46325";"46138";"2016-01-01";"f";1
"46025";"46201";"2016-01-01";"f";1
"46166";"46201";"2016-01-01";"f";1
"46201";"46201";"2016-01-01";"f";1
"46261";"46201";"2016-01-01";"f";1
"46326";"46201";"2016-01-01";"f";1
"46252";"46252";"2016-01-01";"f";1
"46275";"46252";"2016-01-01";"f";1
"46048";"46311";"2016-01-01";"f";1
"46071";"46311";"2016-01-01";"f";1
"46141";"46311";"2016-01-01";"f";1
"46150";"46311";"2016-01-01";"f";1
"46311";"46311";"2016-01-01";"f";1
"48017";"48017";"2016-01-01";"f";1
"48033";"48017";"2016-01-01";"f";1
"48022";"48050";"2016-01-01";"f";1
"48050";"48050";"2016-01-01";"f";1
"48061";"48061";"2016-01-01";"f";1
"48186";"48061";"2016-01-01";"f";1
"48049";"48099";"2016-01-01";"f";1
"48099";"48099";"2016-01-01";"f";1
"48062";"48105";"2016-01-01";"f";1
"48105";"48105";"2016-01-01";"f";1
"48066";"48116";"2016-01-01";"f";1
"48116";"48116";"2016-01-01";"f";1
"48172";"48116";"2016-01-01";"f";1
"48134";"48152";"2016-01-01";"f";1
"48152";"48152";"2016-01-01";"f";1
"48162";"48166";"2016-01-01";"f";1
"48166";"48166";"2016-01-01";"f";1
"49003";"49003";"2016-01-01";"f";1
"49181";"49003";"2016-01-01";"f";1
"49230";"49003";"2016-01-01";"f";1
"49018";"49018";"2016-01-01";"f";1
"49031";"49018";"2016-01-01";"f";1
"49079";"49018";"2016-01-01";"f";1
"49097";"49018";"2016-01-01";"f";1
"49101";"49018";"2016-01-01";"f";1
"49116";"49018";"2016-01-01";"f";1
"49128";"49018";"2016-01-01";"f";1
"49143";"49018";"2016-01-01";"f";1
"49157";"49018";"2016-01-01";"f";1
"49315";"49018";"2016-01-01";"f";1
"49021";"49021";"2016-01-01";"f";1
"49147";"49021";"2016-01-01";"f";1
"49006";"49023";"2015-12-15";"f";1
"49023";"49023";"2015-12-15";"f";1
"49072";"49023";"2015-12-15";"f";1
"49151";"49023";"2015-12-15";"f";1
"49162";"49023";"2015-12-15";"f";1
"49165";"49023";"2015-12-15";"f";1
"49239";"49023";"2015-12-15";"f";1
"49243";"49023";"2015-12-15";"f";1
"49312";"49023";"2015-12-15";"f";1
"49375";"49023";"2015-12-15";"f";1
"49029";"49029";"2016-01-01";"f";1
"49322";"49029";"2016-01-01";"f";1
"49067";"49067";"2016-01-01";"f";1
"49095";"49067";"2016-01-01";"f";1
"49040";"49069";"2015-12-15";"f";1
"49069";"49069";"2015-12-15";"f";1
"49126";"49069";"2015-12-15";"f";1
"49172";"49069";"2015-12-15";"f";1
"49177";"49069";"2015-12-15";"f";1
"49270";"49069";"2015-12-15";"f";1
"49296";"49069";"2015-12-15";"f";1
"49320";"49069";"2015-12-15";"f";1
"49360";"49069";"2015-12-15";"f";1
"49071";"49092";"2015-12-15";"f";1
"49074";"49092";"2015-12-15";"f";1
"49092";"49092";"2015-12-15";"f";1
"49111";"49092";"2015-12-15";"f";1
"49153";"49092";"2015-12-15";"f";1
"49169";"49092";"2015-12-15";"f";1
"49225";"49092";"2015-12-15";"f";1
"49268";"49092";"2015-12-15";"f";1
"49281";"49092";"2015-12-15";"f";1
"49300";"49092";"2015-12-15";"f";1
"49325";"49092";"2015-12-15";"f";1
"49351";"49092";"2015-12-15";"f";1
"49049";"49138";"2016-01-01";"f";1
"49138";"49138";"2016-01-01";"f";1
"49280";"49138";"2016-01-01";"f";1
"49094";"49149";"2016-01-01";"f";1
"49149";"49149";"2016-01-01";"f";1
"49154";"49149";"2016-01-01";"f";1
"49279";"49149";"2016-01-01";"f";1
"49346";"49149";"2016-01-01";"f";1
"44060";"49160";"2016-01-01";"f";1
"49160";"49160";"2016-01-01";"f";1
"49025";"49163";"2016-01-01";"f";1
"49084";"49163";"2016-01-01";"f";1
"49163";"49163";"2016-01-01";"f";1
"49185";"49163";"2016-01-01";"f";1
"49005";"49176";"2016-01-01";"f";1
"49176";"49176";"2016-01-01";"f";1
"49139";"49194";"2016-01-01";"f";1
"49194";"49194";"2016-01-01";"f";1
"49196";"49200";"2016-01-01";"f";1
"49200";"49200";"2016-01-01";"f";1
"49242";"49200";"2016-01-01";"f";1
"49251";"49200";"2016-01-01";"f";1
"49033";"49218";"2015-12-15";"f";1
"49083";"49218";"2015-12-15";"f";1
"49085";"49218";"2015-12-15";"f";1
"49137";"49218";"2015-12-15";"f";1
"49145";"49218";"2015-12-15";"f";1
"49218";"49218";"2015-12-15";"f";1
"49252";"49218";"2015-12-15";"f";1
"49313";"49218";"2015-12-15";"f";1
"49314";"49218";"2015-12-15";"f";1
"49316";"49218";"2015-12-15";"f";1
"49324";"49218";"2015-12-15";"f";1
"49093";"49220";"2016-01-01";"f";1
"49220";"49220";"2016-01-01";"f";1
"49024";"49244";"2015-12-15";"f";1
"49034";"49244";"2015-12-15";"f";1
"49039";"49244";"2015-12-15";"f";1
"49075";"49244";"2015-12-15";"f";1
"49190";"49244";"2015-12-15";"f";1
"49204";"49244";"2015-12-15";"f";1
"49212";"49244";"2015-12-15";"f";1
"49244";"49244";"2015-12-15";"f";1
"49276";"49244";"2015-12-15";"f";1
"49295";"49244";"2015-12-15";"f";1
"49297";"49244";"2015-12-15";"f";1
"49265";"49292";"2015-12-31";"f";1
"49292";"49292";"2015-12-31";"f";1
"49179";"49301";"2015-12-15";"f";1
"49206";"49301";"2015-12-15";"f";1
"49258";"49301";"2015-12-15";"f";1
"49263";"49301";"2015-12-15";"f";1
"49264";"49301";"2015-12-15";"f";1
"49273";"49301";"2015-12-15";"f";1
"49285";"49301";"2015-12-15";"f";1
"49301";"49301";"2015-12-15";"f";1
"49349";"49301";"2015-12-15";"f";1
"49350";"49301";"2015-12-15";"f";1
"49004";"49307";"2016-01-01";"f";1
"49019";"49307";"2016-01-01";"f";1
"49032";"49307";"2016-01-01";"f";1
"49042";"49307";"2016-01-01";"f";1
"49106";"49307";"2016-01-01";"f";1
"49117";"49307";"2016-01-01";"f";1
"49307";"49307";"2016-01-01";"f";1
"49238";"49323";"2016-01-01";"f";1
"49323";"49323";"2016-01-01";"f";1
"49066";"49345";"2016-01-01";"f";1
"49133";"49345";"2016-01-01";"f";1
"49134";"49345";"2016-01-01";"f";1
"49256";"49345";"2016-01-01";"f";1
"49345";"49345";"2016-01-01";"f";1
"49043";"49367";"2015-12-28";"f";1
"49148";"49367";"2015-12-28";"f";1
"49249";"49367";"2015-12-28";"f";1
"49367";"49367";"2015-12-28";"f";1
"49059";"49373";"2016-01-01";"f";1
"49142";"49373";"2016-01-01";"f";1
"49232";"49373";"2016-01-01";"f";1
"49342";"49373";"2016-01-01";"f";1
"49348";"49373";"2016-01-01";"f";1
"49356";"49373";"2016-01-01";"f";1
"49373";"49373";"2016-01-01";"f";1
"50082";"50082";"2016-01-01";"f";1
"50396";"50082";"2016-01-01";"f";1
"50418";"50082";"2016-01-01";"f";1
"50520";"50082";"2016-01-01";"f";1
"50614";"50082";"2016-01-01";"f";1
"50646";"50082";"2016-01-01";"f";1
"50090";"50090";"2016-01-01";"f";1
"50557";"50090";"2016-01-01";"f";1
"50010";"50099";"2016-01-01";"f";1
"50099";"50099";"2016-01-01";"f";1
"50249";"50099";"2016-01-01";"f";1
"50458";"50099";"2016-01-01";"f";1
"50114";"50115";"2016-01-01";"f";1
"50115";"50115";"2016-01-01";"f";1
"50129";"50129";"2016-01-01";"f";1
"50173";"50129";"2016-01-01";"f";1
"50203";"50129";"2016-01-01";"f";1
"50416";"50129";"2016-01-01";"f";1
"50602";"50129";"2016-01-01";"f";1
"50139";"50139";"2016-01-01";"f";1
"50319";"50139";"2016-01-01";"f";1
"50142";"50142";"2016-01-01";"f";1
"50211";"50142";"2016-01-01";"f";1
"50375";"50142";"2016-01-01";"f";1
"50432";"50142";"2016-01-01";"f";1
"50132";"50168";"2016-01-01";"f";1
"50168";"50168";"2016-01-01";"f";1
"50209";"50209";"2016-01-01";"f";1
"50595";"50209";"2016-01-01";"f";1
"50061";"50215";"2016-01-01";"f";1
"50215";"50215";"2016-01-01";"f";1
"50035";"50236";"2016-01-01";"f";1
"50063";"50236";"2016-01-01";"f";1
"50204";"50236";"2016-01-01";"f";1
