"cod1968";"cod1975";"annee";"typemodif";"ratio"
"04168";"04039";"1973-07-01";"f";1
"04212";"04039";"1973-07-01";"f";1
"04215";"04039";"1973-07-01";"f";1
"04040";"04040";"1973-04-01";"f";1
"04117";"04040";"1973-04-01";"f";1
"04043";"04043";"1974-01-01";"f";1
"04125";"04043";"1974-01-01";"f";1
"04243";"04043";"1974-01-01";"f";1
"04046";"04046";"1973-09-01";"f";1
"04083";"04046";"1973-09-01";"f";1
"04070";"04070";"1974-03-01";"f";1
"04071";"04070";"1974-03-01";"f";1
"04009";"04072";"1973-07-01";"f";1
"04072";"04072";"1973-07-01";"f";1
"04075";"04075";"1974-01-01";"f";1
"04196";"04075";"1974-01-01";"f";1
"04238";"04075";"1974-01-01";"f";1
"04003";"04081";"1973-04-15";"f";1
"04081";"04081";"1973-04-15";"f";1
"04084";"04084";"1973-04-15";"f";1
"04221";"04084";"1973-04-15";"f";1
"04080";"04097";"1973-04-01";"f";1
"04097";"04097";"1973-04-01";"f";1
"04056";"04108";"1974-01-01";"f";1
"04108";"04108";"1974-01-01";"f";1
"04014";"04109";"1974-01-01";"f";1
"04109";"04109";"1974-01-01";"f";1
"04112";"04112";"1975-01-01";"f";1
"04190";"04112";"1975-01-01";"f";1
"04124";"04124";"1974-01-01";"f";1
"04131";"04124";"1974-01-01";"f";1
"04010";"04136";"1974-01-01";"f";1
"04136";"04136";"1974-01-01";"f";1
"04052";"04144";"1974-03-01";"f";1
"04144";"04144";"1974-03-01";"f";1
"04114";"04155";"1973-04-01";"f";1
"04155";"04155";"1973-04-01";"f";1
"04119";"04161";"1973-05-15";"f";1
"04161";"04161";"1973-05-15";"f";1
"04002";"04167";"1973-04-01";"f";1
"04098";"04167";"1973-04-01";"f";1
"04167";"04167";"1973-04-01";"f";1
"04213";"04167";"1973-04-01";"f";1
"04015";"04177";"1973-09-01";"f";1
"04177";"04177";"1973-09-01";"f";1
"04105";"04192";"1974-01-01";"f";1
"04192";"04192";"1974-01-01";"f";1
"04153";"04204";"1974-01-01";"f";1
"04204";"04204";"1974-01-01";"f";1
"04038";"04208";"1974-03-01";"f";1
"04208";"04208";"1974-03-01";"f";1
"04232";"04208";"1974-03-01";"f";1
"04146";"04217";"1974-01-01";"f";1
"04217";"04217";"1974-01-01";"f";1
"04060";"04219";"1974-03-01";"f";1
"04219";"04219";"1974-03-01";"f";1
"04089";"04226";"1973-04-01";"f";1
"04226";"04226";"1973-04-01";"f";1
"05023";"05023";"1974-06-01";"f";1
"05109";"05023";"1974-06-01";"f";1
"05051";"05051";"1969-01-01";"f";1
"05137";"05051";"1969-01-01";"f";1
"05061";"05061";"1975-01-01";"f";1
"05125";"05061";"1975-01-01";"f";1
"05112";"05123";"1973-01-01";"f";1
"05123";"05123";"1973-01-01";"f";1
"07132";"07132";"1974-12-01";"f";1
"07318";"07132";"1974-12-01";"f";1
"07180";"07204";"1973-07-01";"f";1
"07204";"07204";"1973-07-01";"f";1
"07021";"07207";"1972-10-01";"f";1
"07207";"07207";"1972-10-01";"f";1
"07270";"07270";"1974-10-01";"f";1
"07271";"07270";"1974-10-01";"f";1
"07043";"07334";"1973-07-01";"f";1
"07057";"07334";"1973-07-01";"f";1
"07164";"07334";"1973-07-01";"f";1
"07334";"07334";"1973-07-01";"f";1
"08024";"08024";"1971-01-01";"f";1
"08241";"08024";"1971-01-01";"f";1
"08057";"08057";"1974-12-29";"f";1
"08112";"08057";"1974-12-29";"f";1
"08051";"08069";"1973-12-29";"f";1
"08069";"08069";"1973-12-29";"f";1
"08089";"08089";"1973-12-29";"f";1
"08423";"08089";"1973-12-29";"f";1
"08002";"08113";"1971-03-01";"f";1
"08113";"08113";"1971-03-01";"f";1
"08258";"08113";"1974-05-01";"f";1
"08495";"08113";"1974-05-01";"f";1
"08125";"08125";"1973-09-01";"f";1
"08297";"08125";"1973-09-01";"f";1
"08177";"08189";"1973-09-01";"f";1
"08189";"08189";"1973-09-01";"f";1
"08194";"08194";"1971-07-01";"f";1
"08231";"08194";"1971-07-01";"f";1
"08054";"08319";"1973-01-01";"f";1
"08319";"08319";"1973-01-01";"f";1
"08285";"08328";"1974-06-01";"f";1
"08328";"08328";"1974-06-01";"f";1
"08333";"08333";"1974-12-29";"f";1
"08345";"08333";"1974-12-29";"f";1
"08093";"08344";"1973-09-01";"f";1
"08344";"08344";"1973-09-01";"f";1
"08047";"08352";"1974-12-29";"f";1
"08352";"08352";"1974-12-29";"f";1
"08337";"08362";"1973-12-29";"f";1
"08362";"08362";"1973-12-29";"f";1
"08213";"08366";"1973-12-29";"f";1
"08265";"08366";"1974-05-01";"f";1
"08266";"08366";"1974-05-01";"f";1
"08366";"08366";"1973-12-29";"f";1
"08012";"08437";"1973-01-01";"f";1
"08050";"08437";"1973-01-01";"f";1
"08359";"08437";"1973-01-01";"f";1
"08437";"08437";"1973-01-01";"f";1
"08091";"08469";"1970-01-01";"f";1
"08469";"08469";"1970-01-01";"f";1
"08233";"08470";"1973-12-29";"f";1
"08470";"08470";"1973-12-29";"f";1
"08068";"08490";"1973-01-01";"f";1
"08490";"08490";"1973-01-01";"f";1
"09059";"09059";"1971-01-01";"f";1
"09144";"09059";"1971-01-01";"f";1
"09107";"09107";"1973-01-01";"f";1
"09112";"09107";"1973-01-01";"f";1
"09191";"09107";"1973-01-01";"f";1
"09288";"09107";"1973-01-01";"f";1
"09223";"09223";"1969-07-15";"f";1
"09333";"09223";"1969-07-15";"f";1
"09264";"09264";"1975-01-01";"f";1
"09337";"09264";"1975-01-01";"f";1
"09248";"09299";"1973-01-01";"f";1
"09299";"09299";"1973-01-01";"f";1
"09036";"09306";"1973-04-01";"f";1
"09092";"09306";"1973-04-01";"f";1
"09306";"09306";"1973-04-01";"f";1
"10019";"10019";"1972-05-01";"f";1
"10244";"10019";"1972-05-01";"f";1
"10413";"10019";"1972-05-01";"f";1
"10038";"10054";"1973-01-01";"f";1
"10054";"10054";"1973-01-01";"f";1
"10383";"10054";"1973-01-01";"f";1
"10036";"10058";"1973-05-01";"f";1
"10058";"10058";"1973-05-01";"f";1
"10084";"10084";"1973-01-01";"f";1
"10152";"10084";"1973-01-01";"f";1
"10148";"10148";"1973-01-01";"f";1
"10311";"10148";"1973-01-01";"f";1
"10208";"10208";"1970-01-01";"f";1
"10292";"10208";"1970-01-01";"f";1
"10001";"10289";"1970-01-01";"f";1
"10289";"10289";"1970-01-01";"f";1
"10407";"10289";"1972-07-01";"f";1
"10314";"10314";"1973-07-01";"f";1
"10322";"10314";"1973-07-01";"f";1
"10043";"10316";"1973-01-01";"f";1
"10316";"10316";"1973-01-01";"f";1
"10385";"10386";"1973-01-01";"f";1
"10386";"10386";"1973-01-01";"f";1
"11128";"11128";"1972-04-08";"f";1
"11349";"11128";"1972-04-08";"f";1
"11195";"11195";"1972-06-07";"f";1
"11234";"11195";"1972-06-07";"f";1
"12056";"12056";"1973-01-01";"f";1
"12306";"12056";"1973-01-01";"f";1
"12132";"12257";"1973-11-01";"f";1
"12257";"12257";"1973-11-01";"f";1
"12003";"12305";"1975-01-01";"f";1
"12305";"12305";"1975-01-01";"f";1
"14011";"14011";"1973-01-01";"f";1
"14267";"14011";"1973-01-01";"f";1
"14479";"14011";"1973-01-01";"f";1
"14673";"14011";"1973-01-01";"f";1
"14046";"14046";"1975-01-01";"f";1
"14537";"14046";"1975-01-01";"f";1
"14068";"14068";"1972-10-01";"f";1
"14072";"14068";"1972-10-01";"f";1
"14126";"14126";"1973-01-01";"f";1
"14315";"14126";"1973-01-01";"f";1
"14561";"14126";"1973-01-01";"f";1
"14641";"14126";"1973-01-01";"f";1
"14149";"14149";"1972-01-01";"f";1
"14482";"14149";"1972-01-01";"f";1
"14194";"14194";"1973-01-01";"f";1
"14642";"14194";"1973-01-01";"f";1
"14219";"14219";"1973-01-01";"f";1
"14263";"14219";"1973-01-01";"f";1
"14228";"14228";"1973-01-01";"f";1
"14683";"14228";"1973-01-01";"f";1
"14051";"14231";"1973-01-01";"f";1
"14231";"14231";"1973-01-01";"f";1
"14560";"14231";"1973-01-01";"f";1
"14112";"14266";"1973-01-01";"f";1
"14266";"14266";"1973-01-01";"f";1
"14094";"14268";"1973-01-01";"f";1
"14268";"14268";"1973-01-01";"f";1
"14312";"14312";"1972-11-01";"f";1
"14392";"14312";"1972-11-01";"f";1
"14333";"14333";"1973-04-01";"f";1
"14725";"14333";"1973-04-01";"f";1
"14108";"14335";"1973-01-01";"f";1
"14323";"14335";"1973-01-01";"f";1
"14335";"14335";"1973-01-01";"f";1
"14336";"14336";"1972-12-01";"f";1
"14376";"14336";"1972-12-01";"f";1
"14017";"14352";"1973-01-01";"f";1
"14352";"14352";"1973-01-01";"f";1
"14370";"14370";"1969-01-23";"f";1
"14434";"14370";"1969-01-23";"f";1
"14372";"14372";"1973-01-01";"f";1
"14490";"14372";"1973-01-01";"f";1
"14233";"14422";"1973-01-01";"f";1
"14422";"14422";"1973-01-01";"f";1
"14567";"14422";"1973-01-01";"f";1
"14617";"14422";"1973-01-01";"f";1
"14133";"14431";"1972-09-01";"f";1
"14431";"14431";"1972-09-01";"f";1
"14507";"14513";"1973-05-01";"f";1
"14513";"14513";"1973-05-01";"f";1
"14340";"14515";"1972-10-01";"f";1
"14515";"14515";"1972-10-01";"f";1
"14071";"14527";"1973-04-01";"f";1
"14527";"14527";"1973-04-01";"f";1
"14351";"14584";"1973-01-01";"f";1
"14584";"14584";"1973-01-01";"f";1
"14470";"14610";"1972-07-01";"f";1
"14610";"14610";"1972-07-01";"f";1
"14199";"14621";"1973-01-01";"f";1
"14621";"14621";"1973-01-01";"f";1
"14010";"14624";"1973-01-01";"f";1
"14067";"14624";"1973-01-01";"f";1
"14234";"14624";"1973-01-01";"f";1
"14295";"14624";"1973-01-01";"f";1
"14314";"14624";"1973-01-01";"f";1
"14363";"14624";"1973-01-01";"f";1
"14447";"14624";"1973-01-01";"f";1
"14472";"14624";"1973-01-01";"f";1
"14624";"14624";"1973-01-01";"f";1
"14697";"14624";"1973-01-01";"f";1
"14262";"14629";"1973-01-01";"f";1
"14629";"14629";"1973-01-01";"f";1
"14526";"14695";"1975-01-01";"f";1
"14695";"14695";"1975-01-01";"f";1
"14114";"14712";"1972-07-01";"f";1
"14712";"14712";"1972-07-01";"f";1
"14463";"14721";"1972-04-01";"f";1
"14721";"14721";"1972-04-01";"f";1
"14247";"14735";"1973-01-01";"f";1
"14321";"14735";"1973-01-01";"f";1
"14735";"14735";"1973-01-01";"f";1
"14631";"14762";"1972-07-01";"f";1
"14762";"14762";"1972-07-01";"f";1
"15003";"15003";"1973-01-01";"f";1
"15024";"15003";"1973-01-01";"f";1
"15062";"15003";"1973-01-01";"f";1
"15038";"15038";"1972-09-01";"f";1
"15115";"15038";"1972-09-01";"f";1
"15023";"15108";"1973-01-01";"f";1
"15108";"15108";"1973-01-01";"f";1
"15113";"15113";"1972-12-01";"f";1
"15193";"15113";"1972-12-01";"f";1
"15140";"15140";"1972-12-01";"f";1
"15160";"15140";"1972-12-01";"f";1
"15109";"15153";"1973-01-01";"f";1
"15153";"15153";"1973-01-01";"f";1
"15177";"15153";"1973-01-01";"f";1
"15239";"15153";"1973-01-01";"f";1
"15202";"15202";"1973-01-01";"f";1
"15210";"15202";"1973-01-01";"f";1
"16028";"16028";"1973-01-01";"f";1
"16327";"16028";"1973-01-01";"f";1
"16029";"16029";"1973-01-01";"f";1
"16063";"16029";"1973-01-01";"f";1
"16046";"16046";"1973-01-01";"f";1
"16265";"16046";"1973-01-01";"f";1
"16073";"16073";"1973-01-01";"f";1
"16333";"16073";"1973-01-01";"f";1
"16367";"16073";"1973-01-01";"f";1
"16097";"16097";"1973-01-01";"f";1
"16278";"16097";"1973-01-01";"f";1
"16115";"16115";"1973-01-01";"f";1
"16319";"16115";"1973-01-01";"f";1
"16080";"16192";"1971-01-01";"f";1
"16192";"16192";"1971-01-01";"f";1
"16288";"16192";"1971-01-01";"f";1
"16193";"16193";"1973-01-01";"f";1
"16299";"16193";"1973-01-01";"f";1
"16198";"16198";"1971-01-01";"f";1
"16407";"16198";"1971-01-01";"f";1
"16006";"16242";"1973-01-01";"f";1
"16219";"16242";"1973-01-01";"f";1
"16235";"16242";"1973-01-01";"f";1
"16242";"16242";"1973-01-01";"f";1
"16266";"16242";"1973-01-01";"f";1
"16324";"16242";"1973-01-01";"f";1
"16126";"16253";"1974-01-01";"f";1
"16253";"16253";"1974-01-01";"f";1
"16287";"16287";"1973-01-01";"f";1
"16313";"16287";"1973-01-01";"f";1
"17013";"17013";"1974-01-01";"f";1
"17088";"17013";"1974-01-01";"f";1
"17024";"17024";"1973-01-01";"f";1
"17419";"17024";"1973-01-01";"f";1
"17026";"17026";"1973-01-01";"f";1
"17144";"17026";"1973-01-01";"f";1
"17043";"17043";"1973-01-01";"f";1
"17368";"17043";"1973-01-01";"f";1
"17090";"17240";"1973-01-01";"f";1
"17240";"17240";"1973-01-01";"f";1
"17456";"17240";"1973-01-01";"f";1
"17251";"17282";"1974-01-01";"f";1
"17282";"17282";"1974-01-01";"f";1
"17014";"17332";"1974-01-01";"f";1
"17332";"17332";"1974-01-01";"f";1
"17001";"17397";"1973-01-01";"f";1
"17123";"17397";"1973-01-01";"f";1
"17397";"17397";"1973-01-01";"f";1
"17370";"17454";"1975-01-01";"f";1
"17454";"17454";"1975-01-01";"f";1
"17474";"17474";"1973-01-01";"f";1
"17475";"17474";"1973-01-01";"f";1
"19034";"19034";"1973-01-01";"f";1
"19224";"19034";"1973-01-01";"f";1
"19206";"19261";"1972-12-01";"f";1
"19261";"19261";"1972-12-01";"f";1
"19197";"19275";"1973-01-01";"f";1
"19275";"19275";"1973-01-01";"f";1
"21158";"21158";"1972-11-15";"f";1
"21206";"21158";"1972-11-15";"f";1
"21304";"21304";"1972-12-31";"f";1
"21453";"21304";"1972-12-31";"f";1
"21074";"21331";"1973-06-01";"f";1
"21268";"21331";"1973-06-01";"f";1
"21331";"21331";"1973-06-01";"f";1
"21408";"21408";"1972-12-15";"f";1
"21654";"21408";"1972-12-15";"f";1
"21433";"21433";"1972-12-31";"f";1
"21443";"21433";"1972-12-31";"f";1
"21697";"21433";"1972-12-31";"f";1
"21174";"21461";"1973-04-01";"f";1
"21461";"21461";"1973-04-01";"f";1
"21188";"21464";"1970-05-01";"f";1
"21464";"21464";"1970-05-01";"f";1
"21506";"21506";"1972-12-31";"f";1
"21509";"21506";"1972-12-31";"f";1
"21667";"21667";"1972-12-31";"f";1
"21668";"21667";"1972-12-31";"f";1
"22030";"22030";"1975-01-01";"f";1
"22120";"22030";"1975-01-01";"f";1
"22084";"22084";"1973-04-01";"f";1
"22125";"22084";"1973-04-01";"f";1
"22301";"22084";"1973-04-01";"f";1
"22093";"22093";"1973-01-01";"f";1
"22142";"22093";"1973-01-01";"f";1
"22252";"22093";"1973-01-01";"f";1
"22270";"22093";"1973-01-01";"f";1
"22355";"22093";"1973-01-01";"f";1
"22118";"22118";"1973-01-01";"f";1
"22329";"22118";"1973-01-01";"f";1
"22374";"22118";"1973-01-01";"f";1
"22179";"22179";"1973-01-01";"f";1
"22201";"22179";"1973-01-01";"f";1
"22190";"22190";"1973-01-01";"f";1
"22382";"22190";"1973-01-01";"f";1
"22204";"22204";"1973-04-01";"f";1
"22269";"22204";"1973-04-01";"f";1
"22103";"22213";"1973-03-15";"f";1
"22213";"22213";"1973-03-15";"f";1
"22010";"22266";"1970-07-08";"f";1
"22266";"22266";"1970-07-08";"f";1
"22159";"22282";"1972-01-01";"f";1
"22282";"22282";"1972-01-01";"f";1
"22165";"22296";"1973-04-01";"f";1
"22296";"22296";"1973-04-01";"f";1
"23090";"23090";"1972-09-01";"f";1
"23153";"23090";"1972-09-01";"f";1
"23085";"23093";"1972-11-01";"f";1
"23093";"23093";"1972-11-01";"f";1
"23094";"23093";"1972-11-01";"f";1
"23163";"23220";"1972-09-01";"f";1
"23220";"23220";"1972-09-01";"f";1
"24035";"24035";"1973-01-01";"f";1
"24185";"24035";"1973-01-01";"f";1
"24068";"24068";"1974-01-01";"f";1
"24072";"24068";"1974-01-01";"f";1
"24315";"24068";"1974-01-01";"f";1
"24560";"24068";"1974-01-01";"f";1
"24086";"24086";"1973-01-01";"f";1
"24112";"24086";"1973-01-01";"f";1
"24125";"24167";"1971-01-01";"f";1
"24167";"24167";"1971-01-01";"f";1
"24358";"24167";"1971-01-01";"f";1
"24506";"24167";"1971-01-01";"f";1
"24168";"24168";"1973-01-01";"f";1
"24173";"24168";"1973-01-01";"f";1
"24250";"24168";"1973-01-01";"f";1
"24172";"24172";"1973-01-01";"f";1
"24539";"24172";"1973-01-01";"f";1
"24201";"24260";"1973-01-01";"f";1
"24260";"24260";"1973-01-01";"f";1
"24017";"24303";"1973-01-01";"f";1
"24303";"24303";"1973-01-01";"f";1
"24354";"24354";"1973-01-01";"f";1
"24467";"24354";"1973-01-01";"f";1
"24469";"24354";"1973-01-01";"f";1
"24356";"24356";"1973-01-01";"f";1
"24387";"24356";"1973-01-01";"f";1
"24375";"24450";"1973-01-01";"f";1
"24450";"24450";"1973-01-01";"f";1
"24049";"24497";"1974-01-01";"f";1
"24497";"24497";"1974-01-01";"f";1
"24275";"24549";"1973-01-01";"f";1
"24342";"24549";"1973-01-01";"f";1
"24549";"24549";"1973-01-01";"f";1
"25015";"25015";"1973-01-01";"f";1
"25017";"25015";"1973-01-01";"f";1
"25155";"25015";"1973-01-01";"f";1
"25236";"25015";"1973-01-01";"f";1
"25359";"25015";"1973-01-01";"f";1
"25018";"25018";"1973-01-01";"f";1
"25272";"25018";"1973-01-01";"f";1
"25568";"25018";"1973-01-01";"f";1
"25036";"25036";"1973-05-01";"f";1
"25037";"25036";"1973-05-01";"f";1
"25047";"25047";"1973-01-01";"f";1
"25118";"25047";"1973-01-01";"f";1
"25051";"25051";"1973-01-01";"f";1
"25206";"25051";"1973-01-01";"f";1
"25101";"25101";"1973-01-01";"f";1
"25146";"25101";"1973-01-01";"f";1
"25165";"25101";"1973-01-01";"f";1
"25081";"25127";"1973-01-01";"f";1
"25127";"25127";"1973-01-01";"f";1
"25135";"25138";"1969-12-01";"f";1
"25138";"25138";"1969-12-01";"f";1
"25169";"25138";"1969-12-01";"f";1
"25423";"25138";"1969-12-01";"f";1
"25187";"25187";"1973-01-01";"f";1
"25363";"25187";"1973-01-01";"f";1
"25212";"25212";"1973-01-01";"f";1
"25581";"25212";"1973-01-01";"f";1
"25010";"25223";"1973-07-01";"f";1
"25168";"25223";"1973-07-01";"f";1
"25205";"25223";"1973-07-01";"f";1
"25223";"25223";"1973-07-01";"f";1
"25484";"25223";"1973-07-01";"f";1
"25275";"25275";"1973-07-01";"f";1
"25407";"25275";"1973-07-01";"f";1
"25606";"25275";"1973-07-01";"f";1
"25288";"25288";"1973-01-01";"f";1
"25352";"25288";"1973-01-01";"f";1
"25068";"25313";"1973-01-01";"f";1
"25313";"25313";"1973-01-01";"f";1
"25172";"25317";"1973-01-01";"f";1
"25317";"25317";"1973-01-01";"f";1
"25414";"25317";"1973-01-01";"f";1
"25294";"25320";"1973-01-01";"f";1
"25320";"25320";"1973-01-01";"f";1
"25292";"25334";"1974-04-01";"f";1
"25334";"25334";"1974-04-01";"f";1
"25337";"25357";"1974-06-01";"f";1
"25357";"25357";"1974-06-01";"f";1
"25167";"25374";"1973-07-01";"f";1
"25374";"25374";"1973-07-01";"f";1
"25385";"25385";"1973-07-01";"f";1
"25543";"25385";"1973-07-01";"f";1
"25260";"25392";"1973-01-01";"f";1
"25392";"25392";"1973-01-01";"f";1
"25291";"25417";"1973-01-01";"f";1
"25417";"25417";"1973-01-01";"f";1
"25064";"25433";"1973-01-01";"f";1
"25433";"25433";"1973-01-01";"f";1
"25463";"25463";"1973-01-01";"f";1
"25603";"25463";"1973-01-01";"f";1
"25353";"25468";"1973-01-01";"f";1
"25468";"25468";"1973-01-01";"f";1
"25080";"25486";"1973-01-01";"f";1
"25486";"25486";"1973-01-01";"f";1
"25144";"25505";"1973-07-01";"f";1
"25396";"25505";"1973-07-01";"f";1
"25409";"25505";"1973-07-01";"f";1
"25505";"25505";"1973-07-01";"f";1
"25412";"25519";"1973-01-01";"f";1
"25519";"25519";"1973-01-01";"f";1
"25158";"25524";"1973-01-01";"f";1
"25524";"25524";"1973-01-01";"f";1
"25069";"25527";"1968-09-18";"f";1
"25527";"25527";"1968-09-18";"f";1
"39012";"25527";"1974-06-01";"f";1
"25358";"25537";"1973-01-01";"f";1
"25537";"25537";"1973-01-01";"f";1
"25023";"25575";"1974-04-01";"f";1
"25575";"25575";"1974-04-01";"f";1
"25362";"25592";"1974-01-01";"f";1
"25592";"25592";"1974-01-01";"f";1
"26053";"26055";"1974-01-01";"f";1
"26055";"26055";"1974-01-01";"f";1
"26260";"26055";"1975-01-01";"f";1
"26120";"26128";"1971-06-01";"f";1
"26128";"26128";"1971-06-01";"f";1
"26029";"26136";"1972-08-01";"f";1
"26136";"26136";"1972-08-01";"f";1
"26237";"26136";"1972-08-01";"f";1
"26132";"26199";"1970-11-01";"f";1
"26199";"26199";"1970-11-01";"f";1
"26044";"26276";"1973-01-01";"f";1
"26276";"26276";"1973-01-01";"f";1
"26109";"26354";"1972-07-01";"f";1
"26354";"26354";"1972-07-01";"f";1
"26280";"26365";"1972-06-01";"f";1
"26365";"26365";"1972-06-01";"f";1
"27003";"27003";"1971-01-01";"f";1
"27461";"27003";"1971-01-01";"f";1
"27024";"27024";"1973-04-01";"f";1
"27494";"27024";"1973-04-01";"f";1
"27025";"27025";"1971-03-01";"f";1
"27029";"27025";"1971-03-01";"f";1
"27105";"27105";"1973-05-01";"f";1
"27352";"27105";"1973-05-01";"f";1
"27129";"27129";"1972-03-01";"f";1
"27575";"27129";"1972-03-01";"f";1
"27153";"27153";"1973-01-01";"f";1
"27479";"27153";"1973-01-01";"f";1
"27198";"27198";"1974-01-01";"f";1
"27409";"27198";"1974-01-01";"f";1
"27206";"27206";"1974-07-01";"f";1
"27450";"27206";"1974-07-01";"f";1
"27080";"27416";"1972-01-01";"f";1
"27186";"27416";"1972-01-01";"f";1
"27416";"27416";"1972-01-01";"f";1
"27443";"27528";"1969-04-15";"f";1
"27528";"27528";"1969-04-15";"f";1
"27533";"27533";"1973-01-01";"f";1
"27583";"27533";"1973-01-01";"f";1
"27178";"27693";"1972-10-01";"f";1
"27693";"27693";"1972-10-01";"f";1
"28002";"28002";"1972-12-28";"f";1
"28244";"28002";"1972-12-28";"f";1
"28011";"28023";"1972-12-07";"f";1
"28023";"28023";"1972-12-07";"f";1
"28034";"28034";"1972-12-14";"f";1
"28338";"28034";"1972-12-14";"f";1
"28048";"28048";"1972-11-24";"f";1
"28345";"28048";"1972-11-24";"f";1
"28056";"28056";"1972-12-29";"f";1
"28307";"28056";"1972-12-29";"f";1
"28120";"28120";"1972-12-22";"f";1
"28228";"28120";"1972-12-22";"f";1
"28420";"28120";"1972-12-22";"f";1
"28159";"28159";"1972-12-22";"f";1
"28368";"28159";"1972-12-22";"f";1
"28168";"28168";"1972-12-13";"f";1
"28266";"28168";"1972-12-13";"f";1
"28183";"28183";"1972-12-19";"f";1
"28186";"28183";"1972-12-19";"f";1
"28043";"28226";"1972-12-26";"f";1
"28125";"28226";"1972-12-26";"f";1
"28226";"28226";"1972-12-26";"f";1
"28351";"28226";"1972-12-26";"f";1
"28279";"28279";"1972-12-27";"f";1
"28399";"28279";"1972-12-27";"f";1
"28238";"28360";"1972-12-20";"f";1
"28360";"28360";"1972-12-20";"f";1
"28373";"28373";"1972-12-22";"f";1
"28381";"28373";"1972-12-22";"f";1
"28413";"28373";"1972-12-22";"f";1
"28174";"28386";"1972-12-01";"f";1
"28386";"28386";"1972-12-01";"f";1
"28097";"28393";"1972-12-01";"f";1
"28138";"28393";"1972-12-01";"f";1
"28181";"28393";"1972-12-01";"f";1
"28328";"28393";"1972-12-01";"f";1
"28384";"28393";"1972-12-01";"f";1
"28393";"28393";"1972-12-01";"f";1
"29053";"29053";"1971-01-01";"f";1
"29242";"29053";"1971-01-01";"f";1
"29121";"29221";"1971-01-01";"f";1
"29221";"29221";"1971-01-01";"f";1
"29092";"29241";"1974-01-01";"f";1
"29241";"29241";"1974-01-01";"f";1
"20249";"20249";"1974-04-01";"f";1
"2A325";"20249";"1974-04-01";"f";1
"2B044";"20063";"1972-01-01";"f";1
